Source,Target,Weight
Indonesian Legal Aid Foundation (YLBHI),the Agrarian Reform Consortium (KPA),1
Indonesian Legal Aid Foundation (YLBHI),"and Women’s Solidarity for Human Rights (Solidaritas Perempuan), (Indonesia)",1
Indonesian Legal Aid Foundation (YLBHI),WALHI (Friends of the Earth Indonesia),1
Indonesian Legal Aid Foundation (YLBHI),Jakarta Legal Aid Foundation (LBH Jakarta),1
Indonesian Forum for the Environment (Walhi),the Association of Journalists for Diversity (Sejuk),1
Indonesian Forum for the Environment (Walhi),and the Setara Institute (Indonesia),1
KPKC Sinode GKI Di Tanah Papua,SKPKC Franciscans Papua,1
KPKC Sinode GKI Di Tanah Papua,"The Harapan Ibu Papua Foundation (YHI-P, Jayapura)",1
Legal Aid Center for the Press (LBH Pers),Partnerships Strengthening Foundation (YAPPIKA),1
Kontras (Commission Disappearances and Victim of Violence),National Legal Aid Reform Consortium (KRHN),1
"LBH Masyarakat, Jakarta (Indonesia)","and International Centre on Human Rights and Drug Policy, Essex (United Kingdom of Great Britain and Northern Ireland)",1
"LBH Masyarakat, Jakarta (Indonesia)","Reprieve, London (United Kingdom of Great Britain and Northern Ireland)",1
Kontras (Commission Disappearances and Victim of Violence),the Association of Journalists for Diversity (Sejuk),1
Kontras (Commission Disappearances and Victim of Violence),and the Setara Institute (Indonesia),1
Kontras (Commission Disappearances and Victim of Violence),Yogyakarta Legal Aid Foundation (LBH Yogyakarta),1
Kontras (Commission Disappearances and Victim of Violence),Semarang Legal Aid Foundation (LBH Semarang),1
Kontras (Commission Disappearances and Victim of Violence),Protection Desk Indonesia (Yayasan Perlindungan Insani Indonesia),1
Kontras (Commission Disappearances and Victim of Violence),National Network for Domestic Workers Advocacy (JALA PRT),1
Kontras (Commission Disappearances and Victim of Violence),Mining Advocacy Network (Jatam),1
KPKC Sinode GKI Di Tanah Papua,"and Lembaga Bantuan Hukum (LBH) Papua)), (Indonesia)",1
Kontras (Commission Disappearances and Victim of Violence),"Linkar Borneo, Indonesian Legal Aid Foundation (YLBHI)",1
Kontras (Commission Disappearances and Victim of Violence),Legal Aid Foundation for the Press (LBH Pers),1
KPKC Sinode Kingmi Papua,"and Lembaga Bantuan Hukum (LBH) Papua)), (Indonesia)",1
KPKC Sinode Kingmi Papua,SKPKC Franciscans Papua,1
KPKC Sinode Kingmi Papua,Perkumpulan Jubi,1
KPKC Sinode Kingmi Papua,Pengkajian dan Pengembangan Bantuan Hukum (LP3BH),1
KPKC Sinode Kingmi Papua,Lembaga Penelitian,1
KPKC Sinode GKI Di Tanah Papua,"and Women Advocacy Organization (El_adpper)), (Indonesia)",1
Papuan Peoples Network (JERAT-Papua),The GKI Women Empowerment and Development Center (P3W GKI),1
Papuan Peoples Network (JERAT-Papua),"The Harapan Ibu Papua Foundation (YHI-P, Jayapura)",1
Papuan Peoples Network (JERAT-Papua),"and Women Advocacy Organization (El_adpper)), (Indonesia)",1
The Teratai Hati Foundation (YAYASAN TERATAI HATI PAPUA),and The Belantara Foundation (YAYASAN BELANTARA),1
WALHI (Friends of the Earth Indonesia),the Agrarian Reform Consortium (KPA),1
WALHI (Friends of the Earth Indonesia),"and Women’s Solidarity for Human Rights (Solidaritas Perempuan), (Indonesia)",1
VIVAT International,and Franciscans International,1
VIVAT Indonesia,and Franciscans International,1
VIVAT Indonesia,VIVAT International,1
Timika (SKP Timika),and Franciscans International,1
Timika (SKP Timika),VIVAT International,1
Timika (SKP Timika),VIVAT Indonesia,1
The Papuan Peoples Network (JERAT PAPUA),and The Belantara Foundation (YAYASAN BELANTARA),1
Watch Indonesia! e.V.,West Papua Network (WPN),1
The Papuan Peoples Network (JERAT PAPUA),The Teratai Hati Foundation (YAYASAN TERATAI HATI PAPUA),1
"The Harapan Ibu Papua Foundation (YHI-P, Jayapura)","and Women Advocacy Organization (El_adpper)), (Indonesia)",1
The Harapan Ibu Foundation (YAYASAN HARAPAN IBU),and The Belantara Foundation (YAYASAN BELANTARA),1
The Harapan Ibu Foundation (YAYASAN HARAPAN IBU),The Teratai Hati Foundation (YAYASAN TERATAI HATI PAPUA),1
The Harapan Ibu Foundation (YAYASAN HARAPAN IBU),The Papuan Peoples Network (JERAT PAPUA),1
The GKI Women Empowerment and Development Center (P3W GKI),"and Women Advocacy Organization (El_adpper)), (Indonesia)",1
The GKI Women Empowerment and Development Center (P3W GKI),"The Harapan Ibu Papua Foundation (YHI-P, Jayapura)",1
The Commissions of Justice and Peace of the Catholic Dioceses of Merauke (SKP Merauke),and Franciscans International,1
WALHI (Friends of the Earth Indonesia),the Mining Advocacy Network (Jatam),1
Watch Indonesia! e.V.,"and World Organisation against Torture (OMCT), Geneva (Switzerland)",1
The Commissions of Justice and Peace of the Catholic Dioceses of Merauke (SKP Merauke),VIVAT Indonesia,1
"and Women’s Solidarity for Human Rights (Solidaritas Perempuan), (Indonesia)",the Mining Advocacy Network (Jatam),1
the Institute for Criminal Justice Reform (ICJR),the Peoples Participation Initiative,1
the Institute for Criminal Justice Reform (ICJR),the Institute for Policy Research and Advocacy (ELSAM),1
the Indonesian Legal Aid Foundation (YLBHI),the Institute for Islamic and Social Studies (LKIS) Yogyakarta,1
the Agrarian Reform Consortium (KPA),the Mining Advocacy Network (Jatam),1
and the Setara Institute (Indonesia),the Association of Journalists for Diversity (Sejuk),1
and the Indonesian Alliance of Independent Journalists (AJI Indonesia) (Indonesia),the Peoples Participation Initiative,1
and the Indonesian Alliance of Independent Journalists (AJI Indonesia) (Indonesia),the Institute for Policy Research and Advocacy (ELSAM),1
and the Indonesian Alliance of Independent Journalists (AJI Indonesia) (Indonesia),the Institute for Criminal Justice Reform (ICJR),1
"and Women’s Solidarity for Human Rights (Solidaritas Perempuan), (Indonesia)",the Agrarian Reform Consortium (KPA),1
West Papua Network (WPN),"and World Organisation against Torture (OMCT), Geneva (Switzerland)",1
and Solidaritas Perempuan (Women’s Solidarity for Human Rights),the Institute for Islamic and Social Studies (LKIS) Yogyakarta,1
and Solidaritas Perempuan (Women’s Solidarity for Human Rights),the Indonesian Legal Aid Foundation (YLBHI),1
and CMARs (Center for Marginalized Communities Studies) (Indonesia),the Institute for Islamic and Social Studies (LKIS) Yogyakarta,1
and CMARs (Center for Marginalized Communities Studies) (Indonesia),the Indonesian Legal Aid Foundation (YLBHI),1
and CMARs (Center for Marginalized Communities Studies) (Indonesia),and Solidaritas Perempuan (Women’s Solidarity for Human Rights),1
Yogyakarta Legal Aid Foundation (LBH Yogyakarta),the Association of Journalists for Diversity (Sejuk),1
Yogyakarta Legal Aid Foundation (LBH Yogyakarta),and the Setara Institute (Indonesia),1
Yayasan Pulih (Indonesia),and Sexual Rights Initiative (SRI),1
The Commissions of Justice and Peace of the Catholic Dioceses of Merauke (SKP Merauke),VIVAT International,1
The Commissions of Justice and Peace of the Catholic Dioceses of Merauke (SKP Merauke),Timika (SKP Timika),1
Partnerships Strengthening Foundation (YAPPIKA),and the Indonesian Alliance of Independent Journalists (AJI Indonesia) (Indonesia),1
Perempuan Mahardhika (Indonesia),and Sexual Rights Initiative (SRI),1
Rutgers WPF Indonesia (Indonesia),Suara Kita (Indonesia),1
"Reprieve, London (United Kingdom of Great Britain and Northern Ireland)","and International Centre on Human Rights and Drug Policy, Essex (United Kingdom of Great Britain and Northern Ireland)",1
Protection Desk Indonesia (Yayasan Perlindungan Insani Indonesia),the Association of Journalists for Diversity (Sejuk),1
Protection Desk Indonesia (Yayasan Perlindungan Insani Indonesia),and the Setara Institute (Indonesia),1
Protection Desk Indonesia (Yayasan Perlindungan Insani Indonesia),Yogyakarta Legal Aid Foundation (LBH Yogyakarta),1
Protection Desk Indonesia (Yayasan Perlindungan Insani Indonesia),Semarang Legal Aid Foundation (LBH Semarang),1
Perkumpulan Jubi,"and Lembaga Bantuan Hukum (LBH) Papua)), (Indonesia)",1
Perkumpulan Jubi,SKPKC Franciscans Papua,1
Perempuan Mahardhika (Indonesia),Yayasan Pulih (Indonesia),1
Rutgers WPF Indonesia (Indonesia),and Sexual Rights Initiative (SRI),1
Perempuan Mahardhika (Indonesia),Suara Kita (Indonesia),1
Perempuan Mahardhika (Indonesia),Rutgers WPF Indonesia (Indonesia),1
Pengkajian dan Pengembangan Bantuan Hukum (LP3BH),"and Lembaga Bantuan Hukum (LBH) Papua)), (Indonesia)",1
Pengkajian dan Pengembangan Bantuan Hukum (LP3BH),SKPKC Franciscans Papua,1
Pengkajian dan Pengembangan Bantuan Hukum (LP3BH),Perkumpulan Jubi,1
Partnerships Strengthening Foundation (YAPPIKA),the Peoples Participation Initiative,1
Partnerships Strengthening Foundation (YAPPIKA),the Institute for Policy Research and Advocacy (ELSAM),1
Partnerships Strengthening Foundation (YAPPIKA),the Institute for Criminal Justice Reform (ICJR),1
Rutgers WPF Indonesia (Indonesia),Yayasan Pulih (Indonesia),1
SKPKC Franciscans Papua,"and Lembaga Bantuan Hukum (LBH) Papua)), (Indonesia)",1
"The Commission of Justice, Peace and Integrity of Creation of Franciscans Papua (SKPKC Franciscans Papua)",and Franciscans International,1
Tapol Napol Papua (Papuan Political Prisoners),and PASIFIKA,1
"The Commission of Justice, Peace and Integrity of Creation of Franciscans Papua (SKPKC Franciscans Papua)",VIVAT International,1
"The Commission of Justice, Peace and Integrity of Creation of Franciscans Papua (SKPKC Franciscans Papua)",VIVAT Indonesia,1
"The Commission of Justice, Peace and Integrity of Creation of Franciscans Papua (SKPKC Franciscans Papua)",Timika (SKP Timika),1
"The Commission of Justice, Peace and Integrity of Creation of Franciscans Papua (SKPKC Franciscans Papua)",The Commissions of Justice and Peace of the Catholic Dioceses of Merauke (SKP Merauke),1
"The Commission for the Disappeared and Victims of Violence (KontraS), Jakarta (Indonesia)","and The Indonesian Center for Law and Policy Studies (PSHK), Jakarta (Indonesia)",1
"The Commission for the Disappeared and Victims of Violence (KontraS), Jakarta (Indonesia)",and Papua Resource Centre,1
"The Commission for the Disappeared and Victims of Violence (KontraS), Jakarta (Indonesia)","and Consortium of Agricultural Reform (KPA), Jakarta (Indonesia)",1
"The Commission for the Disappeared and Victims of Violence (KontraS), Jakarta (Indonesia)","and Center of Human Rights Law Studies (HRLS), Surabaya (Indonesia)",1
TAPOL (Indonesia),and BUK (Indonesia),1
Semarang Legal Aid Foundation (LBH Semarang),Yogyakarta Legal Aid Foundation (LBH Yogyakarta),1
Suara Kita (Indonesia),and Sexual Rights Initiative (SRI),1
Suara Kita (Indonesia),Yayasan Pulih (Indonesia),1
Setara Institute for Democracy and Peace,the Institute for Islamic and Social Studies (LKIS) Yogyakarta,1
Setara Institute for Democracy and Peace,the Indonesian Legal Aid Foundation (YLBHI),1
Setara Institute for Democracy and Peace,and Solidaritas Perempuan (Women’s Solidarity for Human Rights),1
Setara Institute for Democracy and Peace,and CMARs (Center for Marginalized Communities Studies) (Indonesia),1
Semarang Legal Aid Foundation (LBH Semarang),the Association of Journalists for Diversity (Sejuk),1
Semarang Legal Aid Foundation (LBH Semarang),and the Setara Institute (Indonesia),1
Indonesian Forum for the Environment (Walhi),Yogyakarta Legal Aid Foundation (LBH Yogyakarta),1
Indonesian Forum for the Environment (Walhi),Protection Desk Indonesia (Yayasan Perlindungan Insani Indonesia),1
Agats (SKP Agats) and Sorong (SKP Sorong),The Commissions of Justice and Peace of the Catholic Dioceses of Merauke (SKP Merauke),1
Association for Community and Ecological Based Law Reform (HuMA),Yogyakarta Legal Aid Foundation (LBH Yogyakarta),1
Association of Asian Muslim Network (AMAN) Indonesia,and Solidaritas Perempuan (Women’s Solidarity for Human Rights),1
Association of Asian Muslim Network (AMAN) Indonesia,and CMARs (Center for Marginalized Communities Studies) (Indonesia),1
Association of Asian Muslim Network (AMAN) Indonesia,Setara Institute for Democracy and Peace,1
Association of Asian Muslim Network (AMAN) Indonesia,Human Rights Working Group (HRWG),1
Association of Asian Muslim Network (AMAN) Indonesia,Banda Aceh Legal Aid Institute (LBH Banda Aceh),1
Association of Asian Muslim Network (AMAN) Indonesia,Association of Journalists for Diversity (SEJUK),1
Association for Community and Ecological Based Law Reform (HuMA),the Association of Journalists for Diversity (Sejuk),1
Association for Community and Ecological Based Law Reform (HuMA),and the Setara Institute (Indonesia),1
Association for Community and Ecological Based Law Reform (HuMA),Semarang Legal Aid Foundation (LBH Semarang),1
Association of Asian Muslim Network (AMAN) Indonesia,the Institute for Islamic and Social Studies (LKIS) Yogyakarta,1
Association for Community and Ecological Based Law Reform (HuMA),Protection Desk Indonesia (Yayasan Perlindungan Insani Indonesia),1
Association for Community and Ecological Based Law Reform (HuMA),National Network for Domestic Workers Advocacy (JALA PRT),1
Association for Community and Ecological Based Law Reform (HuMA),National Legal Aid Reform Consortium (KRHN),1
Association for Community and Ecological Based Law Reform (HuMA),Mining Advocacy Network (Jatam),1
Association for Community and Ecological Based Law Reform (HuMA),"Linkar Borneo, Indonesian Legal Aid Foundation (YLBHI)",1
Association for Community and Ecological Based Law Reform (HuMA),Legal Aid Foundation for the Press (LBH Pers),1
Association for Community and Ecological Based Law Reform (HuMA),Kontras (Commission Disappearances and Victim of Violence),1
Association for Community and Ecological Based Law Reform (HuMA),Indonesian Forum for the Environment (Walhi),1
Association of Asian Muslim Network (AMAN) Indonesia,the Indonesian Legal Aid Foundation (YLBHI),1
Association of Journalists for Diversity (SEJUK),Banda Aceh Legal Aid Institute (LBH Banda Aceh),1
Association for Community and Ecological Based Law Reform (HuMA),"Imparsial, Greater Bogor Legal Aid Foundation (LBH KBR)",1
Banda Aceh Legal Aid Institute (LBH Banda Aceh),the Indonesian Legal Aid Foundation (YLBHI),1
Belantara Papua Foundation,"and Women Advocacy Organization (El_adpper)), (Indonesia)",1
Belantara Papua Foundation,"The Harapan Ibu Papua Foundation (YHI-P, Jayapura)",1
Belantara Papua Foundation,The GKI Women Empowerment and Development Center (P3W GKI),1
Belantara Papua Foundation,Papuan Peoples Network (JERAT-Papua),1
Belantara Papua Foundation,KPKC Sinode GKI Di Tanah Papua,1
Belantara Papua Foundation,Hummi Inane Foundation,1
Belantara Papua Foundation,Coalition for Enforcement of Law and Human Rights in Papua (ELSHAM PAPUA,1
Banda Aceh Legal Aid Institute (LBH Banda Aceh),the Institute for Islamic and Social Studies (LKIS) Yogyakarta,1
Banda Aceh Legal Aid Institute (LBH Banda Aceh),and Solidaritas Perempuan (Women’s Solidarity for Human Rights),1
Association of Journalists for Diversity (SEJUK),Human Rights Working Group (HRWG),1
Banda Aceh Legal Aid Institute (LBH Banda Aceh),and CMARs (Center for Marginalized Communities Studies) (Indonesia),1
Banda Aceh Legal Aid Institute (LBH Banda Aceh),Setara Institute for Democracy and Peace,1
Banda Aceh Legal Aid Institute (LBH Banda Aceh),Human Rights Working Group (HRWG),1
Association of Journalists for Diversity (SEJUK),the Institute for Islamic and Social Studies (LKIS) Yogyakarta,1
Association of Journalists for Diversity (SEJUK),the Indonesian Legal Aid Foundation (YLBHI),1
Association of Journalists for Diversity (SEJUK),and Solidaritas Perempuan (Women’s Solidarity for Human Rights),1
Association of Journalists for Diversity (SEJUK),and CMARs (Center for Marginalized Communities Studies) (Indonesia),1
Association of Journalists for Diversity (SEJUK),Setara Institute for Democracy and Peace,1
Association for Community and Ecological Based Law Reform (HuMA),Indonesia Legal Aid and Human Rights Association (PBHI),1
Association for Community and Ecological Based Law Reform (HuMA),Human Rights Working Group (HRWG),1
Indonesian Forum for the Environment (Walhi),National Network for Domestic Workers Advocacy (JALA PRT),1
Aliansi Demokrasi untuk Papua (AlDP),Perkumpulan Jubi,1
Aliansi Remaja Independen (Indonesia),Yayasan Pulih (Indonesia),1
Aliansi Remaja Independen (Indonesia),Suara Kita (Indonesia),1
Aliansi Remaja Independen (Indonesia),Rutgers WPF Indonesia (Indonesia),1
Aliansi Remaja Independen (Indonesia),Perempuan Mahardhika (Indonesia),1
Aliansi Remaja Independen (Indonesia),GWL-INA,1
Aliansi Remaja Independen (Indonesia),Ardhanary Institute (Indonesia),1
Aliansi Demokrasi untuk Papua (AlDP),"and Lembaga Bantuan Hukum (LBH) Papua)), (Indonesia)",1
Aliansi Demokrasi untuk Papua (AlDP),SKPKC Franciscans Papua,1
Aliansi Demokrasi untuk Papua (AlDP),Pengkajian dan Pengembangan Bantuan Hukum (LP3BH),1
Ardhanary Institute (Indonesia),GWL-INA,1
Aliansi Demokrasi untuk Papua (AlDP),Lembaga Penelitian,1
Aliansi Demokrasi untuk Papua (AlDP),KPKC Sinode Kingmi Papua,1
Aliansi Demokrasi untuk Papua (AlDP),KPKC Sinode GKI Di Tanah Papua,1
Aliansi Demokrasi untuk Papua (AlDP),Coalition for Enforcement of Law and Human Rights in Papua (ELSHAM PAPUA,1
Agats (SKP Agats) and Sorong (SKP Sorong),and Franciscans International,1
Agats (SKP Agats) and Sorong (SKP Sorong),VIVAT International,1
Agats (SKP Agats) and Sorong (SKP Sorong),VIVAT Indonesia,1
Agats (SKP Agats) and Sorong (SKP Sorong),Timika (SKP Timika),1
Aliansi Remaja Independen (Indonesia),and Sexual Rights Initiative (SRI),1
Ardhanary Institute (Indonesia),Perempuan Mahardhika (Indonesia),1
Arus Pelangi,the Association of Journalists for Diversity (Sejuk),1
Arus Pelangi,Legal Aid Foundation for the Press (LBH Pers),1
Arus Pelangi,and the Setara Institute (Indonesia),1
Arus Pelangi,Yogyakarta Legal Aid Foundation (LBH Yogyakarta),1
Arus Pelangi,Semarang Legal Aid Foundation (LBH Semarang),1
Arus Pelangi,Protection Desk Indonesia (Yayasan Perlindungan Insani Indonesia),1
Arus Pelangi,National Network for Domestic Workers Advocacy (JALA PRT),1
Arus Pelangi,National Legal Aid Reform Consortium (KRHN),1
Arus Pelangi,Mining Advocacy Network (Jatam),1
Arus Pelangi,"Linkar Borneo, Indonesian Legal Aid Foundation (YLBHI)",1
Arus Pelangi,Kontras (Commission Disappearances and Victim of Violence),1
Ardhanary Institute (Indonesia),Rutgers WPF Indonesia (Indonesia),1
Arus Pelangi,Indonesian Forum for the Environment (Walhi),1
Arus Pelangi,Indonesia Legal Aid and Human Rights Association (PBHI),1
Arus Pelangi,"Imparsial, Greater Bogor Legal Aid Foundation (LBH KBR)",1
Arus Pelangi,Human Rights Working Group (HRWG),1
Arus Pelangi,Association for Community and Ecological Based Law Reform (HuMA),1
Ardhanary Institute (Indonesia),and Sexual Rights Initiative (SRI),1
Ardhanary Institute (Indonesia),Yayasan Pulih (Indonesia),1
Ardhanary Institute (Indonesia),Suara Kita (Indonesia),1
CIVICUS,Legal Aid Center for the Press (LBH Pers),1
CIVICUS,Partnerships Strengthening Foundation (YAPPIKA),1
CIVICUS,and the Indonesian Alliance of Independent Journalists (AJI Indonesia) (Indonesia),1
Hummi Inane Foundation,"and Women Advocacy Organization (El_adpper)), (Indonesia)",1
"Imparsial, Greater Bogor Legal Aid Foundation (LBH KBR)",National Network for Domestic Workers Advocacy (JALA PRT),1
"Imparsial, Greater Bogor Legal Aid Foundation (LBH KBR)",National Legal Aid Reform Consortium (KRHN),1
"Imparsial, Greater Bogor Legal Aid Foundation (LBH KBR)",Mining Advocacy Network (Jatam),1
"Imparsial, Greater Bogor Legal Aid Foundation (LBH KBR)","Linkar Borneo, Indonesian Legal Aid Foundation (YLBHI)",1
"Imparsial, Greater Bogor Legal Aid Foundation (LBH KBR)",Legal Aid Foundation for the Press (LBH Pers),1
"Imparsial, Greater Bogor Legal Aid Foundation (LBH KBR)",Kontras (Commission Disappearances and Victim of Violence),1
"Imparsial, Greater Bogor Legal Aid Foundation (LBH KBR)",Indonesian Forum for the Environment (Walhi),1
"Imparsial, Greater Bogor Legal Aid Foundation (LBH KBR)",Indonesia Legal Aid and Human Rights Association (PBHI),1
Hummi Inane Foundation,"The Harapan Ibu Papua Foundation (YHI-P, Jayapura)",1
"Imparsial, Greater Bogor Legal Aid Foundation (LBH KBR)",Semarang Legal Aid Foundation (LBH Semarang),1
Hummi Inane Foundation,The GKI Women Empowerment and Development Center (P3W GKI),1
Hummi Inane Foundation,Papuan Peoples Network (JERAT-Papua),1
Hummi Inane Foundation,KPKC Sinode GKI Di Tanah Papua,1
Human Rights Working Group (HRWG),the Institute for Islamic and Social Studies (LKIS) Yogyakarta,1
Human Rights Working Group (HRWG),the Indonesian Legal Aid Foundation (YLBHI),1
Human Rights Working Group (HRWG),the Association of Journalists for Diversity (Sejuk),1
Human Rights Working Group (HRWG),and the Setara Institute (Indonesia),1
Human Rights Working Group (HRWG),and Solidaritas Perempuan (Women’s Solidarity for Human Rights),1
"Imparsial, Greater Bogor Legal Aid Foundation (LBH KBR)",Protection Desk Indonesia (Yayasan Perlindungan Insani Indonesia),1
"Imparsial, Greater Bogor Legal Aid Foundation (LBH KBR)",Yogyakarta Legal Aid Foundation (LBH Yogyakarta),1
CIVICUS,the Institute for Criminal Justice Reform (ICJR),1
Indonesia Legal Aid and Human Rights Association (PBHI),Semarang Legal Aid Foundation (LBH Semarang),1
Indonesian Forum for the Environment (Walhi),National Legal Aid Reform Consortium (KRHN),1
Indonesian Forum for the Environment (Walhi),Mining Advocacy Network (Jatam),1
Indonesian Forum for the Environment (Walhi),"Linkar Borneo, Indonesian Legal Aid Foundation (YLBHI)",1
Indonesian Forum for the Environment (Walhi),Legal Aid Foundation for the Press (LBH Pers),1
Indonesian Forum for the Environment (Walhi),Kontras (Commission Disappearances and Victim of Violence),1
Indonesia Legal Aid and Human Rights Association (PBHI),the Association of Journalists for Diversity (Sejuk),1
Indonesia Legal Aid and Human Rights Association (PBHI),and the Setara Institute (Indonesia),1
Indonesia Legal Aid and Human Rights Association (PBHI),Yogyakarta Legal Aid Foundation (LBH Yogyakarta),1
Indonesia Legal Aid and Human Rights Association (PBHI),Protection Desk Indonesia (Yayasan Perlindungan Insani Indonesia),1
"Imparsial, Greater Bogor Legal Aid Foundation (LBH KBR)",and the Setara Institute (Indonesia),1
Indonesia Legal Aid and Human Rights Association (PBHI),National Network for Domestic Workers Advocacy (JALA PRT),1
Indonesia Legal Aid and Human Rights Association (PBHI),National Legal Aid Reform Consortium (KRHN),1
Indonesia Legal Aid and Human Rights Association (PBHI),Mining Advocacy Network (Jatam),1
