Source,Target,Weight
"International Center for Journalism MediaNet, Almaty (Kazakhstan)","Kazakhstan International Bureau for Human Rights and Rule of Law, Almaty (Kazakhstan), Legal Policy Research Centre (Kazakhstan), “Kadir-kasiet”, Nur-Sultan (Kazakhstan)",1
"Initiative Group AlmaTQ, Almaty (Kazakhstan)","Kazakhstan Feminist Initiative ""Feminita"", Almaty (Kazakhstan)",1
Feminist League (Kazakhstan),Women Support Center Foundation (Kazakhstan),1
Feminist League (Kazakhstan),"Kazakhstan International Bureau for Human Rights and Rule of Law, Almaty (Kazakhstan), Development of Parliamentarism in Kazakhstan Foundation, Nur-Sultan (Kazakhstan)",1
Agency for Legal Information and Journalistic Investigation “Vityaz” (Kazakhstan),"International Center for Journalism MediaNet, Almaty (Kazakhstan)",1
"Children's Fund – Kazakhstan, Almaty (Kazakhstan), CCPR- Centre, Geneva (Switzerland), ""Sana Sezym"" Legal Centre for Women’s initiative, Shymkent (Kazakhstan), Taldykorgan Regional Center for Support of Women, Taldykorgan (Kazakhstan)",Women Support Center Foundation (Kazakhstan),1
"Children's Fund – Kazakhstan, Almaty (Kazakhstan), CCPR- Centre, Geneva (Switzerland), ""Sana Sezym"" Legal Centre for Women’s initiative, Shymkent (Kazakhstan), Taldykorgan Regional Center for Support of Women, Taldykorgan (Kazakhstan)","Kazakhstan’s feminist initiative “Feminita”, Almaty (Kazakhstan), Commission on the Rights of Persons with Disabilities named after Kairat Imanaliyev (Kazakhstan)",1
"Children's Fund – Kazakhstan, Almaty (Kazakhstan), CCPR- Centre, Geneva (Switzerland), ""Sana Sezym"" Legal Centre for Women’s initiative, Shymkent (Kazakhstan), Taldykorgan Regional Center for Support of Women, Taldykorgan (Kazakhstan)","Kazakhstan International Bureau for Human Rights and Rule of Law, Almaty (Kazakhstan), Development of Parliamentarism in Kazakhstan Foundation, Nur-Sultan (Kazakhstan)",1
"Children's Fund – Kazakhstan, Almaty (Kazakhstan), CCPR- Centre, Geneva (Switzerland), ""Sana Sezym"" Legal Centre for Women’s initiative, Shymkent (Kazakhstan), Taldykorgan Regional Center for Support of Women, Taldykorgan (Kazakhstan)",Feminist League (Kazakhstan),1
Association of Religious Organisations of Kazakhstan (AROK) (Kazakhstan),"“Ar.Rukh.Khak. Foundation, Almaty (Kazakhstan)",1
Association of Religious Organisations of Kazakhstan (AROK) (Kazakhstan),"“Aman Saulyk”, Almaty (Kazakhstan), CCPR-Centre, Geneva (Switzerland), Freedom of Speech International Foundation “Adil Soz”, Almaty (Kazakhstan)",1
Association of Religious Organisations of Kazakhstan (AROK) (Kazakhstan),"Kazakhstan International Bureau for Human Rights and Rule of Law, Almaty (Kazakhstan), Legal Policy Research Centre (Kazakhstan), “Kadir-kasiet”, Nur-Sultan (Kazakhstan)",1
Association of Religious Organisations of Kazakhstan (AROK) (Kazakhstan),"International Center for Journalism MediaNet, Almaty (Kazakhstan)",1
Agency for Legal Information and Journalistic Investigation “Vityaz” (Kazakhstan),"“Ar.Rukh.Khak. Foundation, Almaty (Kazakhstan)",1
Agency for Legal Information and Journalistic Investigation “Vityaz” (Kazakhstan),"“Aman Saulyk”, Almaty (Kazakhstan), CCPR-Centre, Geneva (Switzerland), Freedom of Speech International Foundation “Adil Soz”, Almaty (Kazakhstan)",1
Agency for Legal Information and Journalistic Investigation “Vityaz” (Kazakhstan),"Kazakhstan International Bureau for Human Rights and Rule of Law, Almaty (Kazakhstan), Legal Policy Research Centre (Kazakhstan), “Kadir-kasiet”, Nur-Sultan (Kazakhstan)",1
"“Aman Saulyk”, Almaty (Kazakhstan), CCPR-Centre, Geneva (Switzerland), Freedom of Speech International Foundation “Adil Soz”, Almaty (Kazakhstan)","“Ar.Rukh.Khak. Foundation, Almaty (Kazakhstan)",1
