Source,Target,Weight
"Heartland Alliance International, Chicago, United States of America, American University, Washington College of Law, International Human Rights Law Clinic, United States of America (Joint Submission 5)","made recommendations (p. 7). 20 AFA, p. 2",1
"Foundation For Environmental Rights Advocacy & Development, Eungu, Nigeria",para. 2.1.1,1
"Foundation For Environmental Rights Advocacy & Development, Eungu, Nigeria",made recommendations (para. 2.1.1),1
"Foundation For Environmental Rights Advocacy & Development, Eungu, Nigeria","and LEDAP, Lagos, Nigeria (Joint Submission 10)",1
"Foundation For Environmental Rights Advocacy & Development, Eungu, Nigeria","Jalnyo, Taraba State, Nigeria",1
"Foundation For Environmental Rights Advocacy & Development, Eungu, Nigeria","JCI Hope Project, Eungu, Nigeria",1
"Foundation For Environmental Rights Advocacy & Development, Eungu, Nigeria","International Centre for Development and Budget Advocacy, Eungu",1
"FIDA, Eungu, Nigeria",para. 2.1.1,1
"FIDA, Eungu, Nigeria",made recommendations (para. 2.1.1),1
"FIDA, Eungu, Nigeria","and LEDAP, Lagos, Nigeria (Joint Submission 10)",1
"FIDA, Eungu, Nigeria",Youths for Peace and Development,1
"FIDA, Eungu, Nigeria","Women’s Rights and Health Project, Lagos, Nigeria",1
"FIDA, Eungu, Nigeria","Women Africa, Abuja, Nigeria",1
"FIDA, Eungu, Nigeria","West African Human Rights Defenders’ Network, Lome, Nigeria",1
"FIDA, Eungu, Nigeria","WARDC, Lagos, Nigeria",1
"FIDA, Eungu, Nigeria","Universal Career Discovery and Development Initiative, Eungu",1
"FIDA, Eungu, Nigeria","The Coalition of Nigerian Human Rights CSOs on UPR comprising of: Partnership for Justice, Lagos, Nigeria",1
"FIDA, Eungu, Nigeria","Sterling law Centre, Abuja, Nigeria",1
"FIDA, Eungu, Nigeria","See also PJ, p. 3. PJ made recommendations (p. 3)",1
"FIDA, Eungu, Nigeria","Rural Integrated Dev. Initiative, Bauchi",1
"FIDA, Eungu, Nigeria","REPLACE, Abuja, Nigeria",1
"FIDA, Eungu, Nigeria","Prisoners Rehabilitation and Welfare Action, Eungu, Nigeria",1
"FIDA, Eungu, Nigeria","Partnership to Inspire, Transform and Connect the HIV Response Abuja, Nigeria",1
"Foundation For Environmental Rights Advocacy & Development, Eungu, Nigeria","Kebetkache Women Dev. & Resource Centre, Portharcourt, Nigeria",1
"Foundation For Environmental Rights Advocacy & Development, Eungu, Nigeria","Lux Terra Leadership Foundation, Abuja, Nigeria",1
"Foundation For Environmental Rights Advocacy & Development, Eungu, Nigeria","Michael Adedotun Oke Foundation, Abuja, Nigeria",1
"Foundation For Environmental Rights Advocacy & Development, Eungu, Nigeria","See also PJ, p. 3. PJ made recommendations (p. 3)",1
"Foundation For Environmental Rights Advocacy & Development, Eungu, Nigeria",Youths for Peace and Development,1
"Foundation For Environmental Rights Advocacy & Development, Eungu, Nigeria","Women’s Rights and Health Project, Lagos, Nigeria",1
"Foundation For Environmental Rights Advocacy & Development, Eungu, Nigeria","Women Africa, Abuja, Nigeria",1
"Foundation For Environmental Rights Advocacy & Development, Eungu, Nigeria","West African Human Rights Defenders’ Network, Lome, Nigeria",1
"Foundation For Environmental Rights Advocacy & Development, Eungu, Nigeria","WARDC, Lagos, Nigeria",1
"Foundation For Environmental Rights Advocacy & Development, Eungu, Nigeria","Universal Career Discovery and Development Initiative, Eungu",1
"Foundation For Environmental Rights Advocacy & Development, Eungu, Nigeria","The Coalition of Nigerian Human Rights CSOs on UPR comprising of: Partnership for Justice, Lagos, Nigeria",1
"Foundation For Environmental Rights Advocacy & Development, Eungu, Nigeria","Sterling law Centre, Abuja, Nigeria",1
"Foundation For Environmental Rights Advocacy & Development, Eungu, Nigeria","Rural Integrated Dev. Initiative, Bauchi",1
"Foundation For Environmental Rights Advocacy & Development, Eungu, Nigeria","NCICC, Abuja, Nigeria",1
"Foundation For Environmental Rights Advocacy & Development, Eungu, Nigeria","REPLACE, Abuja, Nigeria",1
"Foundation For Environmental Rights Advocacy & Development, Eungu, Nigeria","Prisoners Rehabilitation and Welfare Action, Eungu, Nigeria",1
"Foundation For Environmental Rights Advocacy & Development, Eungu, Nigeria","Partnership to Inspire, Transform and Connect the HIV Response Abuja, Nigeria",1
"Foundation For Environmental Rights Advocacy & Development, Eungu, Nigeria","Partners West Africa-Nigeria, Abuja, Nigeria",1
"Foundation For Environmental Rights Advocacy & Development, Eungu, Nigeria","Parent Child Intervention Centre, Eungu, Nigeria",1
"Foundation For Environmental Rights Advocacy & Development, Eungu, Nigeria","PEDANET, Edo State, Nigeria",1
"Foundation For Environmental Rights Advocacy & Development, Eungu, Nigeria","Nigerian Women Trust Fund, Abuja, Nigeria",1
"Foundation For Environmental Rights Advocacy & Development, Eungu, Nigeria","Network on Police Reform in Nigeria, Lagos, Nigeria",1
"JCI Hope Project, Eungu, Nigeria","Partnership to Inspire, Transform and Connect the HIV Response Abuja, Nigeria",1
"JCI Hope Project, Eungu, Nigeria","REPLACE, Abuja, Nigeria",1
"FIDA, Eungu, Nigeria","Parent Child Intervention Centre, Eungu, Nigeria",1
"Lawyers Alert, Makurdi, Benue State, Nigeria",para. 2.1,1
"Lawyers Alert, Makurdi, Benue State, Nigeria",made a recommendation (p. 7),1
"Lawyers Alert, Makurdi, Benue State, Nigeria",made a recommendation (p. 3),1
"Lawyers Alert, Makurdi, Benue State, Nigeria","and Southern Africa Litigation Centre, Johannesburg, South Africa (Joint Submission 12)",1
"Kebetkache Women Dev. & Resource Centre, Portharcourt, Nigeria",para. 2.1.1,1
"Kebetkache Women Dev. & Resource Centre, Portharcourt, Nigeria",made recommendations (para. 2.1.1),1
"Kebetkache Women Dev. & Resource Centre, Portharcourt, Nigeria","and LEDAP, Lagos, Nigeria (Joint Submission 10)",1
"Kebetkache Women Dev. & Resource Centre, Portharcourt, Nigeria",Youths for Peace and Development,1
"Kebetkache Women Dev. & Resource Centre, Portharcourt, Nigeria","Women’s Rights and Health Project, Lagos, Nigeria",1
"Kebetkache Women Dev. & Resource Centre, Portharcourt, Nigeria","Women Africa, Abuja, Nigeria",1
"Kebetkache Women Dev. & Resource Centre, Portharcourt, Nigeria","West African Human Rights Defenders’ Network, Lome, Nigeria",1
"Kebetkache Women Dev. & Resource Centre, Portharcourt, Nigeria","WARDC, Lagos, Nigeria",1
"Kebetkache Women Dev. & Resource Centre, Portharcourt, Nigeria","Universal Career Discovery and Development Initiative, Eungu",1
"Kebetkache Women Dev. & Resource Centre, Portharcourt, Nigeria","The Coalition of Nigerian Human Rights CSOs on UPR comprising of: Partnership for Justice, Lagos, Nigeria",1
"Kebetkache Women Dev. & Resource Centre, Portharcourt, Nigeria","Sterling law Centre, Abuja, Nigeria",1
"Kebetkache Women Dev. & Resource Centre, Portharcourt, Nigeria","See also PJ, p. 3. PJ made recommendations (p. 3)",1
"Kebetkache Women Dev. & Resource Centre, Portharcourt, Nigeria","Rural Integrated Dev. Initiative, Bauchi",1
"Kebetkache Women Dev. & Resource Centre, Portharcourt, Nigeria","REPLACE, Abuja, Nigeria",1
"Kebetkache Women Dev. & Resource Centre, Portharcourt, Nigeria","Prisoners Rehabilitation and Welfare Action, Eungu, Nigeria",1
"Kebetkache Women Dev. & Resource Centre, Portharcourt, Nigeria","Partnership to Inspire, Transform and Connect the HIV Response Abuja, Nigeria",1
"Lawyers Alert, Makurdi, Benue State, Nigeria",made recommendations (p. 9),1
"Lawyers Alert, Makurdi, Benue State, Nigeria",para. 3.19,1
"JCI Hope Project, Eungu, Nigeria","Rural Integrated Dev. Initiative, Bauchi",1
"Lawyers Alert, Makurdi, Benue State, Nigeria",para. 3.21 and fn. 40,1
"Lux Terra Leadership Foundation, Abuja, Nigeria","Women Africa, Abuja, Nigeria",1
"Lux Terra Leadership Foundation, Abuja, Nigeria","West African Human Rights Defenders’ Network, Lome, Nigeria",1
"Lux Terra Leadership Foundation, Abuja, Nigeria","WARDC, Lagos, Nigeria",1
"Lux Terra Leadership Foundation, Abuja, Nigeria","Universal Career Discovery and Development Initiative, Eungu",1
"Lux Terra Leadership Foundation, Abuja, Nigeria","The Coalition of Nigerian Human Rights CSOs on UPR comprising of: Partnership for Justice, Lagos, Nigeria",1
"Lux Terra Leadership Foundation, Abuja, Nigeria","Sterling law Centre, Abuja, Nigeria",1
"Lux Terra Leadership Foundation, Abuja, Nigeria","See also PJ, p. 3. PJ made recommendations (p. 3)",1
"Lux Terra Leadership Foundation, Abuja, Nigeria","Rural Integrated Dev. Initiative, Bauchi",1
"Lux Terra Leadership Foundation, Abuja, Nigeria","REPLACE, Abuja, Nigeria",1
"Lux Terra Leadership Foundation, Abuja, Nigeria","Prisoners Rehabilitation and Welfare Action, Eungu, Nigeria",1
"Lux Terra Leadership Foundation, Abuja, Nigeria","Partnership to Inspire, Transform and Connect the HIV Response Abuja, Nigeria",1
"Lux Terra Leadership Foundation, Abuja, Nigeria","Partners West Africa-Nigeria, Abuja, Nigeria",1
"Lux Terra Leadership Foundation, Abuja, Nigeria","Parent Child Intervention Centre, Eungu, Nigeria",1
"Lux Terra Leadership Foundation, Abuja, Nigeria","PEDANET, Edo State, Nigeria",1
"Lux Terra Leadership Foundation, Abuja, Nigeria","Nigerian Women Trust Fund, Abuja, Nigeria",1
"Lux Terra Leadership Foundation, Abuja, Nigeria","Network on Police Reform in Nigeria, Lagos, Nigeria",1
"Lux Terra Leadership Foundation, Abuja, Nigeria","NCICC, Abuja, Nigeria",1
"Lux Terra Leadership Foundation, Abuja, Nigeria","Michael Adedotun Oke Foundation, Abuja, Nigeria",1
"Lawyers Alert, Makurdi, Benue State, Nigeria",paras. 3.5 and 3.6,1
"Kebetkache Women Dev. & Resource Centre, Portharcourt, Nigeria","Partners West Africa-Nigeria, Abuja, Nigeria",1
"Kebetkache Women Dev. & Resource Centre, Portharcourt, Nigeria","Parent Child Intervention Centre, Eungu, Nigeria",1
"Kebetkache Women Dev. & Resource Centre, Portharcourt, Nigeria","PEDANET, Edo State, Nigeria",1
"Kebetkache Women Dev. & Resource Centre, Portharcourt, Nigeria","Nigerian Women Trust Fund, Abuja, Nigeria",1
"Jalnyo, Taraba State, Nigeria","PEDANET, Edo State, Nigeria",1
"Jalnyo, Taraba State, Nigeria","Nigerian Women Trust Fund, Abuja, Nigeria",1
"Jalnyo, Taraba State, Nigeria","Network on Police Reform in Nigeria, Lagos, Nigeria",1
"Jalnyo, Taraba State, Nigeria","NCICC, Abuja, Nigeria",1
"Jalnyo, Taraba State, Nigeria","Michael Adedotun Oke Foundation, Abuja, Nigeria",1
"Jalnyo, Taraba State, Nigeria","Lux Terra Leadership Foundation, Abuja, Nigeria",1
"Jalnyo, Taraba State, Nigeria","Kebetkache Women Dev. & Resource Centre, Portharcourt, Nigeria",1
"JCI Hope Project, Eungu, Nigeria",para. 2.1.1,1
"JCI Hope Project, Eungu, Nigeria",made recommendations (para. 2.1.1),1
"JCI Hope Project, Eungu, Nigeria","and LEDAP, Lagos, Nigeria (Joint Submission 10)",1
"JCI Hope Project, Eungu, Nigeria",Youths for Peace and Development,1
"JCI Hope Project, Eungu, Nigeria","Women’s Rights and Health Project, Lagos, Nigeria",1
"JCI Hope Project, Eungu, Nigeria","Women Africa, Abuja, Nigeria",1
"JCI Hope Project, Eungu, Nigeria","West African Human Rights Defenders’ Network, Lome, Nigeria",1
"JCI Hope Project, Eungu, Nigeria","WARDC, Lagos, Nigeria",1
"JCI Hope Project, Eungu, Nigeria","Universal Career Discovery and Development Initiative, Eungu",1
"JCI Hope Project, Eungu, Nigeria","The Coalition of Nigerian Human Rights CSOs on UPR comprising of: Partnership for Justice, Lagos, Nigeria",1
"JCI Hope Project, Eungu, Nigeria","Sterling law Centre, Abuja, Nigeria",1
"JCI Hope Project, Eungu, Nigeria","See also PJ, p. 3. PJ made recommendations (p. 3)",1
"Jalnyo, Taraba State, Nigeria","Parent Child Intervention Centre, Eungu, Nigeria",1
"Jalnyo, Taraba State, Nigeria","Partners West Africa-Nigeria, Abuja, Nigeria",1
"Jalnyo, Taraba State, Nigeria","Partnership to Inspire, Transform and Connect the HIV Response Abuja, Nigeria",1
"Jalnyo, Taraba State, Nigeria","Women’s Rights and Health Project, Lagos, Nigeria",1
"Kebetkache Women Dev. & Resource Centre, Portharcourt, Nigeria","Network on Police Reform in Nigeria, Lagos, Nigeria",1
"Kebetkache Women Dev. & Resource Centre, Portharcourt, Nigeria","NCICC, Abuja, Nigeria",1
"Kebetkache Women Dev. & Resource Centre, Portharcourt, Nigeria","Michael Adedotun Oke Foundation, Abuja, Nigeria",1
"Kebetkache Women Dev. & Resource Centre, Portharcourt, Nigeria","Lux Terra Leadership Foundation, Abuja, Nigeria",1
"Jalnyo, Taraba State, Nigeria",para. 2.1.1,1
"Jalnyo, Taraba State, Nigeria",made recommendations (para. 2.1.1),1
"Jalnyo, Taraba State, Nigeria","and LEDAP, Lagos, Nigeria (Joint Submission 10)",1
"Jalnyo, Taraba State, Nigeria",Youths for Peace and Development,1
"Jalnyo, Taraba State, Nigeria","Women Africa, Abuja, Nigeria",1
"Jalnyo, Taraba State, Nigeria","Prisoners Rehabilitation and Welfare Action, Eungu, Nigeria",1
"Jalnyo, Taraba State, Nigeria","West African Human Rights Defenders’ Network, Lome, Nigeria",1
"Jalnyo, Taraba State, Nigeria","WARDC, Lagos, Nigeria",1
"Jalnyo, Taraba State, Nigeria","Universal Career Discovery and Development Initiative, Eungu",1
"Jalnyo, Taraba State, Nigeria","The Coalition of Nigerian Human Rights CSOs on UPR comprising of: Partnership for Justice, Lagos, Nigeria",1
"Jalnyo, Taraba State, Nigeria","Sterling law Centre, Abuja, Nigeria",1
"Jalnyo, Taraba State, Nigeria","See also PJ, p. 3. PJ made recommendations (p. 3)",1
"Jalnyo, Taraba State, Nigeria","Rural Integrated Dev. Initiative, Bauchi",1
"Jalnyo, Taraba State, Nigeria","REPLACE, Abuja, Nigeria",1
"FIDA, Eungu, Nigeria","Partners West Africa-Nigeria, Abuja, Nigeria",1
"FIDA, Eungu, Nigeria","PEDANET, Edo State, Nigeria",1
"Community Centre for Development, Sokoto, Nigeria","Sterling law Centre, Abuja, Nigeria",1
"Development Dynamics, Owerri, Nigeria","Sterling law Centre, Abuja, Nigeria",1
"Development Dynamics, Owerri, Nigeria","Rural Integrated Dev. Initiative, Bauchi",1
"Development Dynamics, Owerri, Nigeria","REPLACE, Abuja, Nigeria",1
"Development Dynamics, Owerri, Nigeria","Prisoners Rehabilitation and Welfare Action, Eungu, Nigeria",1
"Development Dynamics, Owerri, Nigeria","Partnership to Inspire, Transform and Connect the HIV Response Abuja, Nigeria",1
"Development Dynamics, Owerri, Nigeria","Partners West Africa-Nigeria, Abuja, Nigeria",1
"Development Dynamics, Owerri, Nigeria","Parent Child Intervention Centre, Eungu, Nigeria",1
"Development Dynamics, Owerri, Nigeria","PEDANET, Edo State, Nigeria",1
"Development Dynamics, Owerri, Nigeria","Nigerian Women Trust Fund, Abuja, Nigeria",1
"Development Dynamics, Owerri, Nigeria","Network on Police Reform in Nigeria, Lagos, Nigeria",1
"Development Dynamics, Owerri, Nigeria","NCICC, Abuja, Nigeria",1
"Development Dynamics, Owerri, Nigeria","Michael Adedotun Oke Foundation, Abuja, Nigeria",1
"Development Dynamics, Owerri, Nigeria","Lux Terra Leadership Foundation, Abuja, Nigeria",1
"Development Dynamics, Owerri, Nigeria","Kebetkache Women Dev. & Resource Centre, Portharcourt, Nigeria",1
"Development Dynamics, Owerri, Nigeria","Jalnyo, Taraba State, Nigeria",1
"Development Dynamics, Owerri, Nigeria","JCI Hope Project, Eungu, Nigeria",1
"Development Dynamics, Owerri, Nigeria","International Centre for Development and Budget Advocacy, Eungu",1
"Development Dynamics, Owerri, Nigeria","Foundation For Environmental Rights Advocacy & Development, Eungu, Nigeria",1
"Development Dynamics, Owerri, Nigeria","FIDA, Eungu, Nigeria",1
"Development Dynamics, Owerri, Nigeria","FIDA, Abuja, Nigeria",1
"Development Dynamics, Owerri, Nigeria","See also PJ, p. 3. PJ made recommendations (p. 3)",1
"Development Dynamics, Owerri, Nigeria","The Coalition of Nigerian Human Rights CSOs on UPR comprising of: Partnership for Justice, Lagos, Nigeria",1
"EVA, Abuja","Nigerian Women Trust Fund, Abuja, Nigeria",1
"Development Dynamics, Owerri, Nigeria","Universal Career Discovery and Development Initiative, Eungu",1
"EVA, Abuja","NCICC, Abuja, Nigeria",1
"EVA, Abuja","Michael Adedotun Oke Foundation, Abuja, Nigeria",1
"EVA, Abuja","Lux Terra Leadership Foundation, Abuja, Nigeria",1
"EVA, Abuja","Kebetkache Women Dev. & Resource Centre, Portharcourt, Nigeria",1
"EVA, Abuja","Jalnyo, Taraba State, Nigeria",1
"EVA, Abuja","JCI Hope Project, Eungu, Nigeria",1
"EVA, Abuja","International Centre for Development and Budget Advocacy, Eungu",1
"EVA, Abuja","Foundation For Environmental Rights Advocacy & Development, Eungu, Nigeria",1
"EVA, Abuja","FIDA, Eungu, Nigeria",1
"EVA, Abuja","FIDA, Abuja, Nigeria",1
"EVA, Abuja","Education as a Vaccine, Abuja, Nigeria",1
"Development Dynamics, Owerri, Nigeria",para. 2.1.1,1
"Development Dynamics, Owerri, Nigeria",made recommendations (para. 2.1.1),1
"Development Dynamics, Owerri, Nigeria","and LEDAP, Lagos, Nigeria (Joint Submission 10)",1
"Development Dynamics, Owerri, Nigeria",Youths for Peace and Development,1
"Development Dynamics, Owerri, Nigeria","Women’s Rights and Health Project, Lagos, Nigeria",1
"Development Dynamics, Owerri, Nigeria","Women Africa, Abuja, Nigeria",1
"Development Dynamics, Owerri, Nigeria","West African Human Rights Defenders’ Network, Lome, Nigeria",1
"Development Dynamics, Owerri, Nigeria","WARDC, Lagos, Nigeria",1
"Development Dynamics, Owerri, Nigeria","Education as a Vaccine, Abuja, Nigeria",1
"Development Dynamics, Owerri, Nigeria","EVA, Abuja",1
"Conference of Rights Nigeria, PLAC, Abuja, Nigeria",para. 2.1.1,1
"Conference of Rights Nigeria, PLAC, Abuja, Nigeria",made recommendations (para. 2.1.1),1
"Conference of Rights Nigeria, PLAC, Abuja, Nigeria","Kebetkache Women Dev. & Resource Centre, Portharcourt, Nigeria",1
"Conference of Rights Nigeria, PLAC, Abuja, Nigeria","Jalnyo, Taraba State, Nigeria",1
"Conference of Rights Nigeria, PLAC, Abuja, Nigeria","JCI Hope Project, Eungu, Nigeria",1
"Conference of Rights Nigeria, PLAC, Abuja, Nigeria","International Centre for Development and Budget Advocacy, Eungu",1
"Conference of Rights Nigeria, PLAC, Abuja, Nigeria","Foundation For Environmental Rights Advocacy & Development, Eungu, Nigeria",1
"Conference of Rights Nigeria, PLAC, Abuja, Nigeria","FIDA, Eungu, Nigeria",1
"Conference of Rights Nigeria, PLAC, Abuja, Nigeria","FIDA, Abuja, Nigeria",1
"Conference of Rights Nigeria, PLAC, Abuja, Nigeria","Education as a Vaccine, Abuja, Nigeria",1
"Conference of Rights Nigeria, PLAC, Abuja, Nigeria","EVA, Abuja",1
"Conference of Rights Nigeria, PLAC, Abuja, Nigeria","Development Dynamics, Owerri, Nigeria",1
"Community Centre for Development, Sokoto, Nigeria",para. 2.1.1,1
"Community Centre for Development, Sokoto, Nigeria",made recommendations (para. 2.1.1),1
"Community Centre for Development, Sokoto, Nigeria","and LEDAP, Lagos, Nigeria (Joint Submission 10)",1
"Community Centre for Development, Sokoto, Nigeria",Youths for Peace and Development,1
"Community Centre for Development, Sokoto, Nigeria","Women’s Rights and Health Project, Lagos, Nigeria",1
"Community Centre for Development, Sokoto, Nigeria","Women Africa, Abuja, Nigeria",1
"Community Centre for Development, Sokoto, Nigeria","West African Human Rights Defenders’ Network, Lome, Nigeria",1
"Community Centre for Development, Sokoto, Nigeria","WARDC, Lagos, Nigeria",1
"Community Centre for Development, Sokoto, Nigeria","Universal Career Discovery and Development Initiative, Eungu",1
"Conference of Rights Nigeria, PLAC, Abuja, Nigeria","Lux Terra Leadership Foundation, Abuja, Nigeria",1
"Conference of Rights Nigeria, PLAC, Abuja, Nigeria","Michael Adedotun Oke Foundation, Abuja, Nigeria",1
"Conference of Rights Nigeria, PLAC, Abuja, Nigeria","NCICC, Abuja, Nigeria",1
"Conference of Rights Nigeria, PLAC, Abuja, Nigeria","Sterling law Centre, Abuja, Nigeria",1
"Conference of Rights Nigeria, PLAC, Abuja, Nigeria","and LEDAP, Lagos, Nigeria (Joint Submission 10)",1
"Conference of Rights Nigeria, PLAC, Abuja, Nigeria",Youths for Peace and Development,1
"Conference of Rights Nigeria, PLAC, Abuja, Nigeria","Women’s Rights and Health Project, Lagos, Nigeria",1
"Conference of Rights Nigeria, PLAC, Abuja, Nigeria","Women Africa, Abuja, Nigeria",1
"Conference of Rights Nigeria, PLAC, Abuja, Nigeria","West African Human Rights Defenders’ Network, Lome, Nigeria",1
"Conference of Rights Nigeria, PLAC, Abuja, Nigeria","WARDC, Lagos, Nigeria",1
"Conference of Rights Nigeria, PLAC, Abuja, Nigeria","Universal Career Discovery and Development Initiative, Eungu",1
"Conference of Rights Nigeria, PLAC, Abuja, Nigeria","The Coalition of Nigerian Human Rights CSOs on UPR comprising of: Partnership for Justice, Lagos, Nigeria",1
"Conference of Rights Nigeria, PLAC, Abuja, Nigeria","See also PJ, p. 3. PJ made recommendations (p. 3)",1
"Conference of Rights Nigeria, PLAC, Abuja, Nigeria","Network on Police Reform in Nigeria, Lagos, Nigeria",1
"Conference of Rights Nigeria, PLAC, Abuja, Nigeria","Rural Integrated Dev. Initiative, Bauchi",1
"Conference of Rights Nigeria, PLAC, Abuja, Nigeria","REPLACE, Abuja, Nigeria",1
"Conference of Rights Nigeria, PLAC, Abuja, Nigeria","Prisoners Rehabilitation and Welfare Action, Eungu, Nigeria",1
"Conference of Rights Nigeria, PLAC, Abuja, Nigeria","Partnership to Inspire, Transform and Connect the HIV Response Abuja, Nigeria",1
"Conference of Rights Nigeria, PLAC, Abuja, Nigeria","Partners West Africa-Nigeria, Abuja, Nigeria",1
"Conference of Rights Nigeria, PLAC, Abuja, Nigeria","Parent Child Intervention Centre, Eungu, Nigeria",1
"Conference of Rights Nigeria, PLAC, Abuja, Nigeria","PEDANET, Edo State, Nigeria",1
"Conference of Rights Nigeria, PLAC, Abuja, Nigeria","Nigerian Women Trust Fund, Abuja, Nigeria",1
"EVA, Abuja","Network on Police Reform in Nigeria, Lagos, Nigeria",1
"EVA, Abuja","PEDANET, Edo State, Nigeria",1
"FIDA, Eungu, Nigeria","Nigerian Women Trust Fund, Abuja, Nigeria",1
"FIDA, Abuja, Nigeria","Rural Integrated Dev. Initiative, Bauchi",1
"FIDA, Abuja, Nigeria","Prisoners Rehabilitation and Welfare Action, Eungu, Nigeria",1
"FIDA, Abuja, Nigeria","Partnership to Inspire, Transform and Connect the HIV Response Abuja, Nigeria",1
