Source,Target,Weight
Infinity Building Economics/Black Political Action Committee,The Town of Forth Coffee,1
International Presentation Association,Tri-State Coalition for responsible investment,1
Jeewaka Foundation,Washington D.C. (United States of America),1
Jeewaka Foundation,UBINIG- Policy Research for Development Alternatives,1
Massachusetts Immigrant and Refugee Advocacy Coalition,The Advocates for Human Rights,1
Malcolm X Grassroots Movement,Turn South,1
Malcolm X Grassroots Movement,U.S. Human Rights Cities Alliance,1
Malcolm X Grassroots Movement,US Human Rights Network,1
Malcolm X Grassroots Movement,Ubuntu Institute for Community Development,1
Malcolm X Grassroots Movement,Westside Justice,1
Mama JuN - Mother’s Justice Network,Women LEAD Network,1
March for Our Lives,United Nations Association of the United States of America,1
March for Our Lives,Washington D.C. (United States of America),1
Maryknoll,Religious of the sacred heart of Mary,1
Maryknoll,The Congregation of our lady charity of the good,1
Maryknoll,Tri-State Coalition for responsible investment,1
Maryknoll,Vivat International,1
Massachusetts Immigrant and Refugee Advocacy Coalition,Minneapolis (United States of America),1
Massachusetts Immigrant and Refugee Advocacy Coalition,Northwest Immigrant Rights Project,1
Medical Whistleblower Advocacy Network,Pittsburgh (United States of America),1
Indigenous People’s Network,Pocasset Pokanoket Land Trust,1
Medical Whistleblower Advocacy Network,Pittsburgh Human Rights City Alliance,1
Medical Whistleblower Advocacy Network,Protect the Protest Task Force,1
Medical Whistleblower Advocacy Network,Turn South,1
Medical Whistleblower Advocacy Network,U.S. Human Rights Cities Alliance,1
Medical Whistleblower Advocacy Network,US Human Rights Network,1
Medical Whistleblower Advocacy Network,Ubuntu Institute for Community Development,1
Medical Whistleblower Advocacy Network,Westside Justice,1
Miami Workers Center,National Domestic Workers Alliance,1
Miami Workers Center,National Economic & Social Rights Initiative,1
Miami Workers Center,Struggle for Miami’s Affordable and Sustainable Housing,1
Miami Workers Center,The Alliance for GLBTQ Youth,1
Miami Workers Center,University of Miami School of Law Human Rights Clinic,1
Miami Workers Center,WeCount!,1
Minneapolis (United States of America),Northwest Immigrant Rights Project,1
Malcolm X Grassroots Movement,Protect the Protest Task Force,1
Malcolm X Grassroots Movement,Pittsburgh Human Rights City Alliance,1
Malcolm X Grassroots Movement,Pittsburgh (United States of America),1
Malcolm X Grassroots Movement,Medical Whistleblower Advocacy Network,1
Just Harvest,Pittsburgh (United States of America),1
Just Harvest,Pittsburgh Human Rights City Alliance,1
Just Harvest,Pittsburgh for CEDAW,1
Just Harvest,Pittsburghers for Public Transit,1
Just Planet,Phoenix (United States of America),1
Justice for Muslims Collective,Muslim Justice League,1
Justice for Muslims Collective,Washington D.D. (United States of America),1
La Araña Feminista,"Participación Activa y Social, por los Derechos de la Mujer y la Paz",1
La Araña Feminista,Red Ciega,1
La Araña Feminista,Red Venezolana de Derechos Humanos,1
La Araña Feminista,Rompiendo la Norma,1
La Araña Feminista,Sures,1
Land is Life,The Gwich’in Steering Committee,1
Law Office of Thelma Garcia,Law Office of Virginia Raymond,1
Law Office of Thelma Garcia,Proyecto Libertad,1
Law Office of Thelma Garcia,Weslaco (United States of America),1
Law Office of Virginia Raymond,Proyecto Libertad,1
Law Office of Virginia Raymond,Weslaco (United States of America),1
Lawyer Moms of America,Project Amplify,1
Lawyer Moms of America,Woodinville (United States of America),1
Lawyers Committee on Nuclear Policy,New York (United States of America),1
Lawyers Committee on Nuclear Policy,Swiss Lawyers for Nuclear Disarmament,1
Lawyers Committee on Nuclear Policy,Western States Legal Foundation,1
Loretto Community,Maryknoll,1
Loretto Community,Religious of the sacred heart of Mary,1
Loretto Community,The Congregation of our lady charity of the good,1
Loretto Community,Tri-State Coalition for responsible investment,1
Loretto Community,Vivat International,1
MADRE,New York (United States of America),1
Indigenous People’s Network,Pocasset Wampanoag Tribe of the Pokanoket Nation,1
ACAT USA,Fédération Internationale de l'Action des Chrétiens pour l'Abolition de la Torture,1
Minneapolis (United States of America),World Coalition Against the Death Penalty,1
Geneva (Switzerland),World Council of Churches Commission of the Churches on International Affairs,1
Geneva (Switzerland),National Advocates for Pregnant Women,1
Geneva (Switzerland),National Council of Churches of the Christ USA,1
Geneva (Switzerland),REDRESS,1
Geneva (Switzerland),Religious of the sacred heart of Mary,1
Geneva (Switzerland),The Center for Reproductive Rights,1
Geneva (Switzerland),"The City University of New York Law School, Human Rights and Gender Justice Clinic",1
Geneva (Switzerland),The Congregation of our lady charity of the good,1
Geneva (Switzerland),The International Commission of Jurists,1
Geneva (Switzerland),The Koani Foundation,1
Geneva (Switzerland),The World Organisation against Torture,1
Geneva (Switzerland),Tri-State Coalition for responsible investment,1
Geneva (Switzerland),Vivat International,1
Geneva (Switzerland),Women’s International League for Peace and Freedom,1
Geneva (Switzerland),Women’s International League for Peace and Freedom United States of America,1
George Washington University Law School International Human Rights Clinic,The DC Human Rights City Alliance,1
Geneva (Switzerland),Loretto Community,1
George Washington University Law School International Human Rights Clinic,The United Nations Association of the National Capital Area,1
George Washington University Law School International Human Rights Clinic,Washington D.C. (United States of America),1
"Global Initiative for Economic, Social, and Cultural Rights","Human Rights Clinic, University of Miami School of Law",1
"Global Initiative for Economic, Social, and Cultural Rights",National Law Center on Homelessness & Poverty,1
"Global Initiative for Economic, Social, and Cultural Rights",Washington D.C. (United States of America),1
Global Rights Advocacy,International Human Rights Clinic of Seattle University School of Law,1
Global Rights Advocacy,Seattle (United States of America),1
Greenstein and Kolker Law Firm,Law Office of Thelma Garcia,1
Greenstein and Kolker Law Firm,Law Office of Virginia Raymond,1
Greenstein and Kolker Law Firm,Proyecto Libertad,1
Greenstein and Kolker Law Firm,Weslaco (United States of America),1
Hastings (United States of America),The United Nations Association — Southern New York State Division,1
Hastings (United States of America),The United Nations Association —Westchester Chapter,1
Hill District Consensus Group,Just Harvest,1
Geneva (Switzerland),Maryknoll,1
Geneva (Switzerland),International Presentation Association,1
Indigenous Alliance Without Borders/ Alianza Indígena Sin Fronteras,Tucson (United States of America),1
Fundación por el Derecho a la Vivienda,"Participación Activa y Social, por los Derechos de la Mujer y la Paz",1
Friends of the African Union,United Methodist Church,1
Friends of the African Union,Vision Works Inc.,1
Fundación de Víctimas del Sicariato Campesino,Fundación por el Derecho a la Vivienda,1
Fundación de Víctimas del Sicariato Campesino,Genero con Clase,1
Fundación de Víctimas del Sicariato Campesino,Intersaber,1
Fundación de Víctimas del Sicariato Campesino,La Araña Feminista,1
Fundación de Víctimas del Sicariato Campesino,"Participación Activa y Social, por los Derechos de la Mujer y la Paz",1
Fundación de Víctimas del Sicariato Campesino,Red Ciega,1
Fundación de Víctimas del Sicariato Campesino,Red Venezolana de Derechos Humanos,1
Fundación de Víctimas del Sicariato Campesino,Rompiendo la Norma,1
Fundación de Víctimas del Sicariato Campesino,Sures,1
Fundación por el Derecho a la Vivienda,Genero con Clase,1
Fundación por el Derecho a la Vivienda,Intersaber,1
Fundación por el Derecho a la Vivienda,La Araña Feminista,1
Fundación por el Derecho a la Vivienda,Red Ciega,1
Geneva (Switzerland),Indigenous Peoples and Nations Coalition,1
Fundación por el Derecho a la Vivienda,Red Venezolana de Derechos Humanos,1
Fundación por el Derecho a la Vivienda,Rompiendo la Norma,1
Fundación por el Derecho a la Vivienda,Sures,1
Fédération Internationale de l'Action des Chrétiens pour l'Abolition de la Torture,Paris (France),1
Gender Justice Project at the University of the District of Columbia David A. Clarke School of Law,United Nations Association of the National Capital Area,1
Gender Justice Project at the University of the District of Columbia David A. Clarke School of Law,Washington D.C. (United States of America),1
Genero con Clase,Intersaber,1
Genero con Clase,La Araña Feminista,1
Genero con Clase,"Participación Activa y Social, por los Derechos de la Mujer y la Paz",1
Genero con Clase,Red Ciega,1
Genero con Clase,Red Venezolana de Derechos Humanos,1
Genero con Clase,Rompiendo la Norma,1
Genero con Clase,Sures,1
Geneva (Switzerland),"If/When/How: Lawyering for Reproductive Justice, National Asian Pacific American Women’s Forum, SisterSong, Women of Color Reproductive Justice Collective, Women Enabled International",1
Hill District Consensus Group,Pittsburgh (United States of America),1
Hill District Consensus Group,Pittsburgh Human Rights City Alliance,1
Hill District Consensus Group,Pittsburgh for CEDAW,1
If/When/How: Lawyering for Reproductive Justice,The Yellowhammer Fund,1
"Human Rights and Gender Justice Clinic, City University of New York Law School",Women and Harm Reduction International Network,1
"Human Rights and Gender Justice Clinic, City University of New York Law School",Women’s Rights and Empowerment Network,1
ISAIAH,Illinois Coalition for Immigrant and Refugee Rights,1
ISAIAH,Immigrant Law Center of Minnesota,1
ISAIAH,Massachusetts Immigrant and Refugee Advocacy Coalition,1
ISAIAH,Minneapolis (United States of America),1
ISAIAH,Northwest Immigrant Rights Project,1
ISAIAH,The Advocates for Human Rights,1
If/When/How: Lawyering for Reproductive Justice,Movement for Family Power,1
If/When/How: Lawyering for Reproductive Justice,National Advocates for Pregnant Women,1
If/When/How: Lawyering for Reproductive Justice,National Network of Abortion Funds,1
If/When/How: Lawyering for Reproductive Justice,New York (United States of America),1
If/When/How: Lawyering for Reproductive Justice,Rise,1
If/When/How: Lawyering for Reproductive Justice,SisterReach,1
If/When/How: Lawyering for Reproductive Justice,Women and Harm Reduction International Network,1
Hill District Consensus Group,Pittsburghers for Public Transit,1
If/When/How: Lawyering for Reproductive Justice,Women’s Rights and Empowerment Network,1
"If/When/How: Lawyering for Reproductive Justice, National Asian Pacific American Women’s Forum, SisterSong, Women of Color Reproductive Justice Collective, Women Enabled International",National Advocates for Pregnant Women,1
"If/When/How: Lawyering for Reproductive Justice, National Asian Pacific American Women’s Forum, SisterSong, Women of Color Reproductive Justice Collective, Women Enabled International",The Center for Reproductive Rights,1
"If/When/How: Lawyering for Reproductive Justice, National Asian Pacific American Women’s Forum, SisterSong, Women of Color Reproductive Justice Collective, Women Enabled International","The City University of New York Law School, Human Rights and Gender Justice Clinic",1
Illinois Coalition for Immigrant and Refugee Rights,Immigrant Law Center of Minnesota,1
Illinois Coalition for Immigrant and Refugee Rights,Massachusetts Immigrant and Refugee Advocacy Coalition,1
Illinois Coalition for Immigrant and Refugee Rights,Minneapolis (United States of America),1
Illinois Coalition for Immigrant and Refugee Rights,Northwest Immigrant Rights Project,1
Illinois Coalition for Immigrant and Refugee Rights,The Advocates for Human Rights,1
Immigrant Law Center of Minnesota,Massachusetts Immigrant and Refugee Advocacy Coalition,1
Immigrant Law Center of Minnesota,Minneapolis (United States of America),1
Immigrant Law Center of Minnesota,Northwest Immigrant Rights Project,1
Immigrant Law Center of Minnesota,The Advocates for Human Rights,1
Indigenous Alliance Without Borders/ Alianza Indígena Sin Fronteras,International Mayan League,1
"Human Rights and Gender Justice Clinic, City University of New York Law School",The Yellowhammer Fund,1
"Human Rights and Gender Justice Clinic, City University of New York Law School",SisterReach,1
"Human Rights and Gender Justice Clinic, City University of New York Law School",Rise,1
"Human Rights and Gender Justice Clinic, City University of New York Law School",New York (United States of America),1
Honolulu (United States of America),"The United Nations Associations-University of Hawai’i Manoa Chapter, The United Nations Associations Southern New York State Division",1
"Human Rights Clinic, University of Miami School of Law",Miami Workers Center,1
"Human Rights Clinic, University of Miami School of Law",National Economic & Social Rights Initiative,1
"Human Rights Clinic, University of Miami School of Law",National Law Center on Homelessness & Poverty,1
"Human Rights Clinic, University of Miami School of Law",Struggle for Miami’s Affordable and Sustainable Housing,1
"Human Rights Clinic, University of Miami School of Law",The Alliance for GLBTQ Youth,1
"Human Rights Clinic, University of Miami School of Law",Washington D.C. (United States of America),1
"Human Rights Clinic, University of Miami School of Law",Why Hunger,1
Human Rights Research League,"International Human Rights Law Institute, Depaul University College of Law",1
Human Rights Research League,"International Law Association, American Branch, Subcommittee on U.S. Compliance with International Human Rights Law",1
Human Rights Research League,Just Planet,1
Human Rights Research League,Phoenix (United States of America),1
Human Rights Watch,"Human Rights and Gender Justice Clinic, City University of New York Law School",1
Human Rights Watch,If/When/How: Lawyering for Reproductive Justice,1
Human Rights Watch,Movement for Family Power,1
Human Rights Watch,National Advocates for Pregnant Women,1
Human Rights Watch,National Network of Abortion Funds,1
Human Rights Watch,New York (United States of America),1
Human Rights Watch,Rise,1
Human Rights Watch,SisterReach,1
Human Rights Watch,The Yellowhammer Fund,1
Human Rights Watch,Women and Harm Reduction International Network,1
Human Rights Watch,Women’s Rights and Empowerment Network,1
Human Rights and Gender Justice Clinic,MADRE,1
Human Rights and Gender Justice Clinic,New York (United States of America),1
"Human Rights and Gender Justice Clinic, City University of New York Law School",If/When/How: Lawyering for Reproductive Justice,1
"Human Rights and Gender Justice Clinic, City University of New York Law School",Movement for Family Power,1
"Human Rights and Gender Justice Clinic, City University of New York Law School",National Advocates for Pregnant Women,1
"Human Rights and Gender Justice Clinic, City University of New York Law School",National Network of Abortion Funds,1
Indigenous Peoples and Nations Coalition,The Koani Foundation,1
Movement for Family Power,National Advocates for Pregnant Women,1
Morristown (United States of America),New Jersey Red Umbrella Alliance,1
Struggle for Miami’s Affordable and Sustainable Housing,The Alliance for GLBTQ Youth,1
SisterReach,Women and Harm Reduction International Network,1
SisterReach,Women’s Rights and Empowerment Network,1
Sons and Daughters of Africa,"The African Diaspora Dirctorate, Friends of African Union EDcorp",1
Sons and Daughters of Africa,The Town of Forth Coffee,1
Sons and Daughters of Africa,The Universal Negro Improvement Association and African Communities League,1
Sons and Daughters of Africa,United Methodist Church,1
South Texas Human Rights Center,The Border Network for Human Rights,1
South Texas Human Rights Center,The Rio Grande Valley-Equal Voice Network,1
South Texas Human Rights Center,The University of Dayton Human Rights Center,1
South Texas Human Rights Center,Trans Queer Pueblo,1
Southeast Asia Tobacco Control Alliance,Tanzania Tobacco Control Forum,1
Southeast Asia Tobacco Control Alliance,The African American Tobacco Control Leadership Council,1
Southeast Asia Tobacco Control Alliance,UBINIG- Policy Research for Development Alternatives,1
Southeast Asia Tobacco Control Alliance,Washington D.C. (United States of America),1
Swiss Lawyers for Nuclear Disarmament,Western States Legal Foundation,1
The Center for Victims of Torture,Washington D.C. (United States of America),1
Tanzania Tobacco Control Forum,The African American Tobacco Control Leadership Council,1
Tanzania Tobacco Control Forum,UBINIG- Policy Research for Development Alternatives,1
Tanzania Tobacco Control Forum,Washington D.C. (United States of America),1
The Advocates for Human Rights,World Coalition Against the Death Penalty,1
The African American Tobacco Control Leadership Council,UBINIG- Policy Research for Development Alternatives,1
The African American Tobacco Control Leadership Council,Washington D.C. (United States of America),1
"The African Diaspora Dirctorate, Friends of African Union EDcorp",The Town of Forth Coffee,1
"The African Diaspora Dirctorate, Friends of African Union EDcorp",The Universal Negro Improvement Association and African Communities League,1
"The African Diaspora Dirctorate, Friends of African Union EDcorp",United Methodist Church,1
The Border Network for Human Rights,The Rio Grande Valley-Equal Voice Network,1
The Border Network for Human Rights,The University of Dayton Human Rights Center,1
The Border Network for Human Rights,Trans Queer Pueblo,1
The Center for Reproductive Rights,"The City University of New York Law School, Human Rights and Gender Justice Clinic",1
The Center for Rural Enterprise and Environmental Justice,The Columbia Law School Human Rights Institute,1
SisterReach,The Yellowhammer Fund,1
Santa Monica (United States of America),The United Nations Association-Whittier Chapter,1
Santa Monica (United States of America),The United Nations Association-Southern California Division,1
Santa Monica (United States of America),The United Nations Association-Kentucky Division,1
Public Health Advocacy Institute,Washington D.C. (United States of America),1
Puente Human Rights Movement,South Texas Human Rights Center,1
Puente Human Rights Movement,The Border Network for Human Rights,1
Puente Human Rights Movement,The Rio Grande Valley-Equal Voice Network,1
Puente Human Rights Movement,The University of Dayton Human Rights Center,1
Puente Human Rights Movement,Trans Queer Pueblo,1
REDRESS,The International Commission of Jurists,1
REDRESS,The World Organisation against Torture,1
Red Ciega,Red Venezolana de Derechos Humanos,1
Red Ciega,Rompiendo la Norma,1
Red Ciega,Sures,1
Red Venezolana de Derechos Humanos,Rompiendo la Norma,1
Red Venezolana de Derechos Humanos,Sures,1
Religious of the sacred heart of Mary,The Congregation of our lady charity of the good,1
Religious of the sacred heart of Mary,Tri-State Coalition for responsible investment,1
Religious of the sacred heart of Mary,Vivat International,1
Rise,SisterReach,1
Rise,The Yellowhammer Fund,1
Rise,Women and Harm Reduction International Network,1
Rise,Women’s Rights and Empowerment Network,1
Rompiendo la Norma,Sures,1
Rural Women’s Health Project,University of Miami School of Law Human Rights Clinic,1
Saint Louis (United States of America),The Institute for Public Health of Washington University in St. Louis,1
Saint Louis (United States of America),The United Nations Association-Saint Louis Chapter,1
Saint Louis (United States of America),The United Nations Association-Southern New York State Division,1
Saint Louis (United States of America),The Whitney R. Harris World Law Institute at Washington University School of Law,1
Santa Monica (United States of America),The United Nations Association of the United States of America,1
Santa Monica (United States of America),The United Nations Association-Greater Chicago Chapter,1
Santa Monica (United States of America),The United Nations Association-Greater Detroit Chapter,1
The Center for Rural Enterprise and Environmental Justice,"The Program on Economic, Social and Cultural Rights in the Institute for the Study of Human Rights at Columbia University",1
The Columbia Law School Human Rights Institute,"The Program on Economic, Social and Cultural Rights in the Institute for the Study of Human Rights at Columbia University",1
Morristown (United States of America),Outlaw Project,1
Turn South,Ubuntu Institute for Community Development,1
The United Nations Association-Greater Detroit Chapter,The United Nations Association-Southern California Division,1
The United Nations Association-Greater Detroit Chapter,The United Nations Association-Whittier Chapter,1
The United Nations Association-Kentucky Division,The United Nations Association-Southern California Division,1
The United Nations Association-Kentucky Division,The United Nations Association-Whittier Chapter,1
The United Nations Association-Saint Louis Chapter,The United Nations Association-Southern New York State Division,1
The United Nations Association-Southern California Division,The United Nations Association-Whittier Chapter,1
The Universal Negro Improvement Association and African Communities League,United Methodist Church,1
The University of Dayton Human Rights Center,Trans Queer Pueblo,1
The Yellowhammer Fund,Women and Harm Reduction International Network,1
The Yellowhammer Fund,Women’s Rights and Empowerment Network,1
Tri-State Coalition for responsible investment,Vivat International,1
Tucson (United States of America),"University of Arizona Indigenous Peoples Law and Policy Program, Water Protector Legal Collective",1
Turn South,U.S. Human Rights Cities Alliance,1
Turn South,US Human Rights Network,1
Turn South,Westside Justice,1
The Congregation of our lady charity of the good,Tri-State Coalition for responsible investment,1
T’ruah: The Rabbinic Call for Human Rights,VOCAL-NY,1
U.S. Human Rights Cities Alliance,US Human Rights Network,1
U.S. Human Rights Cities Alliance,Ubuntu Institute for Community Development,1
U.S. Human Rights Cities Alliance,Westside Justice,1
UBINIG- Policy Research for Development Alternatives,Washington D.C. (United States of America),1
US Human Rights Network,Ubuntu Institute for Community Development,1
US Human Rights Network,Westside Justice,1
Ubuntu Institute for Community Development,Westside Justice,1
United Nations Association of the National Capital Area,Washington D.C. (United States of America),1
United Nations Association of the United States of America,Washington D.C. (United States of America),1
University of Miami School of Law Human Rights Clinic,WeCount!,1
Virgin Islands Rastafari Sacramental Cannabis Council Inc.,Virgin Islands Youth Advocacy Coalition Inc.,1
Washington D.C. (United States of America),Women Enabled International,1
Women and Harm Reduction International Network,Women’s Rights and Empowerment Network,1
The United Nations Association-Greater Detroit Chapter,The United Nations Association-Kentucky Division,1
The United Nations Association-Greater Chicago Chapter,The United Nations Association-Whittier Chapter,1
The United Nations Association-Greater Chicago Chapter,The United Nations Association-Southern California Division,1
The United Nations Association-Greater Chicago Chapter,The United Nations Association-Kentucky Division,1
The Congregation of our lady charity of the good,Vivat International,1
The DC Human Rights City Alliance,The United Nations Association of the National Capital Area,1
The DC Human Rights City Alliance,Washington D.C. (United States of America),1
The Institute for Public Health of Washington University in St. Louis,The Whitney R. Harris World Law Institute at Washington University School of Law,1
The Interdisciplinary Human Rights Initiative of the College of Arts and Letters at San Diego State University,The International Refugee Assistance Project,1
The Interdisciplinary Human Rights Initiative of the College of Arts and Letters at San Diego State University,The Leitner Center for International Law and Justice at Fordham Law School,1
The Interdisciplinary Human Rights Initiative of the College of Arts and Letters at San Diego State University,The National Immigration Project of the National Lawyers Guild,1
The International Commission of Jurists,The World Organisation against Torture,1
The International Refugee Assistance Project,The Leitner Center for International Law and Justice at Fordham Law School,1
The International Refugee Assistance Project,The National Immigration Project of the National Lawyers Guild,1
The Leitner Center for International Law and Justice at Fordham Law School,The National Immigration Project of the National Lawyers Guild,1
The Lurie Institute for Disability Policy at Brandeis University’s Heller School,Washington D.C. (United States of America),1
The Lurie Institute for Disability Policy at Brandeis University’s Heller School,Women Enabled International,1
The Rio Grande Valley-Equal Voice Network,The University of Dayton Human Rights Center,1
The Rio Grande Valley-Equal Voice Network,Trans Queer Pueblo,1
The Town of Forth Coffee,The Universal Negro Improvement Association and African Communities League,1
The Town of Forth Coffee,United Methodist Church,1
The United Nations Association of the National Capital Area,Washington D.C. (United States of America),1
The United Nations Association of the United States of America,The United Nations Association- Greater Detroit,1
The United Nations Association of the United States of America,The United Nations Association-Greater Chicago Chapter,1
The United Nations Association of the United States of America,The United Nations Association-Greater Detroit Chapter,1
The United Nations Association of the United States of America,The United Nations Association-Kentucky Division,1
The United Nations Association of the United States of America,The United Nations Association-New York,1
The United Nations Association of the United States of America,The United Nations Association-Southern California Division,1
The United Nations Association of the United States of America,The United Nations Association-Whittier Chapter,1
The United Nations Association — Southern New York State Division,The United Nations Association —Westchester Chapter,1
The United Nations Association — Southern New York State Division,White Plains (United States of America),1
The United Nations Association- Greater Detroit,The United Nations Association-New York,1
The United Nations Association-Greater Chicago Chapter,The United Nations Association-Greater Detroit Chapter,1
Public Health Advocacy Institute,UBINIG- Policy Research for Development Alternatives,1
Public Health Advocacy Institute,The African American Tobacco Control Leadership Council,1
Public Health Advocacy Institute,Tanzania Tobacco Control Forum,1
New Future Foundation,The Universal Negro Improvement Association and African Communities League,1
National Economic & Social Rights Initiative,The Alliance for GLBTQ Youth,1
National Law Center on Homelessness & Poverty,Washington D.C. (United States of America),1
National Lawyers Guild,People’s Action Institute,1
National Lawyers Guild,Rights and Democracy Institute,1
National Network of Abortion Funds,New York (United States of America),1
National Network of Abortion Funds,Rise,1
National Network of Abortion Funds,SisterReach,1
National Network of Abortion Funds,The Yellowhammer Fund,1
National Network of Abortion Funds,Women and Harm Reduction International Network,1
National Network of Abortion Funds,Women’s Rights and Empowerment Network,1
Navajo Nation Human Rights Commission,Saint Michaels (United States of America),1
New Future Foundation,Sons and Daughters of Africa,1
New Future Foundation,"The African Diaspora Dirctorate, Friends of African Union EDcorp",1
New Future Foundation,The Town of Forth Coffee,1
New Future Foundation,United Methodist Church,1
Public Health Advocacy Institute,Southeast Asia Tobacco Control Alliance,1
New Hour for Women and Children,New York (United States of America),1
New Hour for Women and Children,New York Campaign for Alternatives to Isolated Confinement / #HALTsolitary Campaign,1
New Hour for Women and Children,T’ruah: The Rabbinic Call for Human Rights,1
New Hour for Women and Children,VOCAL-NY,1
New Jersey Red Umbrella Alliance,Outlaw Project,1
New Vois Association of the Phils Inc.,Public Health Advocacy Institute,1
New Vois Association of the Phils Inc.,Southeast Asia Tobacco Control Alliance,1
New Vois Association of the Phils Inc.,Tanzania Tobacco Control Forum,1
New Vois Association of the Phils Inc.,The African American Tobacco Control Leadership Council,1
New Vois Association of the Phils Inc.,UBINIG- Policy Research for Development Alternatives,1
New Vois Association of the Phils Inc.,Washington D.C. (United States of America),1
New York (United States of America),New York Campaign for Alternatives to Isolated Confinement / #HALTsolitary Campaign,1
New York (United States of America),People’s Action Institute,1
New York (United States of America),Rights and Democracy Institute,1
National Economic & Social Rights Initiative,Struggle for Miami’s Affordable and Sustainable Housing,1
National Domestic Workers Alliance,WeCount!,1
