Source,Target,Weight
"1. Artículo 19 2. Asistencia Legal por los Derechos Humanos (Asilegal) 3. Casa del Migrante Saltillo (CMS) 4. Centro de Derechos Humanos “Fray Bartolomé de Las Casas” 5. Centro de Derechos Humanos “Fray Francisco de Vitoria O.P” 6. Centro de Derechos Humanos “Fray Matías de Córdova” 7. Centro de Derechos Humanos “Miguel Agustín Pro Juárez” (Centro 12 GE.18-13935 Prodh) 8. Centro de Derechos Humanos de la Montaña, Tlachinollan 9. Centro de Derechos Humanos de las Mujeres (Cedehm) 10. Centro de Investigación y Capacitación Propuesta Cívica 11. Centro de Justicia para la Paz y el Desarrollo 12. Centro de los Derechos del Migrante (CDM) 13. Centro Diocesano para los Derechos Humanos “Fray Juan de Larios” 14. Centro Mexicano de Derecho Ambiental (Cemda) 15. Ciudadanos en Apoyo a los Derechos Humanos (Cadhac) 16. Colectivo contra la Tortura y la Impunidad (CCTI) 17. Comisión Ciudadana de Derechos Humanos del Noroeste 18. Comisión Mexicana de Defensa Y Promoción de los Derechos Humanos (CMDPDH) 19. Comité Cristiano de Solidaridad Monseñor Romero 20. Comité de Defensa Integral de Derechos Humanos Gobixha (Código DH) 21. Coordinadora Nacional Agua para Tod@s Agua para la Vida 22. Documenta, Análisis y Acción para la Justicia Social 23. Efecto Útil, Centro de Monitoreo sobre Organismos Públicos de Derechos Humanos 24. Estancia del Migrante González y Martínez 25. Frente Cívico Tonalteco 26. Fundación para la Justicia y el Estado Democrático de Derecho 27. Fundar, Centro de Análisis e Investigación 28. Idemo, Iniciativas para el Desarrollo de la Mujer Oaxaqueña 29. I(dh)eas, Litigio Estratégico en Derechos Humanos 30. Instituto de Derechos Humanos Ignacio Ellacuria, S.J. Universidad Iberoamericana- Puebla 31. Instituto Mexicano de Derechos Humanos y Democracia (IMDHD) 32. Los Comuner@s de Tezontepec de Aldama Hidalgo 33. Proyecto de Derechos Económicos, Sociales y Culturales (Prodesc) 34. Proyecto sobre Organización, Desarrollo, Educación e Investigación (PODER) 35. Red Balance Promoción para el Desarrollo y Juventud AC 36. Red Jesuita con Migrantes México 37. Red por los Derechos de la Infancia en México (REDIM) 38. Respuesta Alternativa, A. C. Servicio de Derechos Humanos y Desarrollo Comunitario 39. Serapaz, Servicios y Asesoría para la Paz 40. Sin Fronteras, IAP 41. Voces Mesoamericanas, Acción con Pueblos Migrantes AC Espacio de Coordinación de Organizaciones Civiles sobre Derechos Económicos, Sociales, Culturales y Ambientales (Espacio DESC) Redes: 1. Red Nacional de Organismos Civiles de Derechos Humanos “Todos los Derechos para Todas y Todos” (conformada por 84 organizaciones en 23 estados de la República mexicana)",3. Grupo de Trabajo de Políticas Migratoria,1
"1. Artículo 19 2. Asistencia Legal por los Derechos Humanos (Asilegal) 3. Casa del Migrante Saltillo (CMS) 4. Centro de Derechos Humanos “Fray Bartolomé de Las Casas” 5. Centro de Derechos Humanos “Fray Francisco de Vitoria O.P” 6. Centro de Derechos Humanos “Fray Matías de Córdova” 7. Centro de Derechos Humanos “Miguel Agustín Pro Juárez” (Centro 12 GE.18-13935 Prodh) 8. Centro de Derechos Humanos de la Montaña, Tlachinollan 9. Centro de Derechos Humanos de las Mujeres (Cedehm) 10. Centro de Investigación y Capacitación Propuesta Cívica 11. Centro de Justicia para la Paz y el Desarrollo 12. Centro de los Derechos del Migrante (CDM) 13. Centro Diocesano para los Derechos Humanos “Fray Juan de Larios” 14. Centro Mexicano de Derecho Ambiental (Cemda) 15. Ciudadanos en Apoyo a los Derechos Humanos (Cadhac) 16. Colectivo contra la Tortura y la Impunidad (CCTI) 17. Comisión Ciudadana de Derechos Humanos del Noroeste 18. Comisión Mexicana de Defensa Y Promoción de los Derechos Humanos (CMDPDH) 19. Comité Cristiano de Solidaridad Monseñor Romero 20. Comité de Defensa Integral de Derechos Humanos Gobixha (Código DH) 21. Coordinadora Nacional Agua para Tod@s Agua para la Vida 22. Documenta, Análisis y Acción para la Justicia Social 23. Efecto Útil, Centro de Monitoreo sobre Organismos Públicos de Derechos Humanos 24. Estancia del Migrante González y Martínez 25. Frente Cívico Tonalteco 26. Fundación para la Justicia y el Estado Democrático de Derecho 27. Fundar, Centro de Análisis e Investigación 28. Idemo, Iniciativas para el Desarrollo de la Mujer Oaxaqueña 29. I(dh)eas, Litigio Estratégico en Derechos Humanos 30. Instituto de Derechos Humanos Ignacio Ellacuria, S.J. Universidad Iberoamericana- Puebla 31. Instituto Mexicano de Derechos Humanos y Democracia (IMDHD) 32. Los Comuner@s de Tezontepec de Aldama Hidalgo 33. Proyecto de Derechos Económicos, Sociales y Culturales (Prodesc) 34. Proyecto sobre Organización, Desarrollo, Educación e Investigación (PODER) 35. Red Balance Promoción para el Desarrollo y Juventud AC 36. Red Jesuita con Migrantes México 37. Red por los Derechos de la Infancia en México (REDIM) 38. Respuesta Alternativa, A. C. Servicio de Derechos Humanos y Desarrollo Comunitario 39. Serapaz, Servicios y Asesoría para la Paz 40. Sin Fronteras, IAP 41. Voces Mesoamericanas, Acción con Pueblos Migrantes AC Espacio de Coordinación de Organizaciones Civiles sobre Derechos Económicos, Sociales, Culturales y Ambientales (Espacio DESC) Redes: 1. Red Nacional de Organismos Civiles de Derechos Humanos “Todos los Derechos para Todas y Todos” (conformada por 84 organizaciones en 23 estados de la República mexicana)",2. La REDODEM: Red de Organizaciones Defensoras de Personas Migrantes,1
(México),"Sin Fronteras, I.A.P.",1
(México),"Programa Casa Refugiados, A.C.",1
(México),Comisión Mexicana de Defensa y Promoción de los Derechos Humanos,1
(México),"Coalición Internacional contra la Detención (IDC, siglas en inglés)",1
(México),"Centro de Derechos Humanos Fray Matías de Córdova, A.C.",1
(México),"Casa del Migrante de Saltillo — Frontera con Justicia, A.C.",1
Artículo 19. (México),Comisión Mexicana de Defensa y Promoción de los Derechos Humanos,1
Artículo 19. (México),"Instituto de Derechos Humanos “Ignacio Ellacuría, SJ” de la Universidad Iberoamericana, Puebla",1
Comisión Mexicana De Defensa Y Promoción De Derechos Humanos,"I(dh)eas, Litigio Estratégico en Derechos Humanos. (México)",1
"Casa del Migrante de Saltillo — Frontera con Justicia, A.C.",Comisión Mexicana de Defensa y Promoción de los Derechos Humanos,1
"Coalición Internacional contra la Detención (IDC, siglas en inglés)","Sin Fronteras, I.A.P.",1
"Coalición Internacional contra la Detención (IDC, siglas en inglés)","Programa Casa Refugiados, A.C.",1
"Coalición Internacional contra la Detención (IDC, siglas en inglés)",Comisión Mexicana de Defensa y Promoción de los Derechos Humanos,1
"Centro de Derechos Humanos Fray Matías de Córdova, A.C.","Sin Fronteras, I.A.P.",1
"Centro de Derechos Humanos Fray Matías de Córdova, A.C.","Programa Casa Refugiados, A.C.",1
"Centro de Derechos Humanos Fray Matías de Córdova, A.C.",Comisión Mexicana de Defensa y Promoción de los Derechos Humanos,1
"Centro de Derechos Humanos Fray Matías de Córdova, A.C.","Coalición Internacional contra la Detención (IDC, siglas en inglés)",1
"Casa del Migrante de Saltillo — Frontera con Justicia, A.C.","Sin Fronteras, I.A.P.",1
"Casa del Migrante de Saltillo — Frontera con Justicia, A.C.","Programa Casa Refugiados, A.C.",1
"Casa del Migrante de Saltillo — Frontera con Justicia, A.C.","Coalición Internacional contra la Detención (IDC, siglas en inglés)",1
Artículo 19. (México),Programa Institucional de Derechos Humanos y Paz del Instituto Tecnológico y de Estudios Superiores de Occidente,1
"Casa del Migrante de Saltillo — Frontera con Justicia, A.C.","Centro de Derechos Humanos Fray Matías de Córdova, A.C.",1
Asylum Access México,"Sin Fronteras, I.A.P.",1
Asylum Access México,"Programa Casa Refugiados, A.C.",1
Asylum Access México,Comisión Mexicana de Defensa y Promoción de los Derechos Humanos,1
Asylum Access México,"Coalición Internacional contra la Detención (IDC, siglas en inglés)",1
Asylum Access México,"Centro de Derechos Humanos Fray Matías de Córdova, A.C.",1
Asylum Access México,"Casa del Migrante de Saltillo — Frontera con Justicia, A.C.",1
Artículo 19. (México),"Programa de Derechos Humanos y Educación para la Paz de la Universidad Iberoamericana, Torreón",1
Artículo 19. (México),"Programa de Derechos Humanos de la Universidad Iberoamericana, Ciudad de México-Tijuana",1
Red de Mujeres Guerreras Afromexicanas,"Unidad para el Progreso de Oaxaca, A.C. (México)",1
