Source,Target,Weight
International Committee on Nigeria,Southern Baptist Ethics & Religious Liberty Commission,1
International Committee on Nigeria,Russian Orthodox Autonomous Church of America,1
International Committee on Nigeria,Religious Freedom Institute,1
International Committee on Nigeria,Red Eagle Enterprises,1
International Committee on Nigeria,Plateau State Youth Council,1
International Committee on Nigeria,National Youth Council of Nigeria,1
International Committee on Nigeria,Law and Liberty International,1
International Committee on Nigeria,Junior Sacerdotal Council of Caodai Religion,1
International Committee on Nigeria,Jubilee Campaign,1
International Christian Concern,Jubilee Campaign,1
International Christian Concern,International Christian Foundation for Democracy,1
International Christian Concern,International Committee on Nigeria,1
In Defense of Christians,National Youth Council of Nigeria,1
In Defense of Christians,International Christian Foundation for Democracy,1
In Defense of Christians,International Committee on Nigeria,1
In Defense of Christians,International Religious Freedom Roundtable,1
In Defense of Christians,Jubilee Campaign,1
In Defense of Christians,Junior Sacerdotal Council of Caodai Religion,1
In Defense of Christians,Law and Liberty International,1
In Defense of Christians,Plateau State Youth Council,1
International Religious Freedom Roundtable,The Council of The Ethnic Peoples and Religions of Vietnam,1
In Defense of Christians,Red Eagle Enterprises,1
In Defense of Christians,Religious Freedom Institute,1
In Defense of Christians,Russian Orthodox Autonomous Church of America,1
In Defense of Christians,Southern Baptist Ethics & Religious Liberty Commission,1
In Defense of Christians,The Association Against Religious Persecution,1
In Defense of Christians,The Council of The Ethnic Peoples and Religions of Vietnam,1
In Defense of Christians,International Christian Concern,1
In Defense of Christians,Institute on Religion and Democracy,1
Human Rights Without Frontiers (Brussels),"and St. Charles Institute, Geneva (Switzerland)",1
Human Rights Without Frontiers (Brussels),The Good Friday National Holiday Campaign,1
Human Rights Without Frontiers (Brussels),The Council of The Ethnic Peoples and Religions of Vietnam,1
Human Rights Without Frontiers (Brussels),The Association Against Religious Persecution,1
Human Rights Without Frontiers (Brussels),Southern Baptist Ethics & Religious Liberty Commission,1
Human Rights Without Frontiers (Brussels),Russian Orthodox Autonomous Church of America,1
Human Rights Without Frontiers (Brussels),Religious Freedom Institute,1
Human Rights Without Frontiers (Brussels),Red Eagle Enterprises,1
Human Rights Without Frontiers (Brussels),Plateau State Youth Council,1
Human Rights Without Frontiers (Brussels),National Youth Council of Nigeria,1
Human Rights Without Frontiers (Brussels),Law and Liberty International,1
Human Rights Without Frontiers (Brussels),Junior Sacerdotal Council of Caodai Religion,1
Human Rights Without Frontiers (Brussels),Jubilee Campaign,1
Human Rights Without Frontiers (Brussels),International Religious Freedom Roundtable,1
Human Rights Without Frontiers (Brussels),International Committee on Nigeria,1
In Defense of Christians,The Good Friday National Holiday Campaign,1
In Defense of Christians,"and St. Charles Institute, Geneva (Switzerland)",1
Institute on Religion and Democracy,International Christian Concern,1
Institute on Statelessness and Inclusion,"and European Network on Statelessness, Eindhoven (Netherlands)",1
International Bar Association’s Human Rights Institute,"UIA – International Association of Lawyers, London (United Kingdom of Great Britain and Northern Ireland)",1
International Bar Association’s Human Rights Institute,The Law Society of England and Wales,1
International Bar Association’s Human Rights Institute,"Paris Bar, Human Rights Institute",1
International Bar Association’s Human Rights Institute,Norwegian Bar Association,1
International Bar Association’s Human Rights Institute,Lawyers’ Rights Watch Canada,1
International Bar Association’s Human Rights Institute,Lawyers for Lawyers,1
International Bar Association’s Human Rights Institute,International Observatory of Endangered Lawyers,1
International Bar Association’s Human Rights Institute,International Coalition of Legal Organisations,1
International Association for Human Rights Advocacy in Geneva (IAHRA GENEVA) Geneva (Switzerland),"Universal Rights Association (URA), Pretoria (South Africa)",1
International Association for Human Rights Advocacy in Geneva (IAHRA GENEVA) Geneva (Switzerland),Social Justice Advocacy Campaign (SOJAC),1
International Association for Human Rights Advocacy in Geneva (IAHRA GENEVA) Geneva (Switzerland),Pretoria ( South Africa),1
International Association for Human Rights Advocacy (IAHRA GENEVA) Genève (Switzerland),London Advocacy (LAG),1
International Association for Human Rights Advocacy (IAHRA GENEVA) Genève (Switzerland),London (United Kingdom of Great Britain and Northern Ireland),1
Interkultureller Dialog e.V. (ikult e.V.),"and Academics at Risk, Cologne (Germany)",1
Institute on Religion and Democracy,"and St. Charles Institute, Geneva (Switzerland)",1
Institute on Religion and Democracy,International Christian Foundation for Democracy,1
Institute on Religion and Democracy,The Good Friday National Holiday Campaign,1
Institute on Religion and Democracy,The Council of The Ethnic Peoples and Religions of Vietnam,1
Institute on Religion and Democracy,The Association Against Religious Persecution,1
Institute on Religion and Democracy,Southern Baptist Ethics & Religious Liberty Commission,1
Institute on Religion and Democracy,Russian Orthodox Autonomous Church of America,1
Institute on Religion and Democracy,Religious Freedom Institute,1
Institute on Religion and Democracy,Red Eagle Enterprises,1
Institute on Religion and Democracy,Plateau State Youth Council,1
Institute on Religion and Democracy,National Youth Council of Nigeria,1
Institute on Religion and Democracy,Law and Liberty International,1
Institute on Religion and Democracy,Junior Sacerdotal Council of Caodai Religion,1
Institute on Religion and Democracy,Jubilee Campaign,1
Institute on Religion and Democracy,International Religious Freedom Roundtable,1
Institute on Religion and Democracy,International Committee on Nigeria,1
International Religious Freedom Roundtable,The Association Against Religious Persecution,1
International Religious Freedom Roundtable,The Good Friday National Holiday Campaign,1
Human Rights Without Frontiers (Brussels),International Christian Concern,1
Red Eagle Enterprises,Russian Orthodox Autonomous Church of America,1
Plateau State Youth Council,The Good Friday National Holiday Campaign,1
Plateau State Youth Council,"and St. Charles Institute, Geneva (Switzerland)",1
Platform for independent journalism (P24),"and Freemuse, Copenhagen (Denmark )",1
Pretoria ( South Africa),Social Justice Advocacy Campaign (SOJAC),1
Pretoria ( South Africa),"Universal Rights Association (URA), Pretoria (South Africa)",1
Red Eagle Enterprises,Religious Freedom Institute,1
Red Eagle Enterprises,Southern Baptist Ethics & Religious Liberty Commission,1
Religious Freedom Institute,The Association Against Religious Persecution,1
Red Eagle Enterprises,The Association Against Religious Persecution,1
Red Eagle Enterprises,The Council of The Ethnic Peoples and Religions of Vietnam,1
Red Eagle Enterprises,The Good Friday National Holiday Campaign,1
Red Eagle Enterprises,"and St. Charles Institute, Geneva (Switzerland)",1
Red Umbrella,"Social Policies, Gender Identity, and Sexual Orientation Studies Association (SPoD), Belgrade (Serbia)",1
Religious Freedom Institute,Russian Orthodox Autonomous Church of America,1
Plateau State Youth Council,The Council of The Ethnic Peoples and Religions of Vietnam,1
Plateau State Youth Council,The Association Against Religious Persecution,1
Plateau State Youth Council,Southern Baptist Ethics & Religious Liberty Commission,1
Plateau State Youth Council,Russian Orthodox Autonomous Church of America,1
Plateau State Youth Council,Religious Freedom Institute,1
Plateau State Youth Council,Red Eagle Enterprises,1
"Paris Bar, Human Rights Institute","UIA – International Association of Lawyers, London (United Kingdom of Great Britain and Northern Ireland)",1
"Paris Bar, Human Rights Institute",The Law Society of England and Wales,1
"Oslo, (Norway)","and Forum 18, Oslo (Norway)",1
"Oslo, (Norway)",The Freedom of Belief Initiative (İnanç Özgürlüğü Girişimi),1
Norwegian Helsinki Committee,"and Forum 18, Oslo (Norway)",1
Norwegian Helsinki Committee,The Freedom of Belief Initiative (İnanç Özgürlüğü Girişimi),1
Norwegian Helsinki Committee,"Oslo, (Norway)",1
Norwegian Bar Association,"UIA – International Association of Lawyers, London (United Kingdom of Great Britain and Northern Ireland)",1
Norwegian Bar Association,The Law Society of England and Wales,1
Norwegian Bar Association,"Paris Bar, Human Rights Institute",1
Network Against Commercial Sexual Exploitation of Children/ECPAT Turkey Ankara (Turkey),"and ECPAT International, Bangkok (Thailand)",1
Religious Freedom Institute,Southern Baptist Ethics & Religious Liberty Commission,1
Religious Freedom Institute,The Council of The Ethnic Peoples and Religions of Vietnam,1
International Religious Freedom Roundtable,"and St. Charles Institute, Geneva (Switzerland)",1
"The Dialogue and Education Foundation (Stiftung Dialog und Bildung), Berlin, (Germany)","and Human Rights Defenders e.V , Cologne (Germany)",1
"The Arrested Lawyers Initiative (ALI), Brussel ( Belgium)",and the London Advocacy(LAG),1
The Association Against Religious Persecution,The Council of The Ethnic Peoples and Religions of Vietnam,1
The Association Against Religious Persecution,The Good Friday National Holiday Campaign,1
The Association Against Religious Persecution,"and St. Charles Institute, Geneva (Switzerland)",1
The Council of The Ethnic Peoples and Religions of Vietnam,The Good Friday National Holiday Campaign,1
The Council of The Ethnic Peoples and Religions of Vietnam,"and St. Charles Institute, Geneva (Switzerland)",1
The Freedom of Belief Initiative (İnanç Özgürlüğü Girişimi),"and Forum 18, Oslo (Norway)",1
Religious Freedom Institute,The Good Friday National Holiday Campaign,1
The Good Friday National Holiday Campaign,"and St. Charles Institute, Geneva (Switzerland)",1
"The Human Rights Defenders (HRD), Cologne (Germany)","The Open Dialogue Foundation (ODF), Warsaw (Poland)",1
The Law Society of England and Wales,"UIA – International Association of Lawyers, London (United Kingdom of Great Britain and Northern Ireland)",1
"The World Evangelical Alliance (WEA), ), London (United Kingdom of Great Britain and Northern Ireland)","and The Protestan Kiliseler Derneği (Association of Protestant Churches – Turkey), Geneva (Switzerland)",1
"Victim Laborers Platform, Warsaw (Poland)",and Victim Educators Platform,1
Wayne (United States of America ),World Affairs Council,1
The Arrested Lawyers Initiative (ALI),"The Open Dialogue Foundation (ODF), Warsaw (Poland)",1
The Arrested Lawyers Initiative (ALI),"The Human Rights Defenders (HRD), Cologne (Germany)",1
The Alliance for Shared Values (AfSV),"and The Journalists and Writers Foundation (JWF), New York (United States of America)",1
The Advocates for Human Rights,"and the World Coalition against the Death Penalty, Minneapolis, (United States of America)",1
Southern Baptist Ethics & Religious Liberty Commission,"and St. Charles Institute, Geneva (Switzerland)",1
Southern Baptist Ethics & Religious Liberty Commission,The Good Friday National Holiday Campaign,1
Southern Baptist Ethics & Religious Liberty Commission,The Council of The Ethnic Peoples and Religions of Vietnam,1
Southern Baptist Ethics & Religious Liberty Commission,The Association Against Religious Persecution,1
Social Justice Advocacy Campaign (SOJAC),"Universal Rights Association (URA), Pretoria (South Africa)",1
"SERA (Stiftung für Erziehung, Ausbildung und Integration / Foundation for Education, Training and Integration), Zürich, (Switzerland)","and IAHRA Geneva, International Association for Human Rights Advocacy, Geneva (Switzerland)",1
"SERA (Stiftung für Erziehung, Ausbildung und Integration / Foundation for Education, Training and Integration Zürich, (Switzerland)",and IAHRA Geneva (International Association for Human Rights Advocacy in Geneva) Geneva (Switzerland),1
Russian Orthodox Autonomous Church of America,"and St. Charles Institute, Geneva (Switzerland)",1
Russian Orthodox Autonomous Church of America,The Good Friday National Holiday Campaign,1
Russian Orthodox Autonomous Church of America,The Council of The Ethnic Peoples and Religions of Vietnam,1
Russian Orthodox Autonomous Church of America,The Association Against Religious Persecution,1
Russian Orthodox Autonomous Church of America,Southern Baptist Ethics & Religious Liberty Commission,1
Religious Freedom Institute,"and St. Charles Institute, Geneva (Switzerland)",1
Netherlands Helsinki Committee,Truth Justice Memory Center (“Hakikat Adalet Hafıza Merkezi”),1
National Youth Council of Nigeria,"and St. Charles Institute, Geneva (Switzerland)",1
National Youth Council of Nigeria,The Good Friday National Holiday Campaign,1
Junior Sacerdotal Council of Caodai Religion,Southern Baptist Ethics & Religious Liberty Commission,1
Junior Sacerdotal Council of Caodai Religion,Law and Liberty International,1
Junior Sacerdotal Council of Caodai Religion,National Youth Council of Nigeria,1
Junior Sacerdotal Council of Caodai Religion,Plateau State Youth Council,1
Junior Sacerdotal Council of Caodai Religion,Red Eagle Enterprises,1
Junior Sacerdotal Council of Caodai Religion,Religious Freedom Institute,1
Junior Sacerdotal Council of Caodai Religion,Russian Orthodox Autonomous Church of America,1
Junior Sacerdotal Council of Caodai Religion,The Association Against Religious Persecution,1
National Youth Council of Nigeria,The Council of The Ethnic Peoples and Religions of Vietnam,1
Junior Sacerdotal Council of Caodai Religion,The Council of The Ethnic Peoples and Religions of Vietnam,1
Junior Sacerdotal Council of Caodai Religion,The Good Friday National Holiday Campaign,1
Junior Sacerdotal Council of Caodai Religion,"and St. Charles Institute, Geneva (Switzerland)",1
Kaos GL Cultural Research and Solidarity Association (“Kaos GL Kültürel Araştırmalar ve Dayanışma Derneği”),Netherlands Helsinki Committee,1
Kaos GL Cultural Research and Solidarity Association (“Kaos GL Kültürel Araştırmalar ve Dayanışma Derneği”),Truth Justice Memory Center (“Hakikat Adalet Hafıza Merkezi”),1
Kaos Gay and Lesbian Cultural Research and Solidarity Association (Kaos GL),Red Umbrella,1
Jubilee Campaign,"and St. Charles Institute, Geneva (Switzerland)",1
Jubilee Campaign,The Good Friday National Holiday Campaign,1
Jubilee Campaign,The Council of The Ethnic Peoples and Religions of Vietnam,1
Jubilee Campaign,The Association Against Religious Persecution,1
Jubilee Campaign,Southern Baptist Ethics & Religious Liberty Commission,1
Jubilee Campaign,Russian Orthodox Autonomous Church of America,1
Jubilee Campaign,Religious Freedom Institute,1
Jubilee Campaign,Red Eagle Enterprises,1
Jubilee Campaign,Plateau State Youth Council,1
Jubilee Campaign,National Youth Council of Nigeria,1
Jubilee Campaign,Law and Liberty International,1
Jubilee Campaign,Junior Sacerdotal Council of Caodai Religion,1
Istanbul (Turkey),"and Freemuse, Copenhagen (Denmark )",1
Istanbul (Turkey),Platform for independent journalism (P24),1
"International Service for Human Rights (ISHR), Geneva (Switzerland)",Truth Justice Memory Center (“Hakikat Adalet Hafıza Merkezi”),1
"International Service for Human Rights (ISHR), Geneva (Switzerland)",Netherlands Helsinki Committee,1
"International Service for Human Rights (ISHR), Geneva (Switzerland)",Kaos GL Cultural Research and Solidarity Association (“Kaos GL Kültürel Araştırmalar ve Dayanışma Derneği”),1
Kaos Gay and Lesbian Cultural Research and Solidarity Association (Kaos GL),"Social Policies, Gender Identity, and Sexual Orientation Studies Association (SPoD), Belgrade (Serbia)",1
Law and Liberty International,National Youth Council of Nigeria,1
Law and Liberty International,Plateau State Youth Council,1
Lawyers’ Rights Watch Canada,The Law Society of England and Wales,1
National Youth Council of Nigeria,The Association Against Religious Persecution,1
National Youth Council of Nigeria,Southern Baptist Ethics & Religious Liberty Commission,1
National Youth Council of Nigeria,Russian Orthodox Autonomous Church of America,1
National Youth Council of Nigeria,Religious Freedom Institute,1
National Youth Council of Nigeria,Red Eagle Enterprises,1
National Youth Council of Nigeria,Plateau State Youth Council,1
"Mangfaldhuset, Oslo (Norway)","Plattformen, Stockholm (Sweden)",1
London legal group,"The Turkey Human Rights Litigation Support Project, London (United Kingdom of Great Britain and Northern Ireland)",1
"London Advocacy (LA), London (United Kingdom of Great Britain and Northern Ireland )",The Press Emblem Campaign (PEC),1
London (United Kingdom of Great Britain and Northern Ireland),London Advocacy (LAG),1
London (United Kingdom of Great Britain and Northern Ireland ),and the London Advocacy(LAG),1
London (United Kingdom of Great Britain and Northern Ireland ),"The Arrested Lawyers Initiative (ALI), Brussel ( Belgium)",1
Lilia Platforma Kobiet Cologne (Germany),"Victim Laborors Platform, Cologne (Germany)",1
Lawyers’ Rights Watch Canada,"UIA – International Association of Lawyers, London (United Kingdom of Great Britain and Northern Ireland)",1
Lawyers’ Rights Watch Canada,"Paris Bar, Human Rights Institute",1
Law and Liberty International,Red Eagle Enterprises,1
Lawyers’ Rights Watch Canada,Norwegian Bar Association,1
Lawyers in Exile Zaventem ( Belgium),"Universal Rights Association (URA), Pretoria (South Africa)",1
Lawyers for Lawyers,"UIA – International Association of Lawyers, London (United Kingdom of Great Britain and Northern Ireland)",1
Lawyers for Lawyers,The Law Society of England and Wales,1
Lawyers for Lawyers,"Paris Bar, Human Rights Institute",1
Lawyers for Lawyers,Norwegian Bar Association,1
Lawyers for Lawyers,Lawyers’ Rights Watch Canada,1
Law and Liberty International,"and St. Charles Institute, Geneva (Switzerland)",1
Law and Liberty International,The Good Friday National Holiday Campaign,1
Law and Liberty International,The Council of The Ethnic Peoples and Religions of Vietnam,1
Law and Liberty International,The Association Against Religious Persecution,1
Law and Liberty International,Southern Baptist Ethics & Religious Liberty Commission,1
Law and Liberty International,Russian Orthodox Autonomous Church of America,1
Law and Liberty International,Religious Freedom Institute,1
Human Rights Without Frontiers (Brussels),International Christian Foundation for Democracy,1
Human Rights Without Frontiers (Brussels),Institute on Religion and Democracy,1
,London (United Kingdom of Great Britain and Northern Ireland),1
Bar Human Rights Committee of England & Wales,"German Bar Association, Human Rights Committee",1
Association for Monitoring Equal Rights (“Eşit Haklar için İzleme Derneği”),Truth Justice Memory Center (“Hakikat Adalet Hafıza Merkezi”),1
"Baptist World Alliance (BWA), London (United Kingdom of Great Britain and Northern Ireland)","The World Evangelical Alliance (WEA), ), London (United Kingdom of Great Britain and Northern Ireland)",1
"Baptist World Alliance (BWA), London (United Kingdom of Great Britain and Northern Ireland)","and The Protestan Kiliseler Derneği (Association of Protestant Churches – Turkey), Geneva (Switzerland)",1
Bar Human Rights Committee of England & Wales,Conseil National des Barreaux,1
Bar Human Rights Committee of England & Wales,European Association of Lawyers for Democracy and World Human Rights,1
Bar Human Rights Committee of England & Wales,"Geneva Bar Association, Human Rights Commission",1
Bar Human Rights Committee of England & Wales,Human Rights Committee,1
Bar Human Rights Committee of England & Wales,The Law Society of England and Wales,1
Bar Human Rights Committee of England & Wales,International Bar Association’s Human Rights Institute,1
Bar Human Rights Committee of England & Wales,International Coalition of Legal Organisations,1
Bar Human Rights Committee of England & Wales,International Observatory of Endangered Lawyers,1
Bar Human Rights Committee of England & Wales,Lawyers for Lawyers,1
Bar Human Rights Committee of England & Wales,Lawyers’ Rights Watch Canada,1
Bar Human Rights Committee of England & Wales,Norwegian Bar Association,1
Association for Monitoring Equal Rights (“Eşit Haklar için İzleme Derneği”),Netherlands Helsinki Committee,1
Association for Monitoring Equal Rights (“Eşit Haklar için İzleme Derneği”),Kaos GL Cultural Research and Solidarity Association (“Kaos GL Kültürel Araştırmalar ve Dayanışma Derneği”),1
Association for Monitoring Equal Rights (“Eşit Haklar için İzleme Derneği”),"International Service for Human Rights (ISHR), Geneva (Switzerland)",1
Association for Monitoring Equal Rights (“Eşit Haklar için İzleme Derneği”),Front Line Defenders,1
Association for Monitoring Equal Rights (“Eşit Haklar için İzleme Derneği”),"Blackrock, county Dublin (Ireland)",1
Association for Monitoring Equal Rights,Rights Initiative Association (ARI),1
Association for Monitoring Equal Rights,"Human Rights Joint Platform (IHOP), Ankara (Turkey)",1
Association for Monitoring Equal Rights,Human Rights Association,1
Association for Monitoring Equal Rights,Human Rights Agenda Association,1
Association for Monitoring Equal Rights,Citizens Association,1
"Association Development of Investments and Businesses, Maputo (Mozambique)",Peace Islands Association,1
"Association Development of Investments and Businesses, Maputo (Mozambique)","Coalition of NGOs Mozambique, Foundation Marcelino Dos Santos",1
"Amnesty International Turkey, Istanbul (Turkey)",Rights Initiative Association (ARI),1
"Amnesty International Turkey, Istanbul (Turkey)","Human Rights Joint Platform (IHOP), Ankara (Turkey)",1
"Amnesty International Turkey, Istanbul (Turkey)",Human Rights Association,1
"Amnesty International Turkey, Istanbul (Turkey)",Human Rights Agenda Association,1
"Amnesty International Turkey, Istanbul (Turkey)",Citizens Association,1
Bar Human Rights Committee of England & Wales,"Paris Bar, Human Rights Institute",1
Bar Human Rights Committee of England & Wales,"UIA – International Association of Lawyers, London (United Kingdom of Great Britain and Northern Ireland)",1
Human Rights Without Frontiers (Brussels),In Defense of Christians,1
Center for Pluralism,Russian Orthodox Autonomous Church of America,1
Center for Pluralism,Junior Sacerdotal Council of Caodai Religion,1
Center for Pluralism,Law and Liberty International,1
Center for Pluralism,National Youth Council of Nigeria,1
Center for Pluralism,Plateau State Youth Council,1
Center for Pluralism,Red Eagle Enterprises,1
Center for Pluralism,Religious Freedom Institute,1
Center for Pluralism,Southern Baptist Ethics & Religious Liberty Commission,1
"Beyoglu/Istanbul, (Turkey)",Civil Society in the Penal System (CISST),1
Center for Pluralism,The Association Against Religious Persecution,1
Center for Pluralism,The Council of The Ethnic Peoples and Religions of Vietnam,1
Center for Pluralism,The Good Friday National Holiday Campaign,1
Center for Pluralism,"and St. Charles Institute, Geneva (Switzerland)",1
Citizen Power Initiatives for China,Faith & Liberty,1
Citizen Power Initiatives for China,Human Rights Without Frontiers (Brussels),1
Center for Pluralism,Jubilee Campaign,1
Center for Pluralism,International Religious Freedom Roundtable,1
Center for Pluralism,International Committee on Nigeria,1
Center for Pluralism,International Christian Foundation for Democracy,1
Center for Pluralism,International Christian Concern,1
Center for Pluralism,Institute on Religion and Democracy,1
Center for Pluralism,In Defense of Christians,1
Center for Pluralism,Human Rights Without Frontiers (Brussels),1
Center for Pluralism,Faith & Liberty,1
Center for Pluralism,Citizen Power Initiatives for China,1
"Blackrock, county Dublin (Ireland)",Truth Justice Memory Center (“Hakikat Adalet Hafıza Merkezi”),1
"Blackrock, county Dublin (Ireland)",Netherlands Helsinki Committee,1
"Blackrock, county Dublin (Ireland)",Kaos GL Cultural Research and Solidarity Association (“Kaos GL Kültürel Araştırmalar ve Dayanışma Derneği”),1
"Blackrock, county Dublin (Ireland)","International Service for Human Rights (ISHR), Geneva (Switzerland)",1
"Blackrock, county Dublin (Ireland)",Front Line Defenders,1
"Beyoglu/Istanbul, (Turkey)",Lawyers for Freedom Association (LFA),1
"Beyoglu/Istanbul, (Turkey)",Foundation for Society and Legal Studies (TOHAV),1
"Amnesty International Turkey, Istanbul (Turkey)",Association for Monitoring Equal Rights,1
"Advocates of Silenced Turkey (AST), New Jersey (United States of America)","and Betiad, Brussel (Belgium)",1
"Advocates of Silenced Turkey (AST), New Jersey (United States of America)",World Affairs Council,1
"ADF International, Geneva (Switzerland)",The Good Friday National Holiday Campaign,1
"ADF International, Geneva (Switzerland)",Red Eagle Enterprises,1
"ADF International, Geneva (Switzerland)",Religious Freedom Institute,1
"ADF International, Geneva (Switzerland)",Russian Orthodox Autonomous Church of America,1
"ADF International, Geneva (Switzerland)",Southern Baptist Ethics & Religious Liberty Commission,1
"ADF International, Geneva (Switzerland)",The Association Against Religious Persecution,1
"ADF International, Geneva (Switzerland)",The Council of The Ethnic Peoples and Religions of Vietnam,1
"ADF International, Geneva (Switzerland)","and St. Charles Institute, Geneva (Switzerland)",1
"Advocates of Silenced Turkey (AST), New Jersey (United States of America)",Wayne (United States of America ),1
"ARTICLE 19, P24, PEN International, English PEN, Reporters Sans Frontiers (RSF), International Press Institute (IPI), Freemuse, Copenhagen (Denmark )","European Centre for Press and Media Freedom (ECPMF), IFEX and Norsk PEN, London (United Kingdom of Great Britain and Northern Ireland)",1
Abogacía Española – Consejo General,Bar Human Rights Committee of England & Wales,1
Abogacía Española – Consejo General,Conseil National des Barreaux,1
Abogacía Española – Consejo General,European Association of Lawyers for Democracy and World Human Rights,1
Abogacía Española – Consejo General,"Geneva Bar Association, Human Rights Commission",1
Abogacía Española – Consejo General,"German Bar Association, Human Rights Committee",1
"ADF International, Geneva (Switzerland)",Plateau State Youth Council,1
"ADF International, Geneva (Switzerland)",National Youth Council of Nigeria,1
"ADF International, Geneva (Switzerland)",Law and Liberty International,1
"ADF International, Geneva (Switzerland)",Junior Sacerdotal Council of Caodai Religion,1
"ADF International, Geneva (Switzerland)",Jubilee Campaign,1
"ADF International, Geneva (Switzerland)",International Religious Freedom Roundtable,1
"ADF International, Geneva (Switzerland)",International Committee on Nigeria,1
"ADF International, Geneva (Switzerland)",International Christian Foundation for Democracy,1
"ADF International, Geneva (Switzerland)",International Christian Concern,1
"ADF International, Geneva (Switzerland)",Institute on Religion and Democracy,1
"ADF International, Geneva (Switzerland)",In Defense of Christians,1
"ADF International, Geneva (Switzerland)",Human Rights Without Frontiers (Brussels),1
"ADF International, Geneva (Switzerland)",Faith & Liberty,1
"ADF International, Geneva (Switzerland)",Citizen Power Initiatives for China,1
"ADF International, Geneva (Switzerland)",Center for Pluralism,1
"ADF International, Geneva (Switzerland)","Advocates for the Nation, Nepal",1
,London Advocacy (LAG),1
Abogacía Española – Consejo General,Human Rights Committee,1
Abogacía Española – Consejo General,International Bar Association’s Human Rights Institute,1
Abogacía Española – Consejo General,International Coalition of Legal Organisations,1
