Source,Target,Weight
"International Federation for Human Rights, Paris (France)","World Organization against Torture, Geneva (Switzerland)",1
"International Federation for Human Rights, Paris (France)","League for the Defence of Human Rights in Iran, Paris (France)",1
"Impact Iran, New York (United States of America)","Small Media, London (United Kingdom of Great Britain and Northern Ireland)",1
"Impact Iran, New York (United States of America)",Siamak Pourzand Foundation,1
"Impact Iran, New York (United States of America)","Outright Action International, New York (United States of America)",1
"Impact Iran, New York (United States of America)",Outright Action International,1
"Impact Iran, New York (United States of America)",Iran Human Rights,1
Impact Iran,"Zamaneh Media, Amsterdam (The Netherlands)",1
Impact Iran,World coalition against the death penalty,1
Impact Iran,Iran Human Rights,1
"Hands Off Cain, Rome (Italy)","Women’s Human Rights International Association, Paris (France)",1
Global Campaign for Equal Nationality Rights,"Institute on Statelessness and Inclusion, Eindhoven (The Netherlands)",1
"France Libertés: Fondation Danielle Mitterand, Paris (France)","Women’s Human Rights International Association, Paris (France)",1
"Association for the human rights of the Azerbaijani people in Iran, Oslo (Norway)","Impact Iran, New York (United States of America)",1
"Association for the human rights of the Azerbaijani people in Iran, Oslo (Norway)",Iran Human Rights,1
Association for the Protection of Refugee Rights (The Netherlands),Association of Iranian Refugees in The Netherlands,1
"Association for the human rights of the Azerbaijani people in Iran, Oslo (Norway)","Ensemble contre la peine de mort, Montreuil (France)",1
Association for the Protection of Refugee Rights (The Netherlands),International Foundation for Iranian Women,1
"All Human Rights for All in Iran, Vienna (Austria)","Association for Human Rights in Kurdistan – Geneva, Geneva (Switzerland)",1
"All Human Rights for All in Iran, Vienna (Austria)","Association for Human Rights in Kurdistan of Iran- Geneva, Geneva (Switzerland)",1
Ahwaz Human Rights Organization,"Underrepresented Nations and Peoples Organization, The Hague (The Netherlands)",1
Ahwaz Human Rights Organization,Democratic Party of Iranian Kurdistan,1
Ahwaz Human Rights Organization,Balochistan Human Rights Group,1
Ahwaz Human Rights Organisation,Siamak Pourzand Foundation,1
Ahwaz Human Rights Organisation,"Impact Iran, New York (United States of America)",1
Ahwaz Human Rights Organisation,Balochistan Human Rights Group (BHRAG),1
Ahwaz Human Rights Organisation,"Association for the Human Rights of the Azerbaijani in Iran, Oslo (Norway)",1
Ahwaz Human Rights Organisation,"Association for Human Rights in Kurdistan – Geneva, Geneva (Switzerland)",1
Ahwaz Human Rights Organisation,"All Human Rights for All in Iran, Vienna (Austria)",1
"Advocates for Human Rights, Minneapolis (United States of America)","World Coalition Against the Death Penalty, Montreuil (France)",1
"Advocates for Human Rights, Minneapolis (United States of America)","Iran Human Rights, Oslo (Norway)",1
"AccessNow, New York (United States of America)","Article19, London (United Kingdom of Great Britain and Northern Ireland)",1
"Abdorrahman Boroumand Centre, Washington D.C. (United States of America)",World coalition against the death penalty,1
"Abdorrahman Boroumand Centre, Washington D.C. (United States of America)",Siamak Pourzand Foundation,1
"Abdorrahman Boroumand Centre, Washington D.C. (United States of America)",Outright Action International,1
"Abdorrahman Boroumand Centre, Washington D.C. (United States of America)",Impact Iran,1
"Abdorrahman Boroumand Centre, Washington D.C. (United States of America)","Harm Reduction International, London (United Kingdom of Great Britain and Northern Ireland)",1
"Abdorrahman Boroumand Centre, Washington D.C. (United States of America)",Balochistan Human Rights Group (BHRAG),1
"Abdorrahman Boroumand Centre, Washington D.C. (United States of America)","Association for the human rights of the Azerbaijani people in Iran, Oslo (Norway)",1
"Abdorrahman Boroumand Centre, Washington D.C. (United States of America)","Association for the Human Rights of the Azerbaijani in Iran, Oslo (Norway)",1
"Abdorrahman Boroumand Centre, Washington D.C. (United States of America)","Association for Human Rights in Kurdistan – Geneva, Geneva (Switzerland)",1
"Abdorrahman Boroumand Centre, Washington D.C. (United States of America)","Association for Human Rights in Kurdistan of Iran-Geneva, Geneva (Switzerland)",1
"Abdorrahman Boroumand Centre, Washington D.C. (United States of America)","Association for Human Rights in Kurdistan of Iran- Geneva, Geneva (Switzerland)",1
"All Human Rights for All in Iran, Vienna (Austria)","Association for the Human Rights of the Azerbaijani in Iran, Oslo (Norway)",1
"All Human Rights for All in Iran, Vienna (Austria)","Association for the human rights of the Azerbaijani people in Iran, Oslo (Norway)",1
"All Human Rights for All in Iran, Vienna (Austria)",Balochistan Human Rights Group (BHRAG),1
"Association for Human Rights in Kurdistan of Iran-Geneva, Geneva (Switzerland)","Ensemble contre la peine de mort, Montreuil (France)",1
Association for the Protection of Refugee Rights (The Netherlands),Association helps Iranian Conscience Prisoners,1
"Association for the Human Rights of the Azerbaijani in Iran, Oslo (Norway)",Siamak Pourzand Foundation,1
"Association for the Human Rights of the Azerbaijani in Iran, Oslo (Norway)","Impact Iran, New York (United States of America)",1
"Association for the Human Rights of the Azerbaijani in Iran, Oslo (Norway)",Balochistan Human Rights Group (BHRAG),1
"Association for Human Rights in Kurdistan – Geneva, Geneva (Switzerland)",Siamak Pourzand Foundation,1
"Association for Human Rights in Kurdistan – Geneva, Geneva (Switzerland)","Impact Iran, New York (United States of America)",1
"Association for Human Rights in Kurdistan – Geneva, Geneva (Switzerland)",Balochistan Human Rights Group (BHRAG),1
"Association for Human Rights in Kurdistan – Geneva, Geneva (Switzerland)","Association for the Human Rights of the Azerbaijani in Iran, Oslo (Norway)",1
"Association for Human Rights in Kurdistan of Iran-Geneva, Geneva (Switzerland)",World coalition against the death penalty,1
"Association for Human Rights in Kurdistan of Iran-Geneva, Geneva (Switzerland)",Iran Human Rights,1
"Association for Human Rights in Kurdistan of Iran-Geneva, Geneva (Switzerland)",Impact Iran,1
"Association for Human Rights in Kurdistan of Iran- Geneva, Geneva (Switzerland)",Outright Action International,1
"All Human Rights for All in Iran, Vienna (Austria)","Ensemble contre la peine de mort, Montreuil (France)",1
"Association for Human Rights in Kurdistan of Iran- Geneva, Geneva (Switzerland)",Iran Human Rights,1
"Association for Human Rights in Kurdistan of Iran- Geneva, Geneva (Switzerland)","Impact Iran, New York (United States of America)",1
"Association for Human Rights in Kurdistan of Iran- Geneva, Geneva (Switzerland)","Ensemble contre la peine de mort, Montreuil (France)",1
"Association for Human Rights in Kurdistan of Iran- Geneva, Geneva (Switzerland)","Association for the human rights of the Azerbaijani people in Iran, Oslo (Norway)",1
Article18,Middle East Concern,1
Article18,"Christian Solidarity Worldwide, New Malden (United Kingdom of Great Britain and Northern Ireland)",1
"All Human Rights for All in Iran, Vienna (Austria)","Zamaneh Media, Amsterdam (The Netherlands)",1
"All Human Rights for All in Iran, Vienna (Austria)",Siamak Pourzand Foundation,1
"All Human Rights for All in Iran, Vienna (Austria)",Outright Action International,1
"All Human Rights for All in Iran, Vienna (Austria)",Iran Human Rights,1
"All Human Rights for All in Iran, Vienna (Austria)",Impact Iran,1
"Outright Action International, New York (United States of America)","Small Media, London (United Kingdom of Great Britain and Northern Ireland)",1
