Source,Target,Weight
Environmental Children’s Organisation Flora,Kharkiv Regional Foundation Public Alternative,1
Environmental Children’s Organisation Flora,"NGO Coalition Child’s Rights in Ukraine, Kyiv (Ukraine)",1
"Gender Strategic Platform, Kyiv (Ukraine)",National Council of Women of Ukraine,1
Forpost,Kharkiv Human Rights Protection Group,1
"Gender Strategic Platform, Kyiv (Ukraine)",Insight,1
Gender Dnipro,the Alternative Youth Centre,1
Gender Dnipro,"Women’s International League for Peace and Freedom, Geneva (Switzerland)",1
Gender Dnipro,Theatre for Dialogue,1
Forpost,Ukrainian Helsinki Human Rights Union,1
Forpost,Teritoriya Uspihu,1
Forpost,Sich,1
Forpost,Odessa Regional Organisation of All-Ukrainian,1
Forpost,Magnolia Centre for Legal and Political Research SIM,1
Forpost,Kherson Charity organisation Charity and Health Fund,1
Forpost,Kharkiv Institute for Social Research,1
European Roma Rights Centre,R2P,1
Environmental Children’s Organisation Flora,"Public Movement Faith, Hope and Love",1
European Roma Rights Centre,"Institute on Statelessness and Inclusion, Eindhoven (the Netherlands)",1
European Network on Statelessness,R2P,1
European Network on Statelessness,"Institute on Statelessness and Inclusion, Eindhoven (the Netherlands)",1
European Network on Statelessness,European Roma Rights Centre,1
Environmental-People-Law International Charitable Organization,Ukrainian National Assembly of People with Disabilities,1
Environmental-People-Law International Charitable Organization,"Ukrainian Helsinki Human Rights Union, Kyiv (Ukraine)",1
Environmental-People-Law International Charitable Organization,Ukrainian Coalition for Legal Aid,1
Environmental-People-Law International Charitable Organization,Territory of Success,1
Environmental-People-Law International Charitable Organization,Rights to Protection CF,1
Environmental-People-Law International Charitable Organization,Green World Environmental Humanitarian Organization,1
Environmental Children’s Organisation Flora,Women’s Consortium of Ukraine,1
International Charitable Foundation AIDS Foundation East-West,International Charity Partnership for Every Child,1
International Charitable Foundation AIDS Foundation East-West,Kalynove Grono,1
International Charitable Foundation AIDS Foundation East-West,Kharkiv Institute for Social Researches,1
"NGO Coalition Child’s Rights in Ukraine, Kyiv (Ukraine)",Women’s Consortium of Ukraine,1
People in Need,Ukrainian Helsinki Human Rights Union,1
Odessa Regional Organisation of All-Ukrainian,Ukrainian Helsinki Human Rights Union,1
Odessa Regional Organisation of All-Ukrainian,Teritoriya Uspihu,1
Odessa Regional Organisation of All-Ukrainian,Sich,1
Norwegian Refugee Council,Ukrainian Helsinki Human Rights Union,1
Norwegian Refugee Council,Public organization Chaika,1
Norwegian Refugee Council,Public holding Group of Influence,1
National Council of Women of Ukraine,World Federation of Ukrainian Women’s Organizations,1
National Council of Women of Ukraine,Women’s Information Consultative Centre,1
National Council of Women of Ukraine,Ukrainian National NGO Democracy Development Centre,1
National Council of Women of Ukraine,Public Organization International School of Equal Opportunities,1
"NGO Coalition Child’s Rights in Ukraine, Kyiv (Ukraine)","Public Movement Faith, Hope and Love",1
Postup,Ukrainian Helsinki Human Rights Union,1
NGO Almenda,Ukrainian Helsinki Human Rights Union,1
NGO Almenda,Postup,1
Mirny bereg,Vostok SOS,1
Magnolia Centre for Legal and Political Research SIM,Ukrainian Helsinki Human Rights Union,1
Magnolia Centre for Legal and Political Research SIM,Teritoriya Uspihu,1
Magnolia Centre for Legal and Political Research SIM,Sich,1
Magnolia Centre for Legal and Political Research SIM,Odessa Regional Organisation of All-Ukrainian,1
MART,Women’s Consortium of Ukraine,1
MART,Ukrainian Helsinki Human Rights Union,1
MART,"Public Movement Faith, Hope and Love",1
MART,Postup,1
People in Need,the Crimean Human Rights Group,1
"Public Movement Faith, Hope and Love",Women’s Consortium of Ukraine,1
MART,NGO Almenda,1
Territory of Success,Ukrainian Coalition for Legal Aid,1
Women’s Information Consultative Centre,World Federation of Ukrainian Women’s Organizations,1
Ukrainian National NGO Democracy Development Centre,World Federation of Ukrainian Women’s Organizations,1
Ukrainian National NGO Democracy Development Centre,Women’s Information Consultative Centre,1
"Ukrainian Helsinki Human Rights Union, Kyiv (Ukraine)",Ukrainian National Assembly of People with Disabilities,1
Ukrainian Helsinki Human Rights Union,the Crimean Human Rights Group,1
Ukrainian Coalition for Legal Aid,Ukrainian National Assembly of People with Disabilities,1
Ukrainian Coalition for Legal Aid,"Ukrainian Helsinki Human Rights Union, Kyiv (Ukraine)",1
Theatre for Dialogue,the Alternative Youth Centre,1
Theatre for Dialogue,"Women’s International League for Peace and Freedom, Geneva (Switzerland)",1
Territory of Success,Ukrainian National Assembly of People with Disabilities,1
Territory of Success,"Ukrainian Helsinki Human Rights Union, Kyiv (Ukraine)",1
Teritoriya Uspihu,Ukrainian Helsinki Human Rights Union,1
Public Organization International School of Equal Opportunities,Ukrainian National NGO Democracy Development Centre,1
Sich,Ukrainian Helsinki Human Rights Union,1
Sich,Teritoriya Uspihu,1
Rights to Protection CF,Ukrainian National Assembly of People with Disabilities,1
Rights to Protection CF,"Ukrainian Helsinki Human Rights Union, Kyiv (Ukraine)",1
Rights to Protection CF,Ukrainian Coalition for Legal Aid,1
Rights to Protection CF,Territory of Success,1
Public organization Chaika,Ukrainian Helsinki Human Rights Union,1
Public holding Group of Influence,Ukrainian Helsinki Human Rights Union,1
Public holding Group of Influence,Public organization Chaika,1
Public Organization International School of Equal Opportunities,World Federation of Ukrainian Women’s Organizations,1
Public Organization International School of Equal Opportunities,Women’s Information Consultative Centre,1
MART,"NGO Coalition Child’s Rights in Ukraine, Kyiv (Ukraine)",1
Luhansk Regional Women’s Legal Defense,Ukrainian Helsinki Human Rights Union,1
International Charitable Foundation AIDS Foundation East-West,Kharkiv Regional Foundation Public Alternative,1
"Justice for Peace in Donbas, Kyiv (Ukraine)",Mirny bereg,1
Kharkiv Human Rights Protection Group,Odessa Regional Organisation of All-Ukrainian,1
Kharkiv Human Rights Protection Group,Magnolia Centre for Legal and Political Research SIM,1
Kharkiv Human Rights Protection Group,Kherson Charity organisation Charity and Health Fund,1
Kharkiv Human Rights Protection Group,Kharkiv Institute for Social Research,1
Kalynove Grono,Women’s Consortium of Ukraine,1
Kalynove Grono,"Public Movement Faith, Hope and Love",1
Kalynove Grono,"NGO Coalition Child’s Rights in Ukraine, Kyiv (Ukraine)",1
Kalynove Grono,MART,1
Kalynove Grono,Kharkiv Regional Foundation Public Alternative,1
Kalynove Grono,Kharkiv Institute for Social Researches,1
"Justice for Peace in Donbas, Kyiv (Ukraine)",Vostok SOS,1
"Justice for Peace in Donbas, Kyiv (Ukraine)",Luhansk Regional Human Rights Centre Alternatyva,1
Kharkiv Human Rights Protection Group,Teritoriya Uspihu,1
International Charity Partnership for Every Child,Women’s Consortium of Ukraine,1
International Charity Partnership for Every Child,"Public Movement Faith, Hope and Love",1
International Charity Partnership for Every Child,"NGO Coalition Child’s Rights in Ukraine, Kyiv (Ukraine)",1
International Charity Partnership for Every Child,MART,1
International Charity Partnership for Every Child,Kharkiv Regional Foundation Public Alternative,1
International Charity Partnership for Every Child,Kharkiv Institute for Social Researches,1
International Charity Partnership for Every Child,Kalynove Grono,1
International Charitable Foundation AIDS Foundation East-West,Women’s Consortium of Ukraine,1
International Charitable Foundation AIDS Foundation East-West,"Public Movement Faith, Hope and Love",1
International Charitable Foundation AIDS Foundation East-West,"NGO Coalition Child’s Rights in Ukraine, Kyiv (Ukraine)",1
International Charitable Foundation AIDS Foundation East-West,MART,1
Kharkiv Human Rights Protection Group,Sich,1
Kharkiv Human Rights Protection Group,Ukrainian Helsinki Human Rights Union,1
Luhansk Regional Women’s Legal Defense,Public organization Chaika,1
Kharkiv Regional Foundation Public Alternative,"Public Movement Faith, Hope and Love",1
Luhansk Regional Women’s Legal Defense,Public holding Group of Influence,1
Luhansk Regional Women’s Legal Defense,Norwegian Refugee Council,1
Luhansk Regional Human Rights Centre Alternatyva,Vostok SOS,1
Luhansk Regional Human Rights Centre Alternatyva,Mirny bereg,1
"Kyiv Gender Studies Institute, Kyiv (Ukraine)",Labour Initiatives,1
Kherson Charity organisation Charity and Health Fund,Ukrainian Helsinki Human Rights Union,1
Kherson Charity organisation Charity and Health Fund,Teritoriya Uspihu,1
Kherson Charity organisation Charity and Health Fund,Sich,1
Kherson Charity organisation Charity and Health Fund,Odessa Regional Organisation of All-Ukrainian,1
Kherson Charity organisation Charity and Health Fund,Magnolia Centre for Legal and Political Research SIM,1
Kharkiv Regional Foundation Public Alternative,Women’s Consortium of Ukraine,1
Kharkiv Regional Foundation Public Alternative,"NGO Coalition Child’s Rights in Ukraine, Kyiv (Ukraine)",1
Kharkiv Institute for Social Research,Kherson Charity organisation Charity and Health Fund,1
Kharkiv Regional Foundation Public Alternative,MART,1
Kharkiv Institute for Social Researches,Women’s Consortium of Ukraine,1
Kharkiv Institute for Social Researches,"Public Movement Faith, Hope and Love",1
Kharkiv Institute for Social Researches,"NGO Coalition Child’s Rights in Ukraine, Kyiv (Ukraine)",1
Kharkiv Institute for Social Researches,MART,1
Kharkiv Institute for Social Researches,Kharkiv Regional Foundation Public Alternative,1
Kharkiv Institute for Social Research,Ukrainian Helsinki Human Rights Union,1
Kharkiv Institute for Social Research,Teritoriya Uspihu,1
Kharkiv Institute for Social Research,Sich,1
Kharkiv Institute for Social Research,Odessa Regional Organisation of All-Ukrainian,1
Kharkiv Institute for Social Research,Magnolia Centre for Legal and Political Research SIM,1
Donbas-SOS,Public organization Chaika,1
Donbas-SOS,Norwegian Refugee Council,1
"ARTICLE 19, London (the United Kingdom of Great Britain and Northern Ireland)",Centre for Democracy and Rule of Law,1
Donbas-SOS,Luhansk Regional Women’s Legal Defense,1
Centre of Law Enforcement Activities Research,Environmental-People-Law International Charitable Organization,1
Centre for Social and Labour Research,the Alternative Youth Centre,1
Centre for Social and Labour Research,"Women’s International League for Peace and Freedom, Geneva (Switzerland)",1
Centre for Social and Labour Research,Theatre for Dialogue,1
Centre for Social and Labour Research,Gender Dnipro,1
Centre for Social and Labour Research,East Donbas Regional Development Agency,1
Centre for Social and Labour Research,Child Smile,1
Centre for Social and Labour Research,Centre of the Future,1
Centre for Democracy and Rule of Law,Regional Press Development Institute,1
Centre for Democracy and Rule of Law,Human Rights Platform,1
Centre for Democracy and Rule of Law,Human Rights Information Centre,1
Centre for Civil Liberties,the Crimean Human Rights Group,1
Centre for Civil Liberties,Ukrainian Helsinki Human Rights Union,1
Centre for Civil Liberties,People in Need,1
Centre for Civil Liberties,Human Rights Information Centre,1
Centre for Civil Liberties,"Human Rights House Foundation, Geneva (Switzerland)",1
Centre for Civil Liberties,DeJuRe Foundation,1
Centre Women’s Perspectives,"The Advocates for Human Rights, Minneapolis (the United States of America)",1
Center of Public Initiatives Intelligence of Sumy Region,Women’s Consortium of Ukraine,1
Center of Public Initiatives Intelligence of Sumy Region,"Public Movement Faith, Hope and Love",1
Center of Public Initiatives Intelligence of Sumy Region,"NGO Coalition Child’s Rights in Ukraine, Kyiv (Ukraine)",1
Center of Public Initiatives Intelligence of Sumy Region,MART,1
Center of Public Initiatives Intelligence of Sumy Region,Kharkiv Regional Foundation Public Alternative,1
Center of Public Initiatives Intelligence of Sumy Region,Kharkiv Institute for Social Researches,1
Center of Public Initiatives Intelligence of Sumy Region,Kalynove Grono,1
Centre of Law Enforcement Activities Research,Green World Environmental Humanitarian Organization,1
Centre of Law Enforcement Activities Research,Rights to Protection CF,1
Centre of Law Enforcement Activities Research,Territory of Success,1
Charitable Foundation East-SOS,Human Rights Organization of Women-migrants Will to Live,1
Charitable Foundation Rokada,Human Rights Information Centre,1
Charitable Foundation Rokada,Human Rights Centre Postup,1
Charitable Foundation Rokada,Environmental Children’s Organisation Flora,1
Charitable Foundation Rokada,Danish Refugee Council in Ukraine,1
Charitable Foundation Rokada,Charitable Fund the Right to Protection,1
Charitable Foundation East-SOS,Ukrainian Helsinki Human Rights Union,1
Charitable Foundation East-SOS,Public organization Chaika,1
Charitable Foundation East-SOS,Public holding Group of Influence,1
Charitable Foundation East-SOS,Norwegian Refugee Council,1
Charitable Foundation East-SOS,Luhansk Regional Women’s Legal Defense,1
Charitable Foundation East-SOS,Institute for Social and Economic Research,1
Charitable Foundation East-SOS,Donbas-SOS,1
Centre of Law Enforcement Activities Research,Ukrainian Coalition for Legal Aid,1
Charitable Foundation East-SOS,CrimeaSOS,1
Charitable Foundation East-SOS,Coalition of civic organizations of internally displaced persons Indivisible Ukraine,1
Charitable Foundation East-SOS,Charity Foundation Right to Protection,1
Centre of the Future,the Alternative Youth Centre,1
Centre of the Future,"Women’s International League for Peace and Freedom, Geneva (Switzerland)",1
Centre of the Future,Theatre for Dialogue,1
Centre of the Future,Gender Dnipro,1
Centre of the Future,East Donbas Regional Development Agency,1
Centre of the Future,Child Smile,1
Centre of Law Enforcement Activities Research,Ukrainian National Assembly of People with Disabilities,1
Centre of Law Enforcement Activities Research,"Ukrainian Helsinki Human Rights Union, Kyiv (Ukraine)",1
Center of Public Initiatives Intelligence of Sumy Region,International Charity Partnership for Every Child,1
Center of Public Initiatives Intelligence of Sumy Region,International Charitable Foundation AIDS Foundation East-West,1
Center of Public Initiatives Intelligence of Sumy Region,Human Rights Information Centre,1
Anti-corruption Research and Education Centre,Human Rights Information Centre,1
Association of the Young Professionals Class,International Charity Partnership for Every Child,1
Association of the Young Professionals Class,International Charitable Foundation AIDS Foundation East-West,1
Association of the Young Professionals Class,Human Rights Information Centre,1
Association of the Young Professionals Class,Human Rights Centre Postup,1
Association of the Young Professionals Class,Environmental Children’s Organisation Flora,1
Association of the Young Professionals Class,Danish Refugee Council in Ukraine,1
Association of the Young Professionals Class,Charitable Fund the Right to Protection,1
Association of the Young Professionals Class,Charitable Foundation Rokada,1
Association of the Young Professionals Class,Center of Public Initiatives Intelligence of Sumy Region,1
Anti-corruption Research and Education Centre,Regional Press Development Institute,1
Anti-corruption Research and Education Centre,Human Rights Platform,1
Anti-corruption Research and Education Centre,Centre for Democracy and Rule of Law,1
Association of the Young Professionals Class,Kharkiv Institute for Social Researches,1
All-Ukrainian Civic Association Coalition for the Rights of Persons with Disabilities in the Results of intellectual impairments,Ukrainian National Assembly of People with Disabilities,1
All-Ukrainian Civic Association Coalition for the Rights of Persons with Disabilities in the Results of intellectual impairments,"Ukrainian Helsinki Human Rights Union, Kyiv (Ukraine)",1
All-Ukrainian Civic Association Coalition for the Rights of Persons with Disabilities in the Results of intellectual impairments,Ukrainian Coalition for Legal Aid,1
All-Ukrainian Civic Association Coalition for the Rights of Persons with Disabilities in the Results of intellectual impairments,Territory of Success,1
All-Ukrainian Civic Association Coalition for the Rights of Persons with Disabilities in the Results of intellectual impairments,Rights to Protection CF,1
All-Ukrainian Civic Association Coalition for the Rights of Persons with Disabilities in the Results of intellectual impairments,Green World Environmental Humanitarian Organization,1
All-Ukrainian Civic Association Coalition for the Rights of Persons with Disabilities in the Results of intellectual impairments,Environmental-People-Law International Charitable Organization,1
All-Ukrainian Civic Association Coalition for the Rights of Persons with Disabilities in the Results of intellectual impairments,Centre of Law Enforcement Activities Research,1
"ARTICLE 19, London (the United Kingdom of Great Britain and Northern Ireland)",Regional Press Development Institute,1
"ARTICLE 19, London (the United Kingdom of Great Britain and Northern Ireland)",Human Rights Platform,1
"ARTICLE 19, London (the United Kingdom of Great Britain and Northern Ireland)",Human Rights Information Centre,1
Association of the Young Professionals Class,Kalynove Grono,1
Association of the Young Professionals Class,Kharkiv Regional Foundation Public Alternative,1
Center of Public Initiatives Intelligence of Sumy Region,Human Rights Centre Postup,1
Center for Social and Gender Research New Life,Civil Organisation La Strada- Ukraine,1
Center of Public Initiatives Intelligence of Sumy Region,Environmental Children’s Organisation Flora,1
Center of Public Initiatives Intelligence of Sumy Region,Danish Refugee Council in Ukraine,1
Center of Public Initiatives Intelligence of Sumy Region,Charitable Fund the Right to Protection,1
Center of Public Initiatives Intelligence of Sumy Region,Charitable Foundation Rokada,1
Center for Social and Gender Research New Life,World Federation of Ukrainian Women’s Organizations,1
Center for Social and Gender Research New Life,Women’s Information Consultative Centre,1
Center for Social and Gender Research New Life,Ukrainian National NGO Democracy Development Centre,1
Center for Social and Gender Research New Life,Public Organization International School of Equal Opportunities,1
Center for Social and Gender Research New Life,National Council of Women of Ukraine,1
Center for Social and Gender Research New Life,Insight,1
Center for Social and Gender Research New Life,"Gender Strategic Platform, Kyiv (Ukraine)",1
CSO La Strada,"La Strada International, Amersfoort (the Netherlands)",1
Association of the Young Professionals Class,MART,1
CSO La Strada,Democracy Development Centre,1
"CIVICUS: World Alliance for Citizen Participation, Johannesburg (South Africa)",DeJuRe Foundation,1
"CIVICUS: World Alliance for Citizen Participation, Johannesburg (South Africa)",Centre for Civil Liberties,1
Bureau of Social and Political Developments,Labour Initiatives,1
Bureau of Social and Political Developments,"Kyiv Gender Studies Institute, Kyiv (Ukraine)",1
Bureau of Social and Political Developments,Confederation of Free Trade Unions of Ukraine,1
Autonomous Advocacy,Ukrainian Council of Freethinkers and Believers,1
Autonomous Advocacy,Institute of Open Religion,1
Association of the Young Professionals Class,Women’s Consortium of Ukraine,1
Association of the Young Professionals Class,"Public Movement Faith, Hope and Love",1
Association of the Young Professionals Class,"NGO Coalition Child’s Rights in Ukraine, Kyiv (Ukraine)",1
Charitable Foundation Rokada,International Charitable Foundation AIDS Foundation East-West,1
Charitable Foundation Rokada,International Charity Partnership for Every Child,1
Charitable Foundation Rokada,Kalynove Grono,1
Coalition of civic organizations of internally displaced persons Indivisible Ukraine,Public organization Chaika,1
Confederation of Free Trade Unions of Ukraine,"Kyiv Gender Studies Institute, Kyiv (Ukraine)",1
Committee of Voters of Ukraine,Ukrainian Helsinki Human Rights Union,1
Committee of Voters of Ukraine,Teritoriya Uspihu,1
Committee of Voters of Ukraine,Sich,1
Committee of Voters of Ukraine,Odessa Regional Organisation of All-Ukrainian,1
Committee of Voters of Ukraine,Magnolia Centre for Legal and Political Research SIM,1
Committee of Voters of Ukraine,Kherson Charity organisation Charity and Health Fund,1
Committee of Voters of Ukraine,Kharkiv Institute for Social Research,1
Committee of Voters of Ukraine,Kharkiv Human Rights Protection Group,1
Committee of Voters of Ukraine,Forpost,1
Coalition of civic organizations of internally displaced persons Indivisible Ukraine,Ukrainian Helsinki Human Rights Union,1
Coalition of civic organizations of internally displaced persons Indivisible Ukraine,Public holding Group of Influence,1
CrimeaSOS,Donbas-SOS,1
Coalition of civic organizations of internally displaced persons Indivisible Ukraine,Norwegian Refugee Council,1
Coalition of civic organizations of internally displaced persons Indivisible Ukraine,Luhansk Regional Women’s Legal Defense,1
Coalition of civic organizations of internally displaced persons Indivisible Ukraine,Institute for Social and Economic Research,1
Coalition of civic organizations of internally displaced persons Indivisible Ukraine,Human Rights Organization of Women-migrants Will to Live,1
Coalition of civic organizations of internally displaced persons Indivisible Ukraine,Donbas-SOS,1
Coalition of civic organizations of internally displaced persons Indivisible Ukraine,CrimeaSOS,1
"Coalition against Tortures, Kyiv (Ukraine)",Ukrainian Helsinki Human Rights Union,1
"Coalition against Tortures, Kyiv (Ukraine)",Teritoriya Uspihu,1
"Coalition against Tortures, Kyiv (Ukraine)",Sich,1
"Coalition against Tortures, Kyiv (Ukraine)",Odessa Regional Organisation of All-Ukrainian,1
"Coalition against Tortures, Kyiv (Ukraine)",Magnolia Centre for Legal and Political Research SIM,1
Confederation of Free Trade Unions of Ukraine,Labour Initiatives,1
CrimeaSOS,Human Rights Organization of Women-migrants Will to Live,1
"Coalition against Tortures, Kyiv (Ukraine)",Kharkiv Institute for Social Research,1
Danish Refugee Council in Ukraine,International Charitable Foundation AIDS Foundation East-West,1
Donbas-SOS,Institute for Social and Economic Research,1
Donbas-SOS,Human Rights Organization of Women-migrants Will to Live,1
Democracy Development Centre,"La Strada International, Amersfoort (the Netherlands)",1
Danish Refugee Council in Ukraine,Women’s Consortium of Ukraine,1
Danish Refugee Council in Ukraine,"Public Movement Faith, Hope and Love",1
Danish Refugee Council in Ukraine,"NGO Coalition Child’s Rights in Ukraine, Kyiv (Ukraine)",1
Danish Refugee Council in Ukraine,MART,1
Danish Refugee Council in Ukraine,Kharkiv Regional Foundation Public Alternative,1
Danish Refugee Council in Ukraine,Kharkiv Institute for Social Researches,1
Danish Refugee Council in Ukraine,Kalynove Grono,1
Danish Refugee Council in Ukraine,International Charity Partnership for Every Child,1
Danish Refugee Council in Ukraine,Human Rights Information Centre,1
CrimeaSOS,Institute for Social and Economic Research,1
Danish Refugee Council in Ukraine,Human Rights Centre Postup,1
Danish Refugee Council in Ukraine,Environmental Children’s Organisation Flora,1
DESYATE KVITNYA,R2P,1
DESYATE KVITNYA,"Institute on Statelessness and Inclusion, Eindhoven (the Netherlands)",1
DESYATE KVITNYA,European Roma Rights Centre,1
DESYATE KVITNYA,European Network on Statelessness,1
CrimeaSOS,Ukrainian Helsinki Human Rights Union,1
CrimeaSOS,Public organization Chaika,1
CrimeaSOS,Public holding Group of Influence,1
CrimeaSOS,Norwegian Refugee Council,1
CrimeaSOS,Luhansk Regional Women’s Legal Defense,1
"Coalition against Tortures, Kyiv (Ukraine)",Kherson Charity organisation Charity and Health Fund,1
"Coalition against Tortures, Kyiv (Ukraine)",Kharkiv Human Rights Protection Group,1
Charitable Foundation Rokada,Kharkiv Institute for Social Researches,1
Charitable Fund the Right to Protection,Kharkiv Institute for Social Researches,1
Charity Foundation Right to Protection,Luhansk Regional Women’s Legal Defense,1
Charity Foundation Right to Protection,Institute for Social and Economic Research,1
Charity Foundation Right to Protection,Human Rights Organization of Women-migrants Will to Live,1
Charity Foundation Right to Protection,Donbas-SOS,1
Charity Foundation Right to Protection,CrimeaSOS,1
Charity Foundation Right to Protection,Coalition of civic organizations of internally displaced persons Indivisible Ukraine,1
Charitable Fund the Right to Protection,Women’s Consortium of Ukraine,1
Charitable Fund the Right to Protection,"Public Movement Faith, Hope and Love",1
Charitable Fund the Right to Protection,"NGO Coalition Child’s Rights in Ukraine, Kyiv (Ukraine)",1
Charitable Fund the Right to Protection,MART,1
Charitable Fund the Right to Protection,Kharkiv Regional Foundation Public Alternative,1
Charitable Fund the Right to Protection,Kalynove Grono,1
Charity Foundation Right to Protection,Public holding Group of Influence,1
Charitable Fund the Right to Protection,International Charity Partnership for Every Child,1
Charitable Fund the Right to Protection,International Charitable Foundation AIDS Foundation East-West,1
Charitable Fund the Right to Protection,Human Rights Information Centre,1
Charitable Fund the Right to Protection,Human Rights Centre Postup,1
Charitable Fund the Right to Protection,Environmental Children’s Organisation Flora,1
Charitable Fund the Right to Protection,Danish Refugee Council in Ukraine,1
