Source,Target,Weight
Disability Rehabilitation Association from Moldova,Keystone Moldova,1
DVV International Moldova,PRO Democracy,1
DVV International Moldova,People for People,1
DVV International Moldova,Social Partnership,1
DVV International Moldova,Stimulus Ocnita,1
Disability Rehabilitation Association from Moldova,Gender-Center,1
Disability Rehabilitation Association from Moldova,"Informational Center ""GENDERDOC-M""",1
Disability Rehabilitation Association from Moldova,Institute for Human Rights,1
Disability Rehabilitation Association from Moldova,Legal Resources Centre from Moldova,1
DVV International Moldova,Inspiration Comrat,1
Disability Rehabilitation Association from Moldova,National Youth Council of Moldova,1
Disability Rehabilitation Association from Moldova,Positive Initiative,1
Disability Rehabilitation Association from Moldova,Union of Disability Organizations of the Republic of Moldova,1
"District Council of Youth from Floresti, Floresti (Republic of Moldova)","European Youth Forum, Brussels (Belgium)",1
"District Council of Youth from Floresti, Floresti (Republic of Moldova)","GENDERDOC-M Information Centre, Chișinău (Republic of Moldova)",1
"District Council of Youth from Floresti, Floresti (Republic of Moldova)","INVENTO, Chișinău (Republic of Moldova)",1
"District Council of Youth from Floresti, Floresti (Republic of Moldova)","Municipal Youth Council from Chisinău, Chișinău (Republic of Moldova)",1
DVV International Moldova,Neo Humanist,1
DVV International Moldova,IDIS Viitorul (Future),1
Forum of Women's Organizations of the Republic of Moldova,Keystone Moldova,1
Crime Prevention Foundation,Pro-Cimișlia,1
Crime Prevention Foundation,Honor and Rights of the Contemporary Woman,1
Crime Prevention Foundation,Human Rights Association LEX XXI,1
Crime Prevention Foundation,Interaction,1
Crime Prevention Foundation,Keystone Moldova,1
Crime Prevention Foundation,Mildava,1
Crime Prevention Foundation,Moldsolidaritate,1
Crime Prevention Foundation,"Platform for Gender Equality, Chișinău (Republic of Moldova) on behalf of : Association Against Violence in the Family “Casa Marioarei”",1
Crime Prevention Foundation,Promo-Lex,1
DVV International Moldova,"HelpAge International Moldova, Chișinău (Republic of Moldova) on behalf of the Platform on Active Ageing (Prudens",1
Crime Prevention Foundation,Rehabilitation Center for Torture Victims “Memoria”,1
Crime Prevention Foundation,Resource Center for Human Rights,1
Crime Prevention Foundation,WPC 50/50,1
Crime Prevention Foundation,Woman for the Contemporary Society,1
Crime Prevention Foundation,Woman for the Future,1
DVV International Moldova,Gender-Centre,1
DVV International Moldova,HelpAge International Moldova),1
"District Council of Youth from Floresti, Floresti (Republic of Moldova)","National Youth Council of Moldova, Chișinău (Republic of Moldova)",1
"District Council of Youth from Floresti, Floresti (Republic of Moldova)","Youth Platform for Interethnic Solidarity, Chișinău (Republic of Moldova)",1
"EXPERT- GRUP, Chișinău (Republic of Moldova)","Legal Resources Centre from Moldova, Chișinău (Republic of Moldova)",1
"European Youth Forum, Brussels (Belgium)","Municipal Youth Council from Chisinău, Chișinău (Republic of Moldova)",1
"European Network on Statelessness, London (United Kingdom)","Law Center of Advocates, Chișinău (Republic of Moldova)",1
"European Prison Litigation Network, Paris (France)","Legal Resources Centre from Moldova, Chișinău (Republic of Moldova)",1
"European Prison Litigation Network, Paris (France)","Promo-LEX Association, Chișinău (Republic of Moldova)",1
"European Prison Litigation Network, Paris (France)","Rehabilitation Centre for Torture Victims “Memoria”, Chișinău (Republic of Moldova)",1
"European Prison Litigation Network, Paris (France)","World Organisation against Torture, Brussels (Belgium)",1
"European Youth Forum, Brussels (Belgium)","GENDERDOC-M Information Centre, Chișinău (Republic of Moldova)",1
"European Youth Forum, Brussels (Belgium)","INVENTO, Chișinău (Republic of Moldova)",1
"European Youth Forum, Brussels (Belgium)","Municipal Youth Council from Chișinău, Chișinău (Republic of Moldova)",1
East European Foundation,Forum of Women's Organizations of the Republic of Moldova,1
"European Youth Forum, Brussels (Belgium)","Regional Youth Council from Florești, Florești (Republic of Moldova)",1
"European Youth Forum, Brussels (Belgium)","Youth Platform for Interethnic Solidarity, Chișinău (Republic of Moldova)",1
Forum of Women's Organizations of the Republic of Moldova,Gender-Center,1
Forum of Women's Organizations of the Republic of Moldova,Group of Feminist Initiatives in Moldova,1
Forum of Women's Organizations of the Republic of Moldova,Honor and Rights of the Contemporary Woman,1
Forum of Women's Organizations of the Republic of Moldova,Human Rights Association LEX XXI,1
Forum of Women's Organizations of the Republic of Moldova,Interaction,1
"European Network on Statelessness, London (United Kingdom)","Institute on Statelessness and Inclusion, Eindhoven (the Netherlands)",1
"Eurasian Harm Reduction Association, Vilnius (Lithuania)","Union for HIV prevention and Harm Reduction, Balti (Republic of Moldova)",1
"Eurasian Harm Reduction Association, Vilnius (Lithuania)","Promo- LEX Association, Chișinău (Republic of Moldova)",1
East European Foundation,Woman for the Future,1
East European Foundation,Gender-Center,1
East European Foundation,Group of Feminist Initiatives in Moldova,1
East European Foundation,Honor and Rights of the Contemporary Woman,1
East European Foundation,Human Rights Association LEX XXI,1
East European Foundation,Interaction,1
East European Foundation,Keystone Moldova,1
East European Foundation,Mildava,1
East European Foundation,Moldsolidaritate,1
East European Foundation,"Platform for Gender Equality, Chișinău (Republic of Moldova) on behalf of : Association Against Violence in the Family “Casa Marioarei”",1
East European Foundation,Pro-Cimișlia,1
East European Foundation,Promo-Lex,1
East European Foundation,Rehabilitation Center for Torture Victims “Memoria”,1
East European Foundation,Resource Center for Human Rights,1
East European Foundation,WPC 50/50,1
East European Foundation,Woman for the Contemporary Society,1
Honor and Rights of the Contemporary Woman,Moldsolidaritate,1
Honor and Rights of the Contemporary Woman,Promo-Lex,1
Honor and Rights of the Contemporary Woman,Pro-Cimișlia,1
Neo Humanist,PRO Democracy,1
"Municipal Youth Council from Chișinău, Chișinău (Republic of Moldova)","National Youth Council of Moldova, Chișinău (Republic of Moldova)",1
"Municipal Youth Council from Chișinău, Chișinău (Republic of Moldova)","Regional Youth Council from Florești, Florești (Republic of Moldova)",1
"National Centre for Child Abuse Prevention, Chișinău (Republic of Moldova)","Promo-LEX, Chișinău (Republic of Moldova)",1
National Youth Council of Moldova,Positive Initiative,1
National Youth Council of Moldova,Union of Disability Organizations of the Republic of Moldova,1
"National Youth Council of Moldova, Chișinău (Republic of Moldova)","Regional Youth Council from Florești, Florești (Republic of Moldova)",1
"National Youth Council of Moldova, Chișinău (Republic of Moldova)","Youth Platform for Interethnic Solidarity, Chișinău (Republic of Moldova)",1
Neo Humanist,People for People,1
"Municipal Youth Council from Chisinău, Chișinău (Republic of Moldova)","National Youth Council of Moldova, Chișinău (Republic of Moldova)",1
Neo Humanist,Social Partnership,1
Neo Humanist,Stimulus Ocnita,1
PRO Democracy,People for People,1
PRO Democracy,Social Partnership,1
PRO Democracy,Stimulus Ocnita,1
People for People,Social Partnership,1
People for People,Stimulus Ocnita,1
"Municipal Youth Council from Chisinău, Chișinău (Republic of Moldova)","Youth Platform for Interethnic Solidarity, Chișinău (Republic of Moldova)",1
Moldsolidaritate,Woman for the Future,1
"Platform for Gender Equality, Chișinău (Republic of Moldova) on behalf of : Association Against Violence in the Family “Casa Marioarei”",Promo-Lex,1
Mildava,WPC 50/50,1
"Legal Resources Centre from Moldova, Chișinău (Republic of Moldova)","World Organisation against Torture, Brussels (Belgium)",1
Mildava,Moldsolidaritate,1
Mildava,"Platform for Gender Equality, Chișinău (Republic of Moldova) on behalf of : Association Against Violence in the Family “Casa Marioarei”",1
Mildava,Pro-Cimișlia,1
Mildava,Promo-Lex,1
Mildava,Rehabilitation Center for Torture Victims “Memoria”,1
Mildava,Resource Center for Human Rights,1
Mildava,Woman for the Contemporary Society,1
Moldsolidaritate,Woman for the Contemporary Society,1
Mildava,Woman for the Future,1
Moldsolidaritate,"Platform for Gender Equality, Chișinău (Republic of Moldova) on behalf of : Association Against Violence in the Family “Casa Marioarei”",1
Moldsolidaritate,Pro-Cimișlia,1
Moldsolidaritate,Promo-Lex,1
Moldsolidaritate,Rehabilitation Center for Torture Victims “Memoria”,1
Moldsolidaritate,Resource Center for Human Rights,1
Moldsolidaritate,WPC 50/50,1
"Platform for Gender Equality, Chișinău (Republic of Moldova) on behalf of : Association Against Violence in the Family “Casa Marioarei”",Pro-Cimișlia,1
"Platform for Gender Equality, Chișinău (Republic of Moldova) on behalf of : Association Against Violence in the Family “Casa Marioarei”",Rehabilitation Center for Torture Victims “Memoria”,1
"""Future LRG""",Avante,1
"Rehabilitation Center for Torture Victims “Memoria”, Chișinău (Republic of Moldova)","Women's Law Center, Chișinău (Republic of Moldova)",1
Promo-Lex,WPC 50/50,1
Promo-Lex,Woman for the Contemporary Society,1
Promo-Lex,Woman for the Future,1
Rehabilitation Center for Torture Victims “Memoria”,Resource Center for Human Rights,1
Rehabilitation Center for Torture Victims “Memoria”,WPC 50/50,1
Rehabilitation Center for Torture Victims “Memoria”,Woman for the Contemporary Society,1
Rehabilitation Center for Torture Victims “Memoria”,Woman for the Future,1
"Rehabilitation Centre for Torture Victims “Memoria”, Chișinău (Republic of Moldova)","World Organisation against Torture, Brussels (Belgium)",1
Promo-Lex,Rehabilitation Center for Torture Victims “Memoria”,1
Resource Center for Human Rights,WPC 50/50,1
Resource Center for Human Rights,Woman for the Contemporary Society,1
Resource Center for Human Rights,Woman for the Future,1
Social Partnership,Stimulus Ocnita,1
"TarSMI, Taraclia, (Republic of Moldova)","Taraclia Single Mothers Group, Taraclia, (Republic of Moldova)",1
WPC 50/50,Woman for the Contemporary Society,1
WPC 50/50,Woman for the Future,1
Promo-Lex,Resource Center for Human Rights,1
"Promo-LEX Association, Chișinău (Republic of Moldova)","World Organisation against Torture, Brussels (Belgium)",1
"Platform for Gender Equality, Chișinău (Republic of Moldova) on behalf of : Association Against Violence in the Family “Casa Marioarei”",Resource Center for Human Rights,1
Pro-Cimișlia,Rehabilitation Center for Torture Victims “Memoria”,1
"Platform for Gender Equality, Chișinău (Republic of Moldova) on behalf of : Association Against Violence in the Family “Casa Marioarei”",WPC 50/50,1
"Platform for Gender Equality, Chișinău (Republic of Moldova) on behalf of : Association Against Violence in the Family “Casa Marioarei”",Woman for the Contemporary Society,1
"Platform for Gender Equality, Chișinău (Republic of Moldova) on behalf of : Association Against Violence in the Family “Casa Marioarei”",Woman for the Future,1
Positive Initiative,Union of Disability Organizations of the Republic of Moldova,1
"Positive initiative, Chișinău (Republic of Moldova)","Promo-LEX Association, Chișinău (Republic of Moldova)",1
"Positive initiative, Chișinău (Republic of Moldova)","Union for HIV Prevention and Harm Reduction, Balti (Republic of Moldova)",1
Pro-Cimișlia,Promo-Lex,1
Pro-Cimișlia,Resource Center for Human Rights,1
"Promo-LEX Association, Chișinău (Republic of Moldova)","Women's Law Center, Chișinău (Republic of Moldova)",1
Pro-Cimișlia,WPC 50/50,1
Pro-Cimișlia,Woman for the Contemporary Society,1
Pro-Cimișlia,Woman for the Future,1
"Promo- LEX Association, Chișinău (Republic of Moldova)","Union for HIV prevention and Harm Reduction, Balti (Republic of Moldova)",1
"Promo-LEX Association, Chișinău (Republic of Moldova)","Rehabilitation Center for Torture Victims “Memoria”, Chișinău (Republic of Moldova)",1
"Promo-LEX Association, Chișinău (Republic of Moldova)","Rehabilitation Centre for Torture Victims “Memoria”, Chișinău (Republic of Moldova)",1
"Promo-LEX Association, Chișinău (Republic of Moldova)","Union for HIV Prevention and Harm Reduction, Balti (Republic of Moldova)",1
"Legal Resources Centre from Moldova, Chișinău (Republic of Moldova)","Rehabilitation Centre for Torture Victims “Memoria”, Chișinău (Republic of Moldova)",1
Legal Resources Centre from Moldova,Union of Disability Organizations of the Republic of Moldova,1
Legal Resources Centre from Moldova,Positive Initiative,1
"INVENTO, Chișinău (Republic of Moldova)","Youth Platform for Interethnic Solidarity, Chișinău (Republic of Moldova)",1
IDIS Viitorul (Future),Neo Humanist,1
IDIS Viitorul (Future),PRO Democracy,1
IDIS Viitorul (Future),People for People,1
IDIS Viitorul (Future),Social Partnership,1
IDIS Viitorul (Future),Stimulus Ocnita,1
"INVENTO, Chișinău (Republic of Moldova)","Municipal Youth Council from Chisinău, Chișinău (Republic of Moldova)",1
"INVENTO, Chișinău (Republic of Moldova)","National Youth Council of Moldova, Chișinău (Republic of Moldova)",1
"Informational Center ""GENDERDOC-M""",Institute for Human Rights,1
"Human Rights Information Center, Chișinău (Republic of Moldova)","Taraclia Single Mothers Group, Taraclia, (Republic of Moldova)",1
"Informational Center ""GENDERDOC-M""",Keystone Moldova,1
"Informational Center ""GENDERDOC-M""",Legal Resources Centre from Moldova,1
"Informational Center ""GENDERDOC-M""",National Youth Council of Moldova,1
"Informational Center ""GENDERDOC-M""",Positive Initiative,1
"Informational Center ""GENDERDOC-M""",Union of Disability Organizations of the Republic of Moldova,1
Inspiration Comrat,Neo Humanist,1
Inspiration Comrat,PRO Democracy,1
IDIS Viitorul (Future),Inspiration Comrat,1
"Human Rights Information Center, Chișinău (Republic of Moldova)","TarSMI, Taraclia, (Republic of Moldova)",1
Legal Resources Centre from Moldova,National Youth Council of Moldova,1
Human Rights Association LEX XXI,Mildava,1
Honor and Rights of the Contemporary Woman,Rehabilitation Center for Torture Victims “Memoria”,1
Honor and Rights of the Contemporary Woman,Resource Center for Human Rights,1
Honor and Rights of the Contemporary Woman,WPC 50/50,1
Honor and Rights of the Contemporary Woman,Woman for the Contemporary Society,1
Honor and Rights of the Contemporary Woman,Woman for the Future,1
Human Rights Association LEX XXI,Interaction,1
Human Rights Association LEX XXI,Keystone Moldova,1
Human Rights Association LEX XXI,Moldsolidaritate,1
Human Rights Association LEX XXI,Woman for the Future,1
Human Rights Association LEX XXI,"Platform for Gender Equality, Chișinău (Republic of Moldova) on behalf of : Association Against Violence in the Family “Casa Marioarei”",1
Human Rights Association LEX XXI,Pro-Cimișlia,1
Human Rights Association LEX XXI,Promo-Lex,1
Human Rights Association LEX XXI,Rehabilitation Center for Torture Victims “Memoria”,1
Human Rights Association LEX XXI,Resource Center for Human Rights,1
Human Rights Association LEX XXI,WPC 50/50,1
Human Rights Association LEX XXI,Woman for the Contemporary Society,1
Inspiration Comrat,People for People,1
Inspiration Comrat,Social Partnership,1
Inspiration Comrat,Stimulus Ocnita,1
Keystone Moldova,Positive Initiative,1
"International Federation for Human Rights, Paris (France )","Promo-LEX Association, Chișinău (Republic of Moldova)",1
"International Federation for Human Rights, Paris (France)","Promo-LEX Association, Chișinău (Republic of Moldova)",1
Keystone Moldova,Legal Resources Centre from Moldova,1
Keystone Moldova,Mildava,1
Keystone Moldova,Moldsolidaritate,1
Keystone Moldova,National Youth Council of Moldova,1
Keystone Moldova,"Platform for Gender Equality, Chișinău (Republic of Moldova) on behalf of : Association Against Violence in the Family “Casa Marioarei”",1
Keystone Moldova,Pro-Cimișlia,1
Institute for Human Rights,Keystone Moldova,1
Keystone Moldova,Promo-Lex,1
Keystone Moldova,Rehabilitation Center for Torture Victims “Memoria”,1
Keystone Moldova,Resource Center for Human Rights,1
Keystone Moldova,Union of Disability Organizations of the Republic of Moldova,1
Keystone Moldova,WPC 50/50,1
Keystone Moldova,Woman for the Contemporary Society,1
Keystone Moldova,Woman for the Future,1
"International Center for Women's Rights Protection and Promotion ""La Strada"", Chișinău (Republic of Moldova)","Women's Law Center, Chișinău (Republic of Moldova)",1
"International Center for Women's Rights Protection and Promotion ""La Strada"", Chișinău (Republic of Moldova)","Rehabilitation Center for Torture Victims “Memoria”, Chișinău (Republic of Moldova)",1
"International Center for Women's Rights Protection and Promotion ""La Strada"", Chișinău (Republic of Moldova)","Promo-LEX Association, Chișinău (Republic of Moldova)",1
Interaction,Woman for the Future,1
Institute for Human Rights,Legal Resources Centre from Moldova,1
Institute for Human Rights,National Youth Council of Moldova,1
Institute for Human Rights,Positive Initiative,1
Institute for Human Rights,Union of Disability Organizations of the Republic of Moldova,1
"Institute on Statelessness and Inclusion, Eindhoven (the Netherlands)","Law Center of Advocates, Chișinău (Republic of Moldova)",1
Interaction,Keystone Moldova,1
Interaction,Mildava,1
Interaction,Moldsolidaritate,1
Interaction,"Platform for Gender Equality, Chișinău (Republic of Moldova) on behalf of : Association Against Violence in the Family “Casa Marioarei”",1
Interaction,Pro-Cimișlia,1
Interaction,Promo-Lex,1
Interaction,Rehabilitation Center for Torture Victims “Memoria”,1
Interaction,Resource Center for Human Rights,1
Interaction,WPC 50/50,1
Interaction,Woman for the Contemporary Society,1
Crime Prevention Foundation,Group of Feminist Initiatives in Moldova,1
Crime Prevention Foundation,Gender-Center,1
Crime Prevention Foundation,Forum of Women's Organizations of the Republic of Moldova,1
Amnesty International Moldova,Rehabilitation Center for Torture Victims “Memoria”,1
Amnesty International Moldova,Interaction,1
Amnesty International Moldova,Keystone Moldova,1
Amnesty International Moldova,Mildava,1
Amnesty International Moldova,Moldsolidaritate,1
Amnesty International Moldova,"Platform for Gender Equality, Chișinău (Republic of Moldova) on behalf of : Association Against Violence in the Family “Casa Marioarei”",1
Amnesty International Moldova,Pro-Cimișlia,1
Amnesty International Moldova,Promo-Lex,1
Amnesty International Moldova,Resource Center for Human Rights,1
Amnesty International Moldova,Honor and Rights of the Contemporary Woman,1
Amnesty International Moldova,WPC 50/50,1
Amnesty International Moldova,Woman for the Contemporary Society,1
Amnesty International Moldova,Woman for the Future,1
"Amnesty International Moldova, Chișinău (Republic of Moldova)","Ave Copiii, Chișinău (Republic of Moldova)",1
"Amnesty International Moldova, Chișinău (Republic of Moldova)","Child Rights Information Centre, Chișinău (Republic of Moldova)",1
"Amnesty International Moldova, Chișinău (Republic of Moldova)","National Centre for Child Abuse Prevention, Chișinău (Republic of Moldova)",1
"Amnesty International Moldova, Chișinău (Republic of Moldova)","Promo-LEX, Chișinău (Republic of Moldova)",1
Amnesty International Moldova,Human Rights Association LEX XXI,1
Amnesty International Moldova,Group of Feminist Initiatives in Moldova,1
Association Modern Woman,Association of Women Entrepreneurs of Moldova,1
Alliance of Organisations for People with Disabilities,Positive Initiative,1
Alliance of Organisations for People with Disabilities,Disability Rehabilitation Association from Moldova,1
Alliance of Organisations for People with Disabilities,Gender-Center,1
Alliance of Organisations for People with Disabilities,"Informational Center ""GENDERDOC-M""",1
Alliance of Organisations for People with Disabilities,Institute for Human Rights,1
Alliance of Organisations for People with Disabilities,Keystone Moldova,1
Alliance of Organisations for People with Disabilities,Legal Resources Centre from Moldova,1
Alliance of Organisations for People with Disabilities,National Youth Council of Moldova,1
Alliance of Organisations for People with Disabilities,Union of Disability Organizations of the Republic of Moldova,1
Amnesty International Moldova,Gender-Center,1
Amnesty International Moldova,Association Modern Woman,1
Amnesty International Moldova,Association of Women Entrepreneurs of Moldova,1
Amnesty International Moldova,Center for Partnership for Development,1
Amnesty International Moldova,Center for the Rights of People with Disabilities,1
Amnesty International Moldova,Crime Prevention Foundation,1
Amnesty International Moldova,East European Foundation,1
Amnesty International Moldova,Forum of Women's Organizations of the Republic of Moldova,1
"Anti- Discrimination Center “Memorial”, Brussels (Belgium)","Association for Child and Family Empowerment, Chișinău (Republic of Moldova)",1
Association Modern Woman,Center for Partnership for Development,1
Alliance of Organisations for People with Disabilities,Center “Partnership for Development”,1
"Association for Participatory Democracy “ADEPT“, Chișinău (Republic of Moldova)","EXPERT- GRUP, Chișinău (Republic of Moldova)",1
"Association for Motivation and Community Development, Sîngera (Republic of Moldova)","European Youth Forum, Brussels (Belgium)",1
"Association for Motivation and Community Development, Sîngera (Republic of Moldova)","GENDERDOC-M Information Centre, Chișinău (Republic of Moldova)",1
"Association for Motivation and Community Development, Sîngera (Republic of Moldova)","INVENTO, Chișinău (Republic of Moldova)",1
"Association for Motivation and Community Development, Sîngera (Republic of Moldova)","Municipal Youth Council from Chisinău, Chișinău (Republic of Moldova)",1
"Association for Motivation and Community Development, Sîngera (Republic of Moldova)","National Youth Council of Moldova, Chișinău (Republic of Moldova)",1
"Association for Motivation and Community Development, Sîngera (Republic of Moldova)","Youth Platform for Interethnic Solidarity, Chișinău (Republic of Moldova)",1
"Association for Participatory Democracy “ADEPT“, Chișinău (Republic of Moldova)","CONTACT Centre, Chișinău (Republic of Moldova)",1
"Association for Participatory Democracy “ADEPT“, Chișinău (Republic of Moldova)","Legal Resources Centre from Moldova, Chișinău (Republic of Moldova)",1
Association Modern Woman,Woman for the Future,1
"Association of Independent Press, Chișinău (Republic of Moldova)","Justice for Journalists Foundation, London (United Kingdom)",1
Association of Women Entrepreneurs of Moldova,Center for Partnership for Development,1
Association of Women Entrepreneurs of Moldova,Center for the Rights of People with Disabilities,1
Association of Women Entrepreneurs of Moldova,Crime Prevention Foundation,1
Association of Women Entrepreneurs of Moldova,East European Foundation,1
Association of Women Entrepreneurs of Moldova,Forum of Women's Organizations of the Republic of Moldova,1
Association of Women Entrepreneurs of Moldova,Gender-Center,1
"Association for Motivation and Community Development, Sîngera (Republic of Moldova)","District Council of Youth from Floresti, Floresti (Republic of Moldova)",1
Association Modern Woman,Woman for the Contemporary Society,1
Association Modern Woman,Center for the Rights of People with Disabilities,1
Association Modern Woman,Interaction,1
Association Modern Woman,Crime Prevention Foundation,1
Association Modern Woman,East European Foundation,1
Association Modern Woman,Forum of Women's Organizations of the Republic of Moldova,1
Association Modern Woman,Gender-Center,1
Association Modern Woman,Group of Feminist Initiatives in Moldova,1
Association Modern Woman,Honor and Rights of the Contemporary Woman,1
Association Modern Woman,Human Rights Association LEX XXI,1
Association Modern Woman,Keystone Moldova,1
Association Modern Woman,WPC 50/50,1
Association Modern Woman,Mildava,1
Association Modern Woman,Moldsolidaritate,1
Association Modern Woman,"Platform for Gender Equality, Chișinău (Republic of Moldova) on behalf of : Association Against Violence in the Family “Casa Marioarei”",1
Association Modern Woman,Pro-Cimișlia,1
Association Modern Woman,Promo-Lex,1
Association Modern Woman,Rehabilitation Center for Torture Victims “Memoria”,1
Association Modern Woman,Resource Center for Human Rights,1
Alliance of Organisations for People with Disabilities,"Coalition for Inclusion and Non-Discrimination, Chișinău (Republic of Moldova) on behalf of : Promo-LEX Association",1
Alliance of Organisations for People with Disabilities,Center for the Rights of Persons with Disabilities,1
Crime Prevention Foundation,East European Foundation,1
"""Pro Community"" Bahrinesti",PRO Democracy,1
"""Pro Community"" Bahrinesti",DVV International Moldova,1
