Source,Target,Weight
"See also HRW, p. 2. HRW made recommendations (p. 3). 20 HRW, p. 3. See also IFOR, pp. 1-2",p. 4. 4 Article 19,1
"See also HRW, p. 2. HRW made recommendations (p. 3). 20 HRW, p. 3. See also IFOR, pp. 1-2",and Release Eritrea (Joint Submission 1),1
"See also HRW, p. 2. 16 ELS, paras. 15 and 16. 17 Article 19, para. 4. See also","read together with A/HRC/26/13/Add.1. IFE made recommendations (p. 5). 15 Article 19, para. 14. Article 19 made recommendations (para. 24)",1
"See also HRW, p. 2. 16 ELS, paras. 15 and 16. 17 Article 19, para. 4. See also",paras. viii and ix,1
"See also HRW, p. 2. 16 ELS, paras. 15 and 16. 17 Article 19, para. 4. See also",paras. iv and v,1
"See also HRW, p. 2. 16 ELS, paras. 15 and 16. 17 Article 19, para. 4. See also","para. Vii. 6 Article 19, para. 9. Article 19 made recommendations (para. 11). 7 RSF-RWB, p. 2",1
"See also HRW, p. 2. 16 ELS, paras. 15 and 16. 17 Article 19, para. 4. See also","p. 10. 13 For the relevant recommendations, see A/HRC/26/13, paras. 122.22, 122.30-122.38, 122.41-122.50, 122.54-122.63, 122.65-122.71, 122.75, 122.107, 122.111, 122.143, 122.162, 122.175-122.177, 122.196, 122.197 and 122.200. 14 IFE, p. 4, referring to A/HRC/26/13, para. 122.31 (Tunisia) and para. 122.41 (Ghana)",1
and Release Eritrea (Joint Submission 1),pp. 4-5,1
made a recommendation (para. 47),para. 5,1
"p. 10. 13 For the relevant recommendations, see A/HRC/26/13, paras. 122.22, 122.30-122.38, 122.41-122.50, 122.54-122.63, 122.65-122.71, 122.75, 122.107, 122.111, 122.143, 122.162, 122.175-122.177, 122.196, 122.197 and 122.200. 14 IFE, p. 4, referring to A/HRC/26/13, para. 122.31 (Tunisia) and para. 122.41 (Ghana)","para. Vii. 6 Article 19, para. 9. Article 19 made recommendations (para. 11). 7 RSF-RWB, p. 2",1
para. 5.5,"read together with A/HRC/26/13/Add.1. 10 ICAN, p. 1. ICAN made a recommendation (p. 1)",1
paras. iv and v,"read together with A/HRC/26/13/Add.1. IFE made recommendations (p. 5). 15 Article 19, para. 14. Article 19 made recommendations (para. 24)",1
paras. iv and v,paras. viii and ix,1
"para. Vii. 6 Article 19, para. 9. Article 19 made recommendations (para. 11). 7 RSF-RWB, p. 2","read together with A/HRC/26/13/Add.1. IFE made recommendations (p. 5). 15 Article 19, para. 14. Article 19 made recommendations (para. 24)",1
"para. Vii. 6 Article 19, para. 9. Article 19 made recommendations (para. 11). 7 RSF-RWB, p. 2",paras. viii and ix,1
"para. Vii. 6 Article 19, para. 9. Article 19 made recommendations (para. 11). 7 RSF-RWB, p. 2",paras. iv and v,1
para. 8 Article 19 made recommendations (para. 11),pp. 4-5,1
"p. 7. 22 For the relevant recommendations, see A/HRC/26/13, para. 122.198. 23 MAAT, p. 3",pp. 4-5,1
"p. 10. 13 For the relevant recommendations, see A/HRC/26/13, paras. 122.22, 122.30-122.38, 122.41-122.50, 122.54-122.63, 122.65-122.71, 122.75, 122.107, 122.111, 122.143, 122.162, 122.175-122.177, 122.196, 122.197 and 122.200. 14 IFE, p. 4, referring to A/HRC/26/13, para. 122.31 (Tunisia) and para. 122.41 (Ghana)",paras. iv and v,1
"p. 7. 22 For the relevant recommendations, see A/HRC/26/13, para. 122.198. 23 MAAT, p. 3",para. 8 Article 19 made recommendations (para. 11),1
p. 4. 4 Article 19,pp. 4-5,1
p. 4. 4 Article 19,para. 8 Article 19 made recommendations (para. 11),1
p. 4. 4 Article 19,"p. 7. 22 For the relevant recommendations, see A/HRC/26/13, para. 122.198. 23 MAAT, p. 3",1
"p. 10. 13 For the relevant recommendations, see A/HRC/26/13, paras. 122.22, 122.30-122.38, 122.41-122.50, 122.54-122.63, 122.65-122.71, 122.75, 122.107, 122.111, 122.143, 122.162, 122.175-122.177, 122.196, 122.197 and 122.200. 14 IFE, p. 4, referring to A/HRC/26/13, para. 122.31 (Tunisia) and para. 122.41 (Ghana)","read together with A/HRC/26/13/Add.1. IFE made recommendations (p. 5). 15 Article 19, para. 14. Article 19 made recommendations (para. 24)",1
"p. 10. 13 For the relevant recommendations, see A/HRC/26/13, paras. 122.22, 122.30-122.38, 122.41-122.50, 122.54-122.63, 122.65-122.71, 122.75, 122.107, 122.111, 122.143, 122.162, 122.175-122.177, 122.196, 122.197 and 122.200. 14 IFE, p. 4, referring to A/HRC/26/13, para. 122.31 (Tunisia) and para. 122.41 (Ghana)",paras. viii and ix,1
"See also Article 19, para. 7. Article 19 made recommendations (para. 11)","read together with A/HRC/26/13/Add.1. IFE made recommendations (p. 5). 15 Article 19, para. 14. Article 19 made recommendations (para. 24)",1
"See also Article 19, para. 7. Article 19 made recommendations (para. 11)",paras. iv and v,1
"Centre for Global Nonkilling, Geneva, Switzerland","See also HRW, p. 2. HRW made recommendations (p. 3). 20 HRW, p. 3. See also IFOR, pp. 1-2",1
"See also Article 19, para. 7. Article 19 made recommendations (para. 11)","para. Vii. 6 Article 19, para. 9. Article 19 made recommendations (para. 11). 7 RSF-RWB, p. 2",1
"Conscience and Peace Tax International, London, United Kingdom of Great Britain and Northern Ireland",para. 8 Article 19 made recommendations (para. 11),1
"Conscience and Peace Tax International, London, United Kingdom of Great Britain and Northern Ireland","p. 7. 22 For the relevant recommendations, see A/HRC/26/13, para. 122.198. 23 MAAT, p. 3",1
"Conscience and Peace Tax International, London, United Kingdom of Great Britain and Northern Ireland",p. 4. 4 Article 19,1
"Conscience and Peace Tax International, London, United Kingdom of Great Britain and Northern Ireland",and Release Eritrea (Joint Submission 1),1
"Conscience and Peace Tax International, London, United Kingdom of Great Britain and Northern Ireland","See also HRW, p. 2. HRW made recommendations (p. 3). 20 HRW, p. 3. See also IFOR, pp. 1-2",1
"Civicus, Johannesburg, South Africa, Eritrean Movement for Democracy and Human Rights and Eritrea Focus (Joint Submission 2)","read together with A/HRC/26/13/Add.1. 10 ICAN, p. 1. ICAN made a recommendation (p. 1)",1
"Civicus, Johannesburg, South Africa, Eritrean Movement for Democracy and Human Rights and Eritrea Focus (Joint Submission 2)",para. 5.5,1
"Civicus, Johannesburg, South Africa, Eritrean Movement for Democracy and Human Rights and Eritrea Focus (Joint Submission 2)","and RSF- RWB, p. 3.) 9 Article 19, para. 7, referring to A/HRC/26/13, para. 122.72 (Netherlands), para. 122.77 (Portugal), para. 122.78 (Tunisia), para. 122.80 (Germany), para. 122.83 (Latvia), para. 122.84 (Somalia), para. 122.85 (Uruguay), para. 122.86 (Republic of Korea), para. 122.87 (Ireland), para. 122.88 (Portugal), para. 122.89 (Czech Republic), para. 122.90 (Brazil), para. 122.91 (Norway), para. 122.92 (Romania), para. 122.93 (South Sudan), para. 122.94 (Togo), para. 122.95 (Italy), para. 122.96. (Montenegro), para. 122.97 (Sweden), para. 122.99 (Portugal), para.122.100. (Namibia), para. 122.101 (France), para. 122.102 (Australia), para. 122.103 (Botswana), para. 122.104 (Belgium) and para 122.105 (Namibia)",1
"Christian Solidarity Worldwide – UK and Christian Solidarity Worldwide-Nigeria, (Joint Submission 3)",para. 5,1
"Christian Solidarity Worldwide – UK and Christian Solidarity Worldwide-Nigeria, (Joint Submission 3)",made a recommendation (para. 47),1
"Centre for Global Nonkilling, Geneva, Switzerland",pp. 4-5,1
"Centre for Global Nonkilling, Geneva, Switzerland",para. 8 Article 19 made recommendations (para. 11),1
"Centre for Global Nonkilling, Geneva, Switzerland","p. 7. 22 For the relevant recommendations, see A/HRC/26/13, para. 122.198. 23 MAAT, p. 3",1
"Centre for Global Nonkilling, Geneva, Switzerland",p. 4. 4 Article 19,1
"Centre for Global Nonkilling, Geneva, Switzerland",and Release Eritrea (Joint Submission 1),1
"Conscience and Peace Tax International, London, United Kingdom of Great Britain and Northern Ireland",pp. 4-5,1
"EHAHRDP, paras. 5(a)-(e). EHAHRDP made recommendations (para. 6.4)","Pen Eritrea, Committee to Protect Journalists and Pen International, London, United Kingdom of Great Britain and Northern Ireland (Joint Submission 4). 2 For the relevant recommendations, see A/HRC/26/13, paras. 122.1-122.21, 122.23-122.29, 122.51- 122.53, 122.72-122.74, 122.76-122.106 and 122.199",1
"EHAHRDP, paras. 5(a)-(e). EHAHRDP made recommendations (para. 6.4)","See also Article 19, para. 7. Article 19 made recommendations (para. 11)",1
"Pen Eritrea, Committee to Protect Journalists and Pen International, London, United Kingdom of Great Britain and Northern Ireland (Joint Submission 4). 2 For the relevant recommendations, see A/HRC/26/13, paras. 122.1-122.21, 122.23-122.29, 122.51- 122.53, 122.72-122.74, 122.76-122.106 and 122.199","p. 10. 13 For the relevant recommendations, see A/HRC/26/13, paras. 122.22, 122.30-122.38, 122.41-122.50, 122.54-122.63, 122.65-122.71, 122.75, 122.107, 122.111, 122.143, 122.162, 122.175-122.177, 122.196, 122.197 and 122.200. 14 IFE, p. 4, referring to A/HRC/26/13, para. 122.31 (Tunisia) and para. 122.41 (Ghana)",1
"See also Article 19, para. 7. Article 19 made recommendations (para. 11)","p. 10. 13 For the relevant recommendations, see A/HRC/26/13, paras. 122.22, 122.30-122.38, 122.41-122.50, 122.54-122.63, 122.65-122.71, 122.75, 122.107, 122.111, 122.143, 122.162, 122.175-122.177, 122.196, 122.197 and 122.200. 14 IFE, p. 4, referring to A/HRC/26/13, para. 122.31 (Tunisia) and para. 122.41 (Ghana)",1
"See also Article 19, para. 7. Article 19 made recommendations (para. 11)","See also HRW, p. 2. 16 ELS, paras. 15 and 16. 17 Article 19, para. 4. See also",1
"Pen Eritrea, Committee to Protect Journalists and Pen International, London, United Kingdom of Great Britain and Northern Ireland (Joint Submission 4). 2 For the relevant recommendations, see A/HRC/26/13, paras. 122.1-122.21, 122.23-122.29, 122.51- 122.53, 122.72-122.74, 122.76-122.106 and 122.199","read together with A/HRC/26/13/Add.1. IFE made recommendations (p. 5). 15 Article 19, para. 14. Article 19 made recommendations (para. 24)",1
"Pen Eritrea, Committee to Protect Journalists and Pen International, London, United Kingdom of Great Britain and Northern Ireland (Joint Submission 4). 2 For the relevant recommendations, see A/HRC/26/13, paras. 122.1-122.21, 122.23-122.29, 122.51- 122.53, 122.72-122.74, 122.76-122.106 and 122.199",paras. viii and ix,1
"Pen Eritrea, Committee to Protect Journalists and Pen International, London, United Kingdom of Great Britain and Northern Ireland (Joint Submission 4). 2 For the relevant recommendations, see A/HRC/26/13, paras. 122.1-122.21, 122.23-122.29, 122.51- 122.53, 122.72-122.74, 122.76-122.106 and 122.199",paras. iv and v,1
"Pen Eritrea, Committee to Protect Journalists and Pen International, London, United Kingdom of Great Britain and Northern Ireland (Joint Submission 4). 2 For the relevant recommendations, see A/HRC/26/13, paras. 122.1-122.21, 122.23-122.29, 122.51- 122.53, 122.72-122.74, 122.76-122.106 and 122.199","para. Vii. 6 Article 19, para. 9. Article 19 made recommendations (para. 11). 7 RSF-RWB, p. 2",1
"Pen Eritrea, Committee to Protect Journalists and Pen International, London, United Kingdom of Great Britain and Northern Ireland (Joint Submission 4). 2 For the relevant recommendations, see A/HRC/26/13, paras. 122.1-122.21, 122.23-122.29, 122.51- 122.53, 122.72-122.74, 122.76-122.106 and 122.199","See also HRW, p. 2. 16 ELS, paras. 15 and 16. 17 Article 19, para. 4. See also",1
"EHAHRDP, paras. 5(a)-(e). EHAHRDP made recommendations (para. 6.4)","See also HRW, p. 2. 16 ELS, paras. 15 and 16. 17 Article 19, para. 4. See also",1
"Pen Eritrea, Committee to Protect Journalists and Pen International, London, United Kingdom of Great Britain and Northern Ireland (Joint Submission 4). 2 For the relevant recommendations, see A/HRC/26/13, paras. 122.1-122.21, 122.23-122.29, 122.51- 122.53, 122.72-122.74, 122.76-122.106 and 122.199","See also Article 19, para. 7. Article 19 made recommendations (para. 11)",1
"EHAHRDP, paras. 5(a)-(e). EHAHRDP made recommendations (para. 6.4)","read together with A/HRC/26/13/Add.1. IFE made recommendations (p. 5). 15 Article 19, para. 14. Article 19 made recommendations (para. 24)",1
"EHAHRDP, paras. 5(a)-(e). EHAHRDP made recommendations (para. 6.4)",paras. viii and ix,1
"EHAHRDP, paras. 5(a)-(e). EHAHRDP made recommendations (para. 6.4)",paras. iv and v,1
"EHAHRDP, paras. 5(a)-(e). EHAHRDP made recommendations (para. 6.4)","para. Vii. 6 Article 19, para. 9. Article 19 made recommendations (para. 11). 7 RSF-RWB, p. 2",1
"EHAHRDP, paras. 5(a)-(e). EHAHRDP made recommendations (para. 6.4)","p. 10. 13 For the relevant recommendations, see A/HRC/26/13, paras. 122.22, 122.30-122.38, 122.41-122.50, 122.54-122.63, 122.65-122.71, 122.75, 122.107, 122.111, 122.143, 122.162, 122.175-122.177, 122.196, 122.197 and 122.200. 14 IFE, p. 4, referring to A/HRC/26/13, para. 122.31 (Tunisia) and para. 122.41 (Ghana)",1
paras. viii and ix,"read together with A/HRC/26/13/Add.1. IFE made recommendations (p. 5). 15 Article 19, para. 14. Article 19 made recommendations (para. 24)",1
