Source,Target,Weight
25) Center for Social Justice,"27) All India Secular Forum, Assam Chapter",1
25) Center for Social Justice,28) Char Chapori Sahitya Parishad,1
25) Center for Social Justice,29) Chhattisgarh Nagarik Samyukt Sangarsh Samiti,1
25) Center for Social Justice,3) Malankara Orthodox Syrian Church,1
25) Center for Social Justice,30) Presbyterian Church of India,1
25) Center for Social Justice,4) Chaldean Syrian Church of the East,1
25) Center for Social Justice,5) Gossner Evangelical Lutheran Church in Chotanagpur,1
25) Center for Social Justice,6) Mennonite Church in India,1
25) Center for Social Justice,7) Baptist Church of Mizoram,1
25) Center for Social Justice,8) Mennonite Brethren Church,1
25) Center for Social Justice,9) Catholic Bishops’ Conference of India Office for Dalits and Backward Classes,1
25) Center for Social Justice,Civil Society Coalition For Freedom of Religion & Strengthening Pluralism in India on behalf of: 1) National Council of Churches in India,1
25) Center for Social Justice,"and 31) Union Biblical Seminary, India",1
26) Justice and Equity Demand Samiti,"27) All India Secular Forum, Assam Chapter",1
26) Justice and Equity Demand Samiti,28) Char Chapori Sahitya Parishad,1
26) Justice and Equity Demand Samiti,29) Chhattisgarh Nagarik Samyukt Sangarsh Samiti,1
28) Char Chapori Sahitya Parishad,3) Malankara Orthodox Syrian Church,1
28) Char Chapori Sahitya Parishad,30) Presbyterian Church of India,1
28) Char Chapori Sahitya Parishad,4) Chaldean Syrian Church of the East,1
28) Char Chapori Sahitya Parishad,5) Gossner Evangelical Lutheran Church in Chotanagpur,1
3) Malankara Orthodox Syrian Church,9) Catholic Bishops’ Conference of India Office for Dalits and Backward Classes,1
3) Malankara Orthodox Syrian Church,Civil Society Coalition For Freedom of Religion & Strengthening Pluralism in India on behalf of: 1) National Council of Churches in India,1
3) Malankara Orthodox Syrian Church,"and 31) Union Biblical Seminary, India",1
"3. Sangama, Bangalore, Karnataka","4. Karnataka Sex Workers Union, (KSWU) Karnataka",1
"3. Sangama, Bangalore, Karnataka","5.Uttara Karnataka Mahila Okkuta, (UKMO) Karnataka",1
"3. Sangama, Bangalore, Karnataka","6. Me and My World, Andhra Pradesh",1
"3. Sangama, Bangalore, Karnataka","7.Vadamalar Federation, Tamil Nadu",1
"3. Sangama, Bangalore, Karnataka","8.Nirangal, Tamil Nadu",1
"3. Sangama, Bangalore, Karnataka","9.Kranti Mahila Sangh, Solapur, Maharashtra",1
"3. Sangama, Bangalore, Karnataka","SANGRAM, National Network of Sex Workers India endorsed by 80 organizations /individuals, including: 1.National Network of Sex Workers (NNSW), India",1
30) Presbyterian Church of India,4) Chaldean Syrian Church of the East,1
30) Presbyterian Church of India,5) Gossner Evangelical Lutheran Church in Chotanagpur,1
30) Presbyterian Church of India,6) Mennonite Church in India,1
30) Presbyterian Church of India,7) Baptist Church of Mizoram,1
30) Presbyterian Church of India,8) Mennonite Brethren Church,1
30) Presbyterian Church of India,9) Catholic Bishops’ Conference of India Office for Dalits and Backward Classes,1
30) Presbyterian Church of India,Civil Society Coalition For Freedom of Religion & Strengthening Pluralism in India on behalf of: 1) National Council of Churches in India,1
30) Presbyterian Church of India,"and 31) Union Biblical Seminary, India",1
4) Chaldean Syrian Church of the East,5) Gossner Evangelical Lutheran Church in Chotanagpur,1
3) Malankara Orthodox Syrian Church,8) Mennonite Brethren Church,1
3) Malankara Orthodox Syrian Church,7) Baptist Church of Mizoram,1
3) Malankara Orthodox Syrian Church,6) Mennonite Church in India,1
29) Chhattisgarh Nagarik Samyukt Sangarsh Samiti,4) Chaldean Syrian Church of the East,1
28) Char Chapori Sahitya Parishad,6) Mennonite Church in India,1
28) Char Chapori Sahitya Parishad,7) Baptist Church of Mizoram,1
28) Char Chapori Sahitya Parishad,8) Mennonite Brethren Church,1
28) Char Chapori Sahitya Parishad,9) Catholic Bishops’ Conference of India Office for Dalits and Backward Classes,1
28) Char Chapori Sahitya Parishad,Civil Society Coalition For Freedom of Religion & Strengthening Pluralism in India on behalf of: 1) National Council of Churches in India,1
28) Char Chapori Sahitya Parishad,"and 31) Union Biblical Seminary, India",1
29) Chhattisgarh Nagarik Samyukt Sangarsh Samiti,3) Malankara Orthodox Syrian Church,1
29) Chhattisgarh Nagarik Samyukt Sangarsh Samiti,30) Presbyterian Church of India,1
29) Chhattisgarh Nagarik Samyukt Sangarsh Samiti,5) Gossner Evangelical Lutheran Church in Chotanagpur,1
3) Malankara Orthodox Syrian Church,5) Gossner Evangelical Lutheran Church in Chotanagpur,1
29) Chhattisgarh Nagarik Samyukt Sangarsh Samiti,6) Mennonite Church in India,1
29) Chhattisgarh Nagarik Samyukt Sangarsh Samiti,7) Baptist Church of Mizoram,1
29) Chhattisgarh Nagarik Samyukt Sangarsh Samiti,8) Mennonite Brethren Church,1
29) Chhattisgarh Nagarik Samyukt Sangarsh Samiti,9) Catholic Bishops’ Conference of India Office for Dalits and Backward Classes,1
29) Chhattisgarh Nagarik Samyukt Sangarsh Samiti,Civil Society Coalition For Freedom of Religion & Strengthening Pluralism in India on behalf of: 1) National Council of Churches in India,1
29) Chhattisgarh Nagarik Samyukt Sangarsh Samiti,"and 31) Union Biblical Seminary, India",1
3) Malankara Orthodox Syrian Church,30) Presbyterian Church of India,1
3) Malankara Orthodox Syrian Church,4) Chaldean Syrian Church of the East,1
24) Karnataka Christian Council,9) Catholic Bishops’ Conference of India Office for Dalits and Backward Classes,1
24) Karnataka Christian Council,8) Mennonite Brethren Church,1
24) Karnataka Christian Council,7) Baptist Church of Mizoram,1
21) Tamil Nadu Christian Council,Civil Society Coalition For Freedom of Religion & Strengthening Pluralism in India on behalf of: 1) National Council of Churches in India,1
20) United Religious Organization,8) Mennonite Brethren Church,1
20) United Religious Organization,9) Catholic Bishops’ Conference of India Office for Dalits and Backward Classes,1
20) United Religious Organization,Civil Society Coalition For Freedom of Religion & Strengthening Pluralism in India on behalf of: 1) National Council of Churches in India,1
20) United Religious Organization,"and 31) Union Biblical Seminary, India",1
21) Tamil Nadu Christian Council,"22) National Dalit Christian Watch, New Delhi",1
21) Tamil Nadu Christian Council,23) Student Christian Movement of India,1
21) Tamil Nadu Christian Council,24) Karnataka Christian Council,1
21) Tamil Nadu Christian Council,25) Center for Social Justice,1
21) Tamil Nadu Christian Council,26) Justice and Equity Demand Samiti,1
21) Tamil Nadu Christian Council,"27) All India Secular Forum, Assam Chapter",1
21) Tamil Nadu Christian Council,28) Char Chapori Sahitya Parishad,1
21) Tamil Nadu Christian Council,29) Chhattisgarh Nagarik Samyukt Sangarsh Samiti,1
21) Tamil Nadu Christian Council,3) Malankara Orthodox Syrian Church,1
21) Tamil Nadu Christian Council,30) Presbyterian Church of India,1
21) Tamil Nadu Christian Council,4) Chaldean Syrian Church of the East,1
21) Tamil Nadu Christian Council,5) Gossner Evangelical Lutheran Church in Chotanagpur,1
21) Tamil Nadu Christian Council,6) Mennonite Church in India,1
21) Tamil Nadu Christian Council,7) Baptist Church of Mizoram,1
21) Tamil Nadu Christian Council,8) Mennonite Brethren Church,1
20) United Religious Organization,7) Baptist Church of Mizoram,1
20) United Religious Organization,6) Mennonite Church in India,1
20) United Religious Organization,5) Gossner Evangelical Lutheran Church in Chotanagpur,1
20) United Religious Organization,"22) National Dalit Christian Watch, New Delhi",1
"2. Veshya Anyaya Mukti Parishad (VAMP), Sangli, Maharashtra","4. Karnataka Sex Workers Union, (KSWU) Karnataka",1
"2. Veshya Anyaya Mukti Parishad (VAMP), Sangli, Maharashtra","5.Uttara Karnataka Mahila Okkuta, (UKMO) Karnataka",1
"2. Veshya Anyaya Mukti Parishad (VAMP), Sangli, Maharashtra","6. Me and My World, Andhra Pradesh",1
"2. Veshya Anyaya Mukti Parishad (VAMP), Sangli, Maharashtra","7.Vadamalar Federation, Tamil Nadu",1
"2. Veshya Anyaya Mukti Parishad (VAMP), Sangli, Maharashtra","8.Nirangal, Tamil Nadu",1
"2. Veshya Anyaya Mukti Parishad (VAMP), Sangli, Maharashtra","9.Kranti Mahila Sangh, Solapur, Maharashtra",1
"2. Veshya Anyaya Mukti Parishad (VAMP), Sangli, Maharashtra","SANGRAM, National Network of Sex Workers India endorsed by 80 organizations /individuals, including: 1.National Network of Sex Workers (NNSW), India",1
20) United Religious Organization,21) Tamil Nadu Christian Council,1
20) United Religious Organization,23) Student Christian Movement of India,1
20) United Religious Organization,4) Chaldean Syrian Church of the East,1
20) United Religious Organization,24) Karnataka Christian Council,1
20) United Religious Organization,25) Center for Social Justice,1
20) United Religious Organization,26) Justice and Equity Demand Samiti,1
20) United Religious Organization,"27) All India Secular Forum, Assam Chapter",1
20) United Religious Organization,28) Char Chapori Sahitya Parishad,1
20) United Religious Organization,29) Chhattisgarh Nagarik Samyukt Sangarsh Samiti,1
20) United Religious Organization,3) Malankara Orthodox Syrian Church,1
20) United Religious Organization,30) Presbyterian Church of India,1
21) Tamil Nadu Christian Council,9) Catholic Bishops’ Conference of India Office for Dalits and Backward Classes,1
21) Tamil Nadu Christian Council,"and 31) Union Biblical Seminary, India",1
24) Karnataka Christian Council,6) Mennonite Church in India,1
"22) National Dalit Christian Watch, New Delhi",23) Student Christian Movement of India,1
23) Student Christian Movement of India,3) Malankara Orthodox Syrian Church,1
23) Student Christian Movement of India,30) Presbyterian Church of India,1
23) Student Christian Movement of India,4) Chaldean Syrian Church of the East,1
23) Student Christian Movement of India,5) Gossner Evangelical Lutheran Church in Chotanagpur,1
23) Student Christian Movement of India,6) Mennonite Church in India,1
23) Student Christian Movement of India,7) Baptist Church of Mizoram,1
23) Student Christian Movement of India,8) Mennonite Brethren Church,1
23) Student Christian Movement of India,9) Catholic Bishops’ Conference of India Office for Dalits and Backward Classes,1
23) Student Christian Movement of India,Civil Society Coalition For Freedom of Religion & Strengthening Pluralism in India on behalf of: 1) National Council of Churches in India,1
23) Student Christian Movement of India,"and 31) Union Biblical Seminary, India",1
24) Karnataka Christian Council,25) Center for Social Justice,1
24) Karnataka Christian Council,26) Justice and Equity Demand Samiti,1
24) Karnataka Christian Council,"27) All India Secular Forum, Assam Chapter",1
24) Karnataka Christian Council,28) Char Chapori Sahitya Parishad,1
24) Karnataka Christian Council,29) Chhattisgarh Nagarik Samyukt Sangarsh Samiti,1
24) Karnataka Christian Council,3) Malankara Orthodox Syrian Church,1
24) Karnataka Christian Council,30) Presbyterian Church of India,1
24) Karnataka Christian Council,4) Chaldean Syrian Church of the East,1
24) Karnataka Christian Council,5) Gossner Evangelical Lutheran Church in Chotanagpur,1
23) Student Christian Movement of India,29) Chhattisgarh Nagarik Samyukt Sangarsh Samiti,1
23) Student Christian Movement of India,28) Char Chapori Sahitya Parishad,1
23) Student Christian Movement of India,"27) All India Secular Forum, Assam Chapter",1
"22) National Dalit Christian Watch, New Delhi",4) Chaldean Syrian Church of the East,1
"22) National Dalit Christian Watch, New Delhi",24) Karnataka Christian Council,1
"22) National Dalit Christian Watch, New Delhi",25) Center for Social Justice,1
"22) National Dalit Christian Watch, New Delhi",26) Justice and Equity Demand Samiti,1
"22) National Dalit Christian Watch, New Delhi","27) All India Secular Forum, Assam Chapter",1
"22) National Dalit Christian Watch, New Delhi",28) Char Chapori Sahitya Parishad,1
"22) National Dalit Christian Watch, New Delhi",29) Chhattisgarh Nagarik Samyukt Sangarsh Samiti,1
"22) National Dalit Christian Watch, New Delhi",3) Malankara Orthodox Syrian Church,1
"22) National Dalit Christian Watch, New Delhi",30) Presbyterian Church of India,1
"22) National Dalit Christian Watch, New Delhi",5) Gossner Evangelical Lutheran Church in Chotanagpur,1
23) Student Christian Movement of India,26) Justice and Equity Demand Samiti,1
"22) National Dalit Christian Watch, New Delhi",6) Mennonite Church in India,1
"22) National Dalit Christian Watch, New Delhi",7) Baptist Church of Mizoram,1
"22) National Dalit Christian Watch, New Delhi",8) Mennonite Brethren Church,1
"22) National Dalit Christian Watch, New Delhi",9) Catholic Bishops’ Conference of India Office for Dalits and Backward Classes,1
"22) National Dalit Christian Watch, New Delhi",Civil Society Coalition For Freedom of Religion & Strengthening Pluralism in India on behalf of: 1) National Council of Churches in India,1
"22) National Dalit Christian Watch, New Delhi","and 31) Union Biblical Seminary, India",1
23) Student Christian Movement of India,24) Karnataka Christian Council,1
23) Student Christian Movement of India,25) Center for Social Justice,1
4) Chaldean Syrian Church of the East,6) Mennonite Church in India,1
4) Chaldean Syrian Church of the East,7) Baptist Church of Mizoram,1
4) Chaldean Syrian Church of the East,8) Mennonite Brethren Church,1
Karbi Human Rights Watch (KHRW),Zomi Human Rights Foundation (ZHRF),1
"Institute of Human Rights Education, Bhubaneswar, Odisha","SAMEEKSHA, Ajmer, Rajasthan",1
"Institute of Human Rights Education, Bhubaneswar, Odisha","and South India Cell for Human Rights Education and Monitoring (SICHREM), Bangalore, Karnataka, India",1
"Jharkhand Indigenous and Tribal Peoples for Action (JITPA), Jharkhand, India)",Karbi Human Rights Watch (KHRW),1
"Jharkhand Indigenous and Tribal Peoples for Action (JITPA), Jharkhand, India)","Meghalaya Peoples Human Rights Council (MPHRC), Meghalaya, India)",1
"Jharkhand Indigenous and Tribal Peoples for Action (JITPA), Jharkhand, India)","Naga Peoples Movement For Human Rights (NPMHR), Nagaland, India",1
"Jharkhand Indigenous and Tribal Peoples for Action (JITPA), Jharkhand, India)","Zo Indigenous Forum (ZIF), Mizoram, India",1
"Joint Submission submitted by Global Human Rights Communications, Bhubaneswar, Odisha, India with endorsement from Indian Community Activist Network (ICAN), Bangalore, Karnataka","Karbi Human Rights Watch, Assam",1
"Joint Submission submitted by Global Human Rights Communications, Bhubaneswar, Odisha, India with endorsement from Indian Community Activist Network (ICAN), Bangalore, Karnataka",Naga Women Union,1
"Joint Submission submitted by Global Human Rights Communications, Bhubaneswar, Odisha, India with endorsement from Indian Community Activist Network (ICAN), Bangalore, Karnataka","New Wind Association, Finland",1
"Joint Submission submitted by Global Human Rights Communications, Bhubaneswar, Odisha, India with endorsement from Indian Community Activist Network (ICAN), Bangalore, Karnataka",North East India Centre for Indigenous Culture and Development Studies (NEICICDS),1
"Joint Submission submitted by Global Human Rights Communications, Bhubaneswar, Odisha, India with endorsement from Indian Community Activist Network (ICAN), Bangalore, Karnataka",Peace Core Team Manipur (PCTM),1
"Joint Submission submitted by Global Human Rights Communications, Bhubaneswar, Odisha, India with endorsement from Indian Community Activist Network (ICAN), Bangalore, Karnataka","Prafulla Kumar Dhal, The Analytics, Bhubaneswar",1
"Joint Submission submitted by Global Human Rights Communications, Bhubaneswar, Odisha, India with endorsement from Indian Community Activist Network (ICAN), Bangalore, Karnataka","Rajasthan Majdoor Kishan Union, Udaipur, Rajasthan",1
Karbi Human Rights Watch (KHRW),Meghalaya Peoples Human Rights Council (MPHRC),1
Karbi Human Rights Watch (KHRW),"Meghalaya Peoples Human Rights Council (MPHRC), Meghalaya, India)",1
Karbi Human Rights Watch (KHRW),"Naga Peoples Movement For Human Rights (NPMHR), Nagaland, India",1
Karbi Human Rights Watch (KHRW),Naga Peoples Movement for Human Rights (NPMHR),1
Karbi Human Rights Watch (KHRW),"North East Indigenous Peoples Organisation (NEIPO), India",1
Karbi Human Rights Watch (KHRW),Zo Indigenous Forum (ZIF),1
"Institute of Human Rights Education, Bhubaneswar, Odisha","RIGHTS, Trivandrum, Kerala",1
"Institute of Human Rights Education, Bhubaneswar, Odisha","People’s Action for Rural Awakening (PARA), Andhra Pradesh & Telangana",1
"Institute of Human Rights Education (IHRE), Madurai, India, with partner organizations Asian Development Research Institute (ADRI), Patna, Bihar","and South India Cell for Human Rights Education and Monitoring (SICHREM), Bangalore, Karnataka, India",1
Indigenous Women’s Forum of Northeast India (IWFNEI),Zomi Human Rights Foundation (ZHRF),1
"Indigenous Peoples Forum, Odisha (IPFO)","Meghalaya Peoples Human Rights Council (MPHRC), Meghalaya, India)",1
"Indigenous Peoples Forum, Odisha (IPFO)","Naga Peoples Movement For Human Rights (NPMHR), Nagaland, India",1
"Indigenous Peoples Forum, Odisha (IPFO)","Zo Indigenous Forum (ZIF), Mizoram, India",1
Indigenous Women’s Forum of Northeast India (IWFNEI),Karbi Human Rights Watch (KHRW),1
Indigenous Women’s Forum of Northeast India (IWFNEI),Meghalaya Peoples Human Rights Council (MPHRC),1
Indigenous Women’s Forum of Northeast India (IWFNEI),Naga Peoples Movement for Human Rights (NPMHR),1
Indigenous Women’s Forum of Northeast India (IWFNEI),"North East Indigenous Peoples Organisation (NEIPO), India",1
Indigenous Women’s Forum of Northeast India (IWFNEI),Zo Indigenous Forum (ZIF),1
"Institute of Human Rights Education & Protection, Agartala, Tripura","Institute of Human Rights Education (IHRE), Madurai, India, with partner organizations Asian Development Research Institute (ADRI), Patna, Bihar",1
"Institute of Human Rights Education (IHRE), Madurai, India, with partner organizations Asian Development Research Institute (ADRI), Patna, Bihar","SAMEEKSHA, Ajmer, Rajasthan",1
"Institute of Human Rights Education & Protection, Agartala, Tripura","Institute of Human Rights Education, Bhubaneswar, Odisha",1
"Institute of Human Rights Education & Protection, Agartala, Tripura","People’s Action for Rural Awakening (PARA), Andhra Pradesh & Telangana",1
"Institute of Human Rights Education & Protection, Agartala, Tripura","RIGHTS, Trivandrum, Kerala",1
"Institute of Human Rights Education & Protection, Agartala, Tripura","SAMEEKSHA, Ajmer, Rajasthan",1
"Institute of Human Rights Education & Protection, Agartala, Tripura","and South India Cell for Human Rights Education and Monitoring (SICHREM), Bangalore, Karnataka, India",1
"Institute of Human Rights Education (IHRE), Madurai, India, with partner organizations Asian Development Research Institute (ADRI), Patna, Bihar","Institute of Human Rights Education, Bhubaneswar, Odisha",1
"Institute of Human Rights Education (IHRE), Madurai, India, with partner organizations Asian Development Research Institute (ADRI), Patna, Bihar","People’s Action for Rural Awakening (PARA), Andhra Pradesh & Telangana",1
"Institute of Human Rights Education (IHRE), Madurai, India, with partner organizations Asian Development Research Institute (ADRI), Patna, Bihar","RIGHTS, Trivandrum, Kerala",1
Karbi Human Rights Watch (KHRW),"Zo Indigenous Forum (ZIF), Mizoram, India",1
"Karbi Human Rights Watch, Assam",Naga Women Union,1
"Indigenous Peoples Forum, Odisha (IPFO)","Jharkhand Indigenous and Tribal Peoples for Action (JITPA), Jharkhand, India)",1
"Karbi Human Rights Watch, Assam","New Wind Association, Finland",1
"New Wind Association, Finland",North East India Centre for Indigenous Culture and Development Studies (NEICICDS),1
"New Wind Association, Finland",Peace Core Team Manipur (PCTM),1
"New Wind Association, Finland","Prafulla Kumar Dhal, The Analytics, Bhubaneswar",1
"New Wind Association, Finland","Rajasthan Majdoor Kishan Union, Udaipur, Rajasthan",1
North East India Centre for Indigenous Culture and Development Studies (NEICICDS),Peace Core Team Manipur (PCTM),1
North East India Centre for Indigenous Culture and Development Studies (NEICICDS),"Prafulla Kumar Dhal, The Analytics, Bhubaneswar",1
North East India Centre for Indigenous Culture and Development Studies (NEICICDS),"Rajasthan Majdoor Kishan Union, Udaipur, Rajasthan",1
"North East Indigenous Peoples Organisation (NEIPO), India",Zo Indigenous Forum (ZIF),1
"North East Indigenous Peoples Organisation (NEIPO), India",Zomi Human Rights Foundation (ZHRF),1
Peace Core Team Manipur (PCTM),"Prafulla Kumar Dhal, The Analytics, Bhubaneswar",1
Peace Core Team Manipur (PCTM),"Rajasthan Majdoor Kishan Union, Udaipur, Rajasthan",1
"People’s Action for Rural Awakening (PARA), Andhra Pradesh & Telangana","RIGHTS, Trivandrum, Kerala",1
"People’s Action for Rural Awakening (PARA), Andhra Pradesh & Telangana","SAMEEKSHA, Ajmer, Rajasthan",1
"People’s Action for Rural Awakening (PARA), Andhra Pradesh & Telangana","and South India Cell for Human Rights Education and Monitoring (SICHREM), Bangalore, Karnataka, India",1
"Prafulla Kumar Dhal, The Analytics, Bhubaneswar","Rajasthan Majdoor Kishan Union, Udaipur, Rajasthan",1
"RIGHTS, Trivandrum, Kerala","SAMEEKSHA, Ajmer, Rajasthan",1
"RIGHTS, Trivandrum, Kerala","and South India Cell for Human Rights Education and Monitoring (SICHREM), Bangalore, Karnataka, India",1
"SAMEEKSHA, Ajmer, Rajasthan","and South India Cell for Human Rights Education and Monitoring (SICHREM), Bangalore, Karnataka, India",1
Zo Indigenous Forum (ZIF),Zomi Human Rights Foundation (ZHRF),1
National Dalit Watch jointly with two coalitions (a) National Coalition for Strengthening PoA Act and (b) National Coalition on SCP/TsP legislation,"the National Campaign on Dalit Human Rights (NCDHR), New Delhi India, with the support of All India Dalit Mahila Adhikar Manch",1
National Dalit Movement for Justice,"the National Campaign on Dalit Human Rights (NCDHR), New Delhi India, with the support of All India Dalit Mahila Adhikar Manch",1
National Dalit Movement for Justice,National Dalit Watch jointly with two coalitions (a) National Coalition for Strengthening PoA Act and (b) National Coalition on SCP/TsP legislation,1
"Meghalaya Peoples Human Rights Council (MPHRC), Meghalaya, India)","Naga Peoples Movement For Human Rights (NPMHR), Nagaland, India",1
"Karbi Human Rights Watch, Assam",North East India Centre for Indigenous Culture and Development Studies (NEICICDS),1
"Karbi Human Rights Watch, Assam",Peace Core Team Manipur (PCTM),1
"Karbi Human Rights Watch, Assam","Prafulla Kumar Dhal, The Analytics, Bhubaneswar",1
"Karbi Human Rights Watch, Assam","Rajasthan Majdoor Kishan Union, Udaipur, Rajasthan",1
Meghalaya Peoples Human Rights Council (MPHRC),Naga Peoples Movement for Human Rights (NPMHR),1
Meghalaya Peoples Human Rights Council (MPHRC),"North East Indigenous Peoples Organisation (NEIPO), India",1
Meghalaya Peoples Human Rights Council (MPHRC),Zo Indigenous Forum (ZIF),1
Meghalaya Peoples Human Rights Council (MPHRC),Zomi Human Rights Foundation (ZHRF),1
"Meghalaya Peoples Human Rights Council (MPHRC), Meghalaya, India)","Zo Indigenous Forum (ZIF), Mizoram, India",1
Naga Women Union,"Rajasthan Majdoor Kishan Union, Udaipur, Rajasthan",1
"Naga Peoples Movement For Human Rights (NPMHR), Nagaland, India","Zo Indigenous Forum (ZIF), Mizoram, India",1
Naga Peoples Movement for Human Rights (NPMHR),"North East Indigenous Peoples Organisation (NEIPO), India",1
Naga Peoples Movement for Human Rights (NPMHR),Zo Indigenous Forum (ZIF),1
Naga Peoples Movement for Human Rights (NPMHR),Zomi Human Rights Foundation (ZHRF),1
Naga Women Union,"New Wind Association, Finland",1
Naga Women Union,North East India Centre for Indigenous Culture and Development Studies (NEICICDS),1
Naga Women Union,Peace Core Team Manipur (PCTM),1
Naga Women Union,"Prafulla Kumar Dhal, The Analytics, Bhubaneswar",1
"Indigenous Peoples Forum, Odisha (IPFO)",Karbi Human Rights Watch (KHRW),1
"Holistic approach for People's Empowerment (HOPE), Puducherry","and South India Cell for Human Rights Education and Monitoring (SICHREM), Bangalore, Karnataka, India",1
4) Chaldean Syrian Church of the East,9) Catholic Bishops’ Conference of India Office for Dalits and Backward Classes,1
"9.Kranti Mahila Sangh, Solapur, Maharashtra","SANGRAM, National Network of Sex Workers India endorsed by 80 organizations /individuals, including: 1.National Network of Sex Workers (NNSW), India",1
6) Mennonite Church in India,Civil Society Coalition For Freedom of Religion & Strengthening Pluralism in India on behalf of: 1) National Council of Churches in India,1
6) Mennonite Church in India,"and 31) Union Biblical Seminary, India",1
"6. Me and My World, Andhra Pradesh","7.Vadamalar Federation, Tamil Nadu",1
"6. Me and My World, Andhra Pradesh","8.Nirangal, Tamil Nadu",1
"6. Me and My World, Andhra Pradesh","9.Kranti Mahila Sangh, Solapur, Maharashtra",1
"6. Me and My World, Andhra Pradesh","SANGRAM, National Network of Sex Workers India endorsed by 80 organizations /individuals, including: 1.National Network of Sex Workers (NNSW), India",1
7) Baptist Church of Mizoram,8) Mennonite Brethren Church,1
7) Baptist Church of Mizoram,9) Catholic Bishops’ Conference of India Office for Dalits and Backward Classes,1
7) Baptist Church of Mizoram,Civil Society Coalition For Freedom of Religion & Strengthening Pluralism in India on behalf of: 1) National Council of Churches in India,1
7) Baptist Church of Mizoram,"and 31) Union Biblical Seminary, India",1
"7.Vadamalar Federation, Tamil Nadu","8.Nirangal, Tamil Nadu",1
"7.Vadamalar Federation, Tamil Nadu","9.Kranti Mahila Sangh, Solapur, Maharashtra",1
"7.Vadamalar Federation, Tamil Nadu","SANGRAM, National Network of Sex Workers India endorsed by 80 organizations /individuals, including: 1.National Network of Sex Workers (NNSW), India",1
8) Mennonite Brethren Church,9) Catholic Bishops’ Conference of India Office for Dalits and Backward Classes,1
8) Mennonite Brethren Church,Civil Society Coalition For Freedom of Religion & Strengthening Pluralism in India on behalf of: 1) National Council of Churches in India,1
8) Mennonite Brethren Church,"and 31) Union Biblical Seminary, India",1
"8.Nirangal, Tamil Nadu","9.Kranti Mahila Sangh, Solapur, Maharashtra",1
"8.Nirangal, Tamil Nadu","SANGRAM, National Network of Sex Workers India endorsed by 80 organizations /individuals, including: 1.National Network of Sex Workers (NNSW), India",1
9) Catholic Bishops’ Conference of India Office for Dalits and Backward Classes,Civil Society Coalition For Freedom of Religion & Strengthening Pluralism in India on behalf of: 1) National Council of Churches in India,1
6) Mennonite Church in India,9) Catholic Bishops’ Conference of India Office for Dalits and Backward Classes,1
6) Mennonite Church in India,8) Mennonite Brethren Church,1
6) Mennonite Church in India,7) Baptist Church of Mizoram,1
5) Gossner Evangelical Lutheran Church in Chotanagpur,6) Mennonite Church in India,1
