Source,Target,Weight
"Asian Legal Resource Centre (ALRC), Hong Kong (China)","and World Organization Against Torture (OMCT), Geneva (Switzerland)",1
"Asian Legal Resource Centre (ALRC), Hong Kong (China)","Robert F. Kennedy Human Rights, Washington DC (United States of America)",1
"Asian Legal Resource Centre (ALRC), Hong Kong (China)","Odhikar, Dhaka (Bangladesh)",1
"Asian Legal Resource Centre (ALRC), Hong Kong (China)","CIVICUS Global Alliance, Johannesburg (South Africa)",1
"Asian Federation Against Involuntary Disappearances (AFAD), Quezon City (Philippines)","Odhikar, Dhaka (Bangladesh)",1
"Asian Forum for Human Rights and Development (FORUM-ASIA), Bangkok (Thailand)","and World Organization Against Torture (OMCT), Geneva (Switzerland)",1
"Asian Forum for Human Rights and Development (FORUM-ASIA), Bangkok (Thailand)","Robert F. Kennedy Human Rights, Washington DC (United States of America)",1
"Asian Forum for Human Rights and Development (FORUM-ASIA), Bangkok (Thailand)","Odhikar, Dhaka (Bangladesh)",1
"Asian Forum for Human Rights and Development (FORUM-ASIA), Bangkok (Thailand)","International Federation for Human Rights (FIDH), Paris (France)",1
"Asian Forum for Human Rights and Development (FORUM-ASIA), Bangkok (Thailand)","CIVICUS Global Alliance, Johannesburg (South Africa)",1
"Asian Forum for Human Rights and Development (FORUM-ASIA), Bangkok (Thailand)","Asian Legal Resource Centre (ALRC), Hong Kong (China)",1
"Asian Federation Against Involuntary Disappearances (AFAD), Quezon City (Philippines)","and World Organization Against Torture (OMCT), Geneva (Switzerland)",1
"Asian Federation Against Involuntary Disappearances (AFAD), Quezon City (Philippines)","Robert F. Kennedy Human Rights, Washington DC (United States of America)",1
"and Free Press Unlimited, Amsterdam (Netherlands)","the Bangladesh NHOs Network for Radio and Communication (BNNRC), Dhaka (Bangladesh)",1
