Source,Target,Weight
"Centre for Promotion of Women’s Righs “Her Rights”, Minsk (Belarus)","Public Association “Radislava”, Minsk (Belarus)",1
"Belarusian National Youth Council, Minsk (Belarus)","European Youth Forum, Brussels (Belgium)",1
"Assembly of Pro-Democratic Non-governmental Organizations of Belarus, Vilnius (Lithuania)","Belarusian Helsinki Committee, Minsk (Belarus), Human Rights Center “Viasna”",1
"Assembly of Pro-Democratic Non-governmental Organizations of Belarus, Vilnius (Lithuania)",FORB Initiative,1
"Assembly of Pro-Democratic Non-governmental Organizations of Belarus, Vilnius (Lithuania)","Human Constanta, Minsk (Belarus)",1
"Assembly of Pro-Democratic Non-governmental Organizations of Belarus, Vilnius (Lithuania)","Legal Initiative, Minsk (Belarus)",1
"Assembly of Pro-Democratic Non-governmental Organizations of Belarus, Vilnius (Lithuania)","Legal Transformation Center “Lawtrend”, Minsk (Belarus)",1
"Assembly of Pro-Democratic Non-governmental Organizations of Belarus, Vilnius (Lithuania)",Office for the Rights of Persons with Disabilities,1
"Assembly of Pro-Democratic Non-governmental Organizations of Belarus, Vilnius (Lithuania)","The Barys Zvozskau Belarusian Human Rights House, Vilnius (Lithuania)",1
"Assembly of Pro-Democratic Non-governmental Organizations of Belarus, Vilnius (Lithuania)","The Belarusian Documentation Center, Vilnius (Lithuania)",1
"Assembly of Pro-Democratic Non-governmental Organizations of Belarus, Vilnius (Lithuania)",The Initiative Group “Identity and Law”,1
"Barreau de Paris, Paris (France)","International Observatory for Lawyers, Paris (France)",1
"Belarusian Association of Journalists, Minsk (Belarus)","Belarusian Helsinki Committee, Minsk (Belarus), Human Rights Center “Viasna”",1
"Belarusian Association of Journalists, Minsk (Belarus)",FORB Initiative,1
"Belarusian Association of Journalists, Minsk (Belarus)","Human Constanta, Minsk (Belarus)",1
"Belarusian Association of Journalists, Minsk (Belarus)","Legal Initiative, Minsk (Belarus)",1
"Belarusian Association of Journalists, Minsk (Belarus)","Legal Transformation Center “Lawtrend”, Minsk (Belarus)",1
"Belarusian Association of Journalists, Minsk (Belarus)",Office for the Rights of Persons with Disabilities,1
"Belarusian Association of Journalists, Minsk (Belarus)","The Barys Zvozskau Belarusian Human Rights House, Vilnius (Lithuania)",1
"Belarusian Association of Journalists, Minsk (Belarus)","The Belarusian Documentation Center, Vilnius (Lithuania)",1
"Belarusian Association of Journalists, Minsk (Belarus)",The Initiative Group “Identity and Law”,1
"Belarusian Helsinki Committee, Minsk (Belarus), Human Rights Center “Viasna”",FORB Initiative,1
"Belarusian Helsinki Committee, Minsk (Belarus), Human Rights Center “Viasna”","Human Constanta, Minsk (Belarus)",1
"Belarusian Helsinki Committee, Minsk (Belarus), Human Rights Center “Viasna”","Legal Initiative, Minsk (Belarus)",1
"Belarusian Helsinki Committee, Minsk (Belarus), Human Rights Center “Viasna”","Legal Transformation Center “Lawtrend”, Minsk (Belarus)",1
"Belarusian Helsinki Committee, Minsk (Belarus), Human Rights Center “Viasna”",Office for the Rights of Persons with Disabilities,1
"Belarusian Helsinki Committee, Minsk (Belarus), Human Rights Center “Viasna”","The Barys Zvozskau Belarusian Human Rights House, Vilnius (Lithuania)",1
"Belarusian Helsinki Committee, Minsk (Belarus), Human Rights Center “Viasna”","The Belarusian Documentation Center, Vilnius (Lithuania)",1
"Belarusian Helsinki Committee, Minsk (Belarus), Human Rights Center “Viasna”",The Initiative Group “Identity and Law”,1
World Organisation Against Torture,joined by International Federation for Human Rights and International Partnership for Human Rights,1
