Source,Target,Weight
Internacional de Servicios Públicos — ISP (Ecuador),Unión Nacional de Educadores — UNE (Ecuador),1
Instituto Internazionale Maria Ausiliatrice — IIMA (Switzerland),"International Volunteerism Organization for Women, Education, Development — VIDES International (Switzerland)",1
Grupo Rescate Escolar (Ecuador),Todo Mejora Ecuador (Ecuador),1
Grupo Rescate Escolar (Ecuador),Organización Ecuatoriana de Mujeres Lesbianas — OEML (Ecuador),1
Grupo Rescate Escolar (Ecuador),"Observatorio Ecuatoriano de Derechos Humanos, Colectivos y Minorías (Ecuador)",1
Fundación Dayuma (Ecuador),"Plataforma Interamericana de Derechos Humanos, Democracia y Desarrollo (Ecuador)",1
Confederación de Nacionalidades Indígenas Amazónicas del Ecuador — CONFENIAE (Ecuador),Fundaciòn El Churo (Ecuador),1
Acción Ecológica (Ecuador),"Colectivo Yasunidos (Ecuador), Saramanta Warmikuna (Ecuador)",1
Asociación de Mujeres Waorani del Ecuador — AMWAE (Ecuador),Centro de Derechos Económicos y Sociales (Ecuador),1
Asociación de Extrabajadores del Banco Central (Ecuador),Frente de Extrabajadores del IESS (Ecuador),1
Asociación de Extrabajadores del Banco Central (Ecuador),Coordinadora de Organizaciones de Jubilados del Ecuador — CORJUPE (Ecuador),1
Asociación de Extrabajadores del Banco Central (Ecuador),Centro de Derechos Humanos de la Pontificia Universidad Católica del Ecuador — CDH-PUCE (Ecuador),1
Asociación Latinoamericana de Medicina Social — ALAMES- Ecuador (Ecuador),Franciscans International (Switzerland),1
Asociación Latinoamericana de Medicina Social — ALAMES- Ecuador (Ecuador),Ecuador Decide No- TLC (Ecuador),1
Asociación Latinoamericana de Medicina Social — ALAMES- Ecuador (Ecuador),Confederación de Nacionalidades Indígenas del Ecuador — CONAIE (Ecuador),1
Asociación Latinoamericana de Medicina Social — ALAMES- Ecuador (Ecuador),Comités de Promotores de Salud de Sucumbíos (Ecuador),1
Asociación Latinoamericana de Medicina Social — ALAMES- Ecuador (Ecuador),"Comisión de Justicia, Paz e Integridad de la Conferencia Ecuatoriana de Religiosos y Religiosas (Ecuador)",1
Asociación Ecuatoriana de Editores de Periódicos (Ecuador),World Alliance for Citizen Participation — CIVICUS (South Africa),1
Asociación Ecuatoriana de Editores de Periódicos (Ecuador),Fundación Ciudadanía y Desarrollo (Ecuador),1
Asociación Ecuatoriana de Editores de Periódicos (Ecuador),"Fundación Andina para la Observación y Estudio de Medios — Fundamedios, (Ecuador)",1
Asamblea de los Pueblos del Sur (Ecuador),Franciscans International (Switzerland),1
Asamblea de los Pueblos del Sur (Ecuador),Ecuador Decide No- TLC (Ecuador),1
Asamblea de los Pueblos del Sur (Ecuador),Confederación de Nacionalidades Indígenas del Ecuador — CONAIE (Ecuador),1
Asamblea de los Pueblos del Sur (Ecuador),Comités de Promotores de Salud de Sucumbíos (Ecuador),1
Asamblea de los Pueblos del Sur (Ecuador),"Comisión de Justicia, Paz e Integridad de la Conferencia Ecuatoriana de Religiosos y Religiosas (Ecuador)",1
Asamblea de los Pueblos del Sur (Ecuador),Asociación Latinoamericana de Medicina Social — ALAMES- Ecuador (Ecuador),1
Asociación de Familiares y Amigos de Personas Desaparecidas en Ecuador — Asfadec (Ecuador),Fundación Regional de Asesoría en Derechos Humanos — INREDH (Ecuador),1
Asociación de Mujeres Waorani del Ecuador — AMWAE (Ecuador),Fundación Alejandro Labaka (Ecuador),1
Comités de Promotores de Salud de Sucumbíos (Ecuador),Franciscans International (Switzerland),1
Asociación de Mujeres Waorani del Ecuador — AMWAE (Ecuador),Nacionalidad Waorani del Ecuador — NAWE (Ecuador),1
Comités de Promotores de Salud de Sucumbíos (Ecuador),Ecuador Decide No- TLC (Ecuador),1
Comités de Promotores de Salud de Sucumbíos (Ecuador),Confederación de Nacionalidades Indígenas del Ecuador — CONAIE (Ecuador),1
"Comisión de Justicia, Paz e Integridad de la Conferencia Ecuatoriana de Religiosos y Religiosas (Ecuador)",Franciscans International (Switzerland),1
"Comisión de Justicia, Paz e Integridad de la Conferencia Ecuatoriana de Religiosos y Religiosas (Ecuador)",Ecuador Decide No- TLC (Ecuador),1
"Comisión de Justicia, Paz e Integridad de la Conferencia Ecuatoriana de Religiosos y Religiosas (Ecuador)",Confederación de Nacionalidades Indígenas del Ecuador — CONAIE (Ecuador),1
"Comisión de Justicia, Paz e Integridad de la Conferencia Ecuatoriana de Religiosos y Religiosas (Ecuador)",Comités de Promotores de Salud de Sucumbíos (Ecuador),1
Comisión Ecuménica de Derechos Humanos — CEDHU (Ecuador),Fundación Regional de Asesoría en Derechos Humanos — INREDH (Ecuador),1
Coalición Nacional de Mujeres del Ecuador — CNME (Ecuador),"Frente Ecuatoriano por la Defensa de los Derechos Sexuales y Derechos Reproductivos — FEDDSDR (Ecuador), Fundación Taller de Comunicación Mujer — TCM (Ecuador)",1
Centro de Derechos Humanos de la Pontificia Universidad Católica del Ecuador — CDH-PUCE (Ecuador),Frente de Extrabajadores del IESS (Ecuador),1
Centro de Derechos Humanos de la Pontificia Universidad Católica del Ecuador — CDH-PUCE (Ecuador),Coordinadora de Organizaciones de Jubilados del Ecuador — CORJUPE (Ecuador),1
Centro de Derechos Humanos de la Pontificia Universidad Católica del Ecuador — CDH- PUCE (Ecuador),Grupo Rescate Escolar (Ecuador),1
Centro de Derechos Económicos y Sociales — CDES (Ecuador),Fundaciòn El Churo (Ecuador),1
Centro de Derechos Económicos y Sociales — CDES (Ecuador),Confederación de Nacionalidades Indígenas del Ecuador — CONAIE (Ecuador),1
Centro de Derechos Económicos y Sociales — CDES (Ecuador),Confederación de Nacionalidades Indígenas Amazónicas del Ecuador — CONFENIAE (Ecuador),1
Centro de Derechos Económicos y Sociales — CDES (Ecuador),Comunidad Amazónica de Acción Social Cordillera del Cóndor Mirador — CASCOMI (Ecuador),1
Centro de Derechos Económicos y Sociales (Ecuador),Nacionalidad Waorani del Ecuador — NAWE (Ecuador),1
Centro de Derechos Económicos y Sociales (Ecuador),Fundación Alejandro Labaka (Ecuador),1
Sexual Rights Initiative (Switzerland),Taller Comunicación Mujer (Ecuador),1
