Source,Target,Weight
"Ethiopian Women Lawyers Association, Addis Ababa, Ethiopia","and Sara Justice for All, Addis Ababa, Ethiopia (Joint Submission 12)",1
"Ethiopian National Association for the Blind, Addis Ababa, Ethiopia","Network of Ethiopian Women’s Association, Addis Ababa, Ethiopia",1
"Ethiopian National Association for the Blind Addis Ababa, Ethiopia","Network of Ethiopian Women’s Association, Addis Ababa, Ethiopia",1
"Ethiopian National Association for the Blind Addis Ababa, Ethiopia","Sara Justice from All, Addis Ababa, Ethiopia",1
"Ethiopian Women’s Lawyers Association, Addis Ababa, Ethiopia","and Sara Justice from all Women Association, Addis Ababa, Ethiopia (Joint Submission 8)",1
"Ethiopian Young Lawyers Association, Addis Ababa, Ethiopia","Human Rights Council Human Rights Council, Addis Ababa, Ethiopia",1
"Ethiopian National Association for the Blind Addis Ababa, Ethiopia","Ethiopian Young Lawyers Association, Addis Ababa, Ethiopia",1
"Ethiopian Young Lawyers Association, Addis Ababa, Ethiopia","Network of Ethiopian Women’s Associations, Addis Ababa, Ethiopia",1
"Ethiopian National Association for the Blind Addis Ababa, Ethiopia","Ethiopian Women Lawyers Association, Addis Ababa, Ethiopia",1
"Ethiopian Women’s Lawyers Association, Addis Ababa, Ethiopia","Network of Ethiopian Women’s Associations, Addis Ababa, Ethiopia",1
"Ethiopian National Association for the Blind Addis Ababa, Ethiopia","Transparency Ethiopia, Addis Ababa, Ethiopia",1
"Ethiopian Women Lawyers Association, Addis Ababa, Ethiopia","The Network of Ethiopian Women’s Association, Addis Ababa, Ethiopia",1
"Ethiopian National Association for the Blind, Addis Ababa, Ethiopia","Network of Ethiopian Women’s Associations, Addis Ababa, Ethiopia",1
"Ethiopian Women Lawyers Association, Addis Ababa, Ethiopia","Human Rights Council, Addis Ababa, Ethiopia",1
"Ethiopian Women Lawyers Association, Addis Ababa, Ethiopia","Human Rights Council Human Rights Council, Addis Ababa, Ethiopia",1
"Ethiopian National Association for the Blind, Addis Ababa, Ethiopia","and Advocates Ethiopia, Addis Ababa, Ethiopia (Joint Submission 9)",1
"Ethiopian National Association for the Blind, Addis Ababa, Ethiopia","and Advocates Ethiopia, Addis Ababa, Ethiopia (Joint Submission 7)",1
"Ethiopian National Association for the Blind Addis Ababa, Ethiopia","and Vision Ethiopian Congress for Democracy, Addis Ababa, Ethiopia (Joint Submission 11)",1
"Ethiopian National Association for the Blind, Addis Ababa, Ethiopia","and Advocates Ethiopia, Addis Ababa, Ethiopia",1
"Ethiopian Young Lawyers Association, Addis Ababa, Ethiopia","Sara Justice from All Women Association, Addis Ababa, Ethiopia",1
"Ethiopian National Association for the Blind, Addis Ababa, Ethiopia","Ethiopian Women Lawyers Association, Addis Ababa, Ethiopia",1
"Ethiopian National Association for the Blind, Addis Ababa, Ethiopia","Human Rights Council Human Rights Council, Addis Ababa, Ethiopia",1
"Ethiopian National Association for the Blind, Addis Ababa, Ethiopia","Sara Justice from All, Addis Ababa, Ethiopia",1
"Ethiopian National Association for the Blind, Addis Ababa, Ethiopia","Sara Justice from All Women Association, Addis Ababa, Ethiopia",1
"Ethiopian National Association for the Blind, Addis Ababa, Ethiopia","Women Lawyers Association, Addis Ababa, Ethiopia",1
"Ethiopian Young Lawyers Association, Addis Ababa, Ethiopia","Women Lawyers Association, Addis Ababa, Ethiopia",1
"Ethiopian Lawyers Association, Addis Ababa, Ethiopia","and Consortium of Ethiopian Rights Organizations, Addis Ababa, Ethiopia (Joint Submission 10)",1
The East and Horn of Africa Human Rights Defenders Project,and Access Now (Joint Submission 4),1
"Sara Justice from All Women Association, Addis Ababa, Ethiopia","Transparency Ethiopia, Addis Ababa, Ethiopia",1
"Sara Justice from All Women Association, Addis Ababa, Ethiopia","Vision Ethiopian Congress for Democracy, Addis Ababa, Ethiopia",1
"Sara Justice from All Women Association, Addis Ababa, Ethiopia","Women Lawyers Association, Addis Ababa, Ethiopia",1
"Sara Justice from All Women Association, Addis Ababa, Ethiopia","and Advocates Ethiopia, Addis Ababa, Ethiopia (Joint Submission 7)",1
"Sara Justice from All, Addis Ababa, Ethiopia","Vision Ethiopian Congress for Democracy, Addis Ababa, Ethiopia",1
"Sara Justice from All, Addis Ababa, Ethiopia","and Advocates Ethiopia, Addis Ababa, Ethiopia",1
"Sara Justice from All, Addis Ababa, Ethiopia","and Vision Ethiopian Congress for Democracy, Addis Ababa, Ethiopia (Joint Submission 11)",1
"Support of Health-Focused, Effective Environmental Regulation of Mining, comprising of Development by Unity and Brotherly Action for the Future, Addis Ababa, Ethiopia","and Center for International Human Rights of Northwestern Pritzker School of Law, Chicago, United States of America (Joint Submission 3)",1
"The Advocates for Human Rights, Minneapolis, United States of America",and United Oromo Voices (Joint Submission 2),1
"The Network of Ethiopian Women’s Association, Addis Ababa, Ethiopia","and Sara Justice for All, Addis Ababa, Ethiopia (Joint Submission 12)",1
"Ethiopian Young Lawyers Association, Addis Ababa, Ethiopia","and Advocates Ethiopia, Addis Ababa, Ethiopia",1
"Transparency Ethiopia, Addis Ababa, Ethiopia","Women Lawyers Association, Addis Ababa, Ethiopia",1
"Transparency Ethiopia, Addis Ababa, Ethiopia","and Advocates Ethiopia, Addis Ababa, Ethiopia",1
"Transparency Ethiopia, Addis Ababa, Ethiopia","and Advocates Ethiopia, Addis Ababa, Ethiopia (Joint Submission 7)",1
"Transparency Ethiopia, Addis Ababa, Ethiopia","and Consortium of Ethiopian Rights Organization, Addis Ababa, Ethiopia (Joint Submission 14)",1
"Transparency Ethiopia, Addis Ababa, Ethiopia","and Vision Ethiopian Congress for Democracy, Addis Ababa, Ethiopia (Joint Submission 11)",1
"Unrepresented Nations and Peoples Organization, Bruxulles, Belgium",and Ogaden People’s Rights Organization (Joint Submission 6),1
"Vision Ethiopian Congress for Democracy, Addis Ababa, Ethiopia","Women Lawyers Association, Addis Ababa, Ethiopia",1
"Vision Ethiopian Congress for Democracy, Addis Ababa, Ethiopia","and Advocates Ethiopia, Addis Ababa, Ethiopia",1
"Vision Ethiopian Congress for Democracy, Addis Ababa, Ethiopia","and Advocates Ethiopia, Addis Ababa, Ethiopia (Joint Submission 7)",1
Pen International,and Access Now (Joint Submission 4),1
Pen International,The East and Horn of Africa Human Rights Defenders Project,1
"Network of Ethiopian Women’s Associations, Addis Ababa, Ethiopia","and Sara Justice from all Women Association, Addis Ababa, Ethiopia (Joint Submission 8)",1
"Network of Ethiopian Women’s Associations, Addis Ababa, Ethiopia","and Advocates Ethiopia, Addis Ababa, Ethiopia (Joint Submission 7)",1
"Ethiopian Young Lawyers Association, Addis Ababa, Ethiopia","and Advocates Ethiopia, Addis Ababa, Ethiopia (Joint Submission 7)",1
"Ethiopian Young Lawyers Association, Addis Ababa, Ethiopia","and Consortium of Ethiopian Rights Organizations, Addis Ababa, Ethiopia (Joint Submission 10)",1
"Ethiopian Young Lawyers Association, Addis Ababa, Ethiopia","and Vision Ethiopian Congress for Democracy, Addis Ababa, Ethiopia (Joint Submission 11)",1
"Girja Integrated Rural Development Association, Addis Ababa, Ethiopia","Support of Health-Focused, Effective Environmental Regulation of Mining, comprising of Development by Unity and Brotherly Action for the Future, Addis Ababa, Ethiopia",1
"Girja Integrated Rural Development Association, Addis Ababa, Ethiopia","and Center for International Human Rights of Northwestern Pritzker School of Law, Chicago, United States of America (Joint Submission 3)",1
"Human Rights Council Human Rights Council, Addis Ababa, Ethiopia","Network of Ethiopian Women’s Association, Addis Ababa, Ethiopia",1
"Human Rights Council Human Rights Council, Addis Ababa, Ethiopia","Sara Justice from All, Addis Ababa, Ethiopia",1
"Human Rights Council Human Rights Council, Addis Ababa, Ethiopia","Transparency Ethiopia, Addis Ababa, Ethiopia",1
"Human Rights Council Human Rights Council, Addis Ababa, Ethiopia","Vision Ethiopian Congress for Democracy, Addis Ababa, Ethiopia",1
"Human Rights Council Human Rights Council, Addis Ababa, Ethiopia","and Advocates Ethiopia, Addis Ababa, Ethiopia",1
"Human Rights Council, Addis Ababa, Ethiopia","The Network of Ethiopian Women’s Association, Addis Ababa, Ethiopia",1
"Human Rights Council, Addis Ababa, Ethiopia","and Sara Justice for All, Addis Ababa, Ethiopia (Joint Submission 12)",1
"Network of Ethiopian Women’s Association, Addis Ababa, Ethiopia","Vision Ethiopian Congress for Democracy, Addis Ababa, Ethiopia",1
"Network of Ethiopian Women’s Association, Addis Ababa, Ethiopia","and Advocates Ethiopia, Addis Ababa, Ethiopia",1
"Network of Ethiopian Women’s Association, Addis Ababa, Ethiopia","and Vision Ethiopian Congress for Democracy, Addis Ababa, Ethiopia (Joint Submission 11)",1
"Network of Ethiopian Women’s Associations, Addis Ababa, Ethiopia","Sara Justice from All Women Association, Addis Ababa, Ethiopia",1
"Network of Ethiopian Women’s Associations, Addis Ababa, Ethiopia","Transparency Ethiopia, Addis Ababa, Ethiopia",1
"Network of Ethiopian Women’s Associations, Addis Ababa, Ethiopia","Vision Ethiopian Congress for Democracy, Addis Ababa, Ethiopia",1
"Network of Ethiopian Women’s Associations, Addis Ababa, Ethiopia","Women Lawyers Association, Addis Ababa, Ethiopia",1
"Ethiopian Lawyers Association, Addis Ababa, Ethiopia","and Vision Ethiopian Congress for Democracy, Addis Ababa, Ethiopia (Joint Submission 11)",1
ARTICLE 19,Association for Human Rights in Ethiopia,1
"Ethiopian Lawyers Association, Addis Ababa, Ethiopia","and Advocates Ethiopia, Addis Ababa, Ethiopia (Joint Submission 7)",1
Association for Human Rights in Ethiopia,Committee to Protect Journalists,1
Association for Human Rights in Ethiopia,Pen International,1
Association for Human Rights in Ethiopia,The East and Horn of Africa Human Rights Defenders Project,1
Association for Human Rights in Ethiopia,and Access Now (Joint Submission 4),1
CIVICUS: World Alliance for Citizen Participation,Committee to Protect Journalists,1
CIVICUS: World Alliance for Citizen Participation,Consortium of Ethiopian Rights Organizations,1
CIVICUS: World Alliance for Citizen Participation,Pen International,1
CIVICUS: World Alliance for Citizen Participation,The East and Horn of Africa Human Rights Defenders Project,1
CIVICUS: World Alliance for Citizen Participation,and Access Now (Joint Submission 4),1
Committee to Protect Journalists,Consortium of Ethiopian Rights Organizations,1
Committee to Protect Journalists,Pen International,1
Committee to Protect Journalists,The East and Horn of Africa Human Rights Defenders Project,1
Committee to Protect Journalists,and Access Now (Joint Submission 4),1
"Consortium of Ethiopian Rights Organization, Addis Ababa, Ethiopia","Ethiopian Human Rights Council, Addis Ababa, Ethiopia",1
"Consortium of Ethiopian Rights Organization, Addis Ababa, Ethiopia","Ethiopian Lawyers Association, Addis Ababa, Ethiopia",1
"Consortium of Ethiopian Rights Organization, Addis Ababa, Ethiopia","Ethiopian National Association for the Blind, Addis Ababa, Ethiopia",1
"Consortium of Ethiopian Rights Organization, Addis Ababa, Ethiopia","Ethiopian Young Lawyers Association, Addis Ababa, Ethiopia",1
"Consortium of Ethiopian Rights Organization, Addis Ababa, Ethiopia","Network of Ethiopian Women’s Associations, Addis Ababa, Ethiopia",1
"Consortium of Ethiopian Rights Organization, Addis Ababa, Ethiopia","Sara Justice from All Women Association, Addis Ababa, Ethiopia",1
"Consortium of Ethiopian Rights Organization, Addis Ababa, Ethiopia","Transparency Ethiopia, Addis Ababa, Ethiopia",1
Association for Human Rights in Ethiopia,Consortium of Ethiopian Rights Organizations,1
Association for Human Rights in Ethiopia,CIVICUS: World Alliance for Citizen Participation,1
"Consortium of Ethiopian Rights Organization, Addis Ababa, Ethiopia","Women Lawyers Association, Addis Ababa, Ethiopia",1
"Advocates Ethiopia, Addis Ababa, Ethiopia","and Vision Ethiopian Congress for Democracy, Addis Ababa, Ethiopia (Joint Submission 11)",1
ARTICLE 19,Committee to Protect Journalists,1
ARTICLE 19,Consortium of Ethiopian Rights Organizations,1
ARTICLE 19,Pen International,1
ARTICLE 19,The East and Horn of Africa Human Rights Defenders Project,1
ARTICLE 19,and Access Now (Joint Submission 4),1
"Access Now, New York, United States of America","and Small Media, United Kingdom of Great Britain and Northern Ireland (Joint Submission 1)",1
"Addis Ababa, Ethiopia",Ethiopian Human Rights Council,1
"Addis Ababa, Ethiopia","Ethiopian Women’s Lawyers Association, Addis Ababa, Ethiopia",1
"Addis Ababa, Ethiopia","Network of Ethiopian Women’s Associations, Addis Ababa, Ethiopia",1
"Addis Ababa, Ethiopia","and Sara Justice from all Women Association, Addis Ababa, Ethiopia (Joint Submission 8)",1
"Advocates Ethiopia, Addis Ababa, Ethiopia","Consortium of Ethiopian Rights Organizations Addis Ababa, Ethiopia",1
"Advocates Ethiopia, Addis Ababa, Ethiopia","Ethiopian Human Rights Council, Addis Ababa, Ethiopia",1
"Advocates Ethiopia, Addis Ababa, Ethiopia","Ethiopian Lawyers Association, Addis Ababa, Ethiopia",1
"Advocates Ethiopia, Addis Ababa, Ethiopia","Ethiopian National Association for the Blind Addis Ababa, Ethiopia",1
"Advocates Ethiopia, Addis Ababa, Ethiopia","Ethiopian Women Lawyers Association, Addis Ababa, Ethiopia",1
"Advocates Ethiopia, Addis Ababa, Ethiopia","Ethiopian Young Lawyers Association, Addis Ababa, Ethiopia",1
"Advocates Ethiopia, Addis Ababa, Ethiopia","Network of Ethiopian Women’s Association, Addis Ababa, Ethiopia",1
"Advocates Ethiopia, Addis Ababa, Ethiopia","Sara Justice from All, Addis Ababa, Ethiopia",1
"Advocates Ethiopia, Addis Ababa, Ethiopia","Transparency Ethiopia, Addis Ababa, Ethiopia",1
"Consortium of Ethiopian Rights Organization, Addis Ababa, Ethiopia","Vision Ethiopian Congress for Democracy, Addis Ababa, Ethiopia",1
"Consortium of Ethiopian Rights Organization, Addis Ababa, Ethiopia","and Advocates Ethiopia, Addis Ababa, Ethiopia (Joint Submission 7)",1
"Ethiopian Lawyers Association, Addis Ababa, Ethiopia","and Advocates Ethiopia, Addis Ababa, Ethiopia",1
"ECPAT International, Bangkok, Thailand","and Defence of Children - ECPAT Nederland, Leiden, The Netherlands (Joint Submission 5)",1
Ethiopian Human Rights Council,"Network of Ethiopian Women’s Associations, Addis Ababa, Ethiopia",1
Ethiopian Human Rights Council,"and Sara Justice from all Women Association, Addis Ababa, Ethiopia (Joint Submission 8)",1
"Ethiopian Human Rights Council, Addis Ababa, Ethiopia","Ethiopian National Association for the Blind Addis Ababa, Ethiopia",1
"Ethiopian Human Rights Council, Addis Ababa, Ethiopia","Ethiopian National Association for the Blind, Addis Ababa, Ethiopia",1
"Ethiopian Human Rights Council, Addis Ababa, Ethiopia","Ethiopian Women Lawyers Association, Addis Ababa, Ethiopia",1
"Ethiopian Human Rights Council, Addis Ababa, Ethiopia","Network of Ethiopian Women’s Association, Addis Ababa, Ethiopia",1
"Ethiopian Human Rights Council, Addis Ababa, Ethiopia","Network of Ethiopian Women’s Associations, Addis Ababa, Ethiopia",1
"Ethiopian Human Rights Council, Addis Ababa, Ethiopia","Sara Justice from All Women Association, Addis Ababa, Ethiopia",1
"Ethiopian Human Rights Council, Addis Ababa, Ethiopia","Sara Justice from All, Addis Ababa, Ethiopia",1
"Ethiopian Human Rights Council, Addis Ababa, Ethiopia","Vision Ethiopian Congress for Democracy, Addis Ababa, Ethiopia",1
"Ethiopian Human Rights Council, Addis Ababa, Ethiopia","Women Lawyers Association, Addis Ababa, Ethiopia",1
"Ethiopian Human Rights Council, Addis Ababa, Ethiopia","and Advocates Ethiopia, Addis Ababa, Ethiopia (Joint Submission 7)",1
"Ethiopian Human Rights Council, Addis Ababa, Ethiopia","and Vision Ethiopian Congress for Democracy, Addis Ababa, Ethiopia (Joint Submission 11)",1
"Ethiopian Lawyers Association, Addis Ababa, Ethiopia","Ethiopian National Association for the Blind Addis Ababa, Ethiopia",1
"Ethiopian Lawyers Association, Addis Ababa, Ethiopia","Human Rights Council Human Rights Council, Addis Ababa, Ethiopia",1
"Ethiopian Lawyers Association, Addis Ababa, Ethiopia","Network of Ethiopian Women’s Associations, Addis Ababa, Ethiopia",1
"Ethiopian Lawyers Association, Addis Ababa, Ethiopia","Sara Justice from All Women Association, Addis Ababa, Ethiopia",1
ARTICLE 19,CIVICUS: World Alliance for Citizen Participation,1
"Ethiopian Lawyers Association, Addis Ababa, Ethiopia","Women Lawyers Association, Addis Ababa, Ethiopia",1
Ethiopian Human Rights Council,"Ethiopian Women’s Lawyers Association, Addis Ababa, Ethiopia",1
"Consortium of Ethiopian Rights Organizations, Addis Ababa, Ethiopia","and Advocates Ethiopia, Addis Ababa, Ethiopia (Joint Submission 9)",1
Consortium of Ethiopian Rights Organizations,Pen International,1
"Consortium of Ethiopian Rights Organizations, Addis Ababa, Ethiopia","and Advocates Ethiopia, Addis Ababa, Ethiopia",1
Consortium of Ethiopian Rights Organizations,The East and Horn of Africa Human Rights Defenders Project,1
Consortium of Ethiopian Rights Organizations,and Access Now (Joint Submission 4),1
"Consortium of Ethiopian Rights Organizations Addis Ababa, Ethiopia","Ethiopian Human Rights Council, Addis Ababa, Ethiopia",1
"Consortium of Ethiopian Rights Organizations Addis Ababa, Ethiopia","Ethiopian Lawyers Association, Addis Ababa, Ethiopia",1
"Consortium of Ethiopian Rights Organizations Addis Ababa, Ethiopia","Ethiopian National Association for the Blind Addis Ababa, Ethiopia",1
"Consortium of Ethiopian Rights Organizations Addis Ababa, Ethiopia","Ethiopian Women Lawyers Association, Addis Ababa, Ethiopia",1
"Consortium of Ethiopian Rights Organizations Addis Ababa, Ethiopia","Ethiopian Young Lawyers Association, Addis Ababa, Ethiopia",1
"Consortium of Ethiopian Rights Organizations Addis Ababa, Ethiopia","Network of Ethiopian Women’s Association, Addis Ababa, Ethiopia",1
"Consortium of Ethiopian Rights Organizations Addis Ababa, Ethiopia","Sara Justice from All, Addis Ababa, Ethiopia",1
"Consortium of Ethiopian Rights Organizations Addis Ababa, Ethiopia","Transparency Ethiopia, Addis Ababa, Ethiopia",1
"Consortium of Ethiopian Rights Organizations Addis Ababa, Ethiopia","and Vision Ethiopian Congress for Democracy, Addis Ababa, Ethiopia (Joint Submission 11)",1
"Consortium of Ethiopian Rights Organizations, Addis Ababa, Ethiopia","Ethiopian Lawyers Association, Addis Ababa, Ethiopia",1
"Consortium of Ethiopian Rights Organizations, Addis Ababa, Ethiopia","Ethiopian Women Lawyers Association, Addis Ababa, Ethiopia",1
"Consortium of Ethiopian Rights Organizations, Addis Ababa, Ethiopia","Ethiopian Young Lawyers Association, Addis Ababa, Ethiopia",1
"Consortium of Ethiopian Rights Organizations, Addis Ababa, Ethiopia","Human Rights Council Human Rights Council, Addis Ababa, Ethiopia",1
"Consortium of Ethiopian Rights Organizations, Addis Ababa, Ethiopia","Network of Ethiopian Women’s Association, Addis Ababa, Ethiopia",1
"Consortium of Ethiopian Rights Organizations, Addis Ababa, Ethiopia","Sara Justice from All, Addis Ababa, Ethiopia",1
"Consortium of Ethiopian Rights Organizations, Addis Ababa, Ethiopia","Transparency Ethiopia, Addis Ababa, Ethiopia",1
"Consortium of Ethiopian Rights Organizations, Addis Ababa, Ethiopia","Vision Ethiopian Congress for Democracy, Addis Ababa, Ethiopia",1
"Women Lawyers Association, Addis Ababa, Ethiopia","and Advocates Ethiopia, Addis Ababa, Ethiopia (Joint Submission 7)",1
