Source,Target,Weight
Fundasaun Codiva - Coalition for Diversity and Action,Lao Hamutuk - Timor-Leste Institute for Development Monitoring and Analysis,1
Belun,The Judicial System Monitoring Programme (JSMP),1
Belun,Community Based Rehabilitation Network – Timor-Leste (CBRN-TL),1
Belun,FOKUPERS,1
Belun,Fundasaun Codiva - Coalition for Diversity and Action,1
Belun,Fundasaun Mahein,1
Belun,"JU,S Jurídico Social",1
Belun,Lao Hamutuk - Timor-Leste Institute for Development Monitoring and Analysis,1
Belun,Ra’es Hadomi Timor Oan (RHTO),1
Belun,Rede Ba Rai,1
Belun,Rede Hametin Agrikultura Sustentável Timor Lorosae (HASATIL),1
Belun,Timor-Leste Coalition for Education (TLCE),1
Community Based Rehabilitation Network – Timor-Leste (CBRN-TL),Fundasaun Mahein,1
"CIVICUS: World Alliance for Citizen Participation, Johannesburg (South Africa)","Forum Asia, Bangkok (Thailand)",1
"CIVICUS: World Alliance for Citizen Participation, Johannesburg (South Africa)","Judicial System Monitoring Programme (JSMP), Dili (Timor- Leste)",1
"CIVICUS: World Alliance for Citizen Participation, Johannesburg (South Africa)","La’o Hamutuk, Dili (Timor-Leste)",1
"Community Based Rehabilitation Network Timor-Leste (CBRN-TL), Dili (Timor-Leste)","International Federation of Anti-Leprosy Associations (ILEP), Geneva (Switzerland)",1
"Community Based Rehabilitation Network Timor-Leste (CBRN-TL), Dili (Timor-Leste)","Ra’es Hadomi Timor Oan (RHTO), Dili (Timor-Leste)",1
"Community Based Rehabilitation Network Timor-Leste (CBRN-TL), Dili (Timor-Leste)",The Australia Timor- Leste Partnership for Human Development (PHD),1
"Community Based Rehabilitation Network Timor-Leste (CBRN-TL), Dili (Timor-Leste)","The Leprosy Mission Timor-Leste (TLM-TL), Dili (Timor-Leste)",1
Community Based Rehabilitation Network – Timor-Leste (CBRN-TL),FOKUPERS,1
Community Based Rehabilitation Network – Timor-Leste (CBRN-TL),Fundasaun Codiva - Coalition for Diversity and Action,1
Fundasaun Codiva - Coalition for Diversity and Action,"JU,S Jurídico Social",1
Fundasaun Codiva - Coalition for Diversity and Action,Ra’es Hadomi Timor Oan (RHTO),1
"Associação de Deficientes de Timor-Leste (ADTL), Dili (Timor-Leste)",The Australia Timor- Leste Partnership for Human Development (PHD),1
Rede Ba Rai,The Judicial System Monitoring Programme (JSMP),1
Lao Hamutuk - Timor-Leste Institute for Development Monitoring and Analysis,The Judicial System Monitoring Programme (JSMP),1
Lao Hamutuk - Timor-Leste Institute for Development Monitoring and Analysis,Timor-Leste Coalition for Education (TLCE),1
Ra’es Hadomi Timor Oan (RHTO),Rede Ba Rai,1
Ra’es Hadomi Timor Oan (RHTO),Rede Hametin Agrikultura Sustentável Timor Lorosae (HASATIL),1
Ra’es Hadomi Timor Oan (RHTO),The Judicial System Monitoring Programme (JSMP),1
Ra’es Hadomi Timor Oan (RHTO),Timor-Leste Coalition for Education (TLCE),1
"Ra’es Hadomi Timor Oan (RHTO), Dili (Timor-Leste)",The Australia Timor- Leste Partnership for Human Development (PHD),1
"Ra’es Hadomi Timor Oan (RHTO), Dili (Timor-Leste)","The Leprosy Mission Timor-Leste (TLM-TL), Dili (Timor-Leste)",1
Rede Ba Rai,Rede Hametin Agrikultura Sustentável Timor Lorosae (HASATIL),1
Rede Ba Rai,Timor-Leste Coalition for Education (TLCE),1
Lao Hamutuk - Timor-Leste Institute for Development Monitoring and Analysis,Rede Ba Rai,1
Rede Hametin Agrikultura Sustentável Timor Lorosae (HASATIL),The Judicial System Monitoring Programme (JSMP),1
Rede Hametin Agrikultura Sustentável Timor Lorosae (HASATIL),Timor-Leste Coalition for Education (TLCE),1
The Australia Timor- Leste Partnership for Human Development (PHD),"The Leprosy Mission Timor-Leste (TLM-TL), Dili (Timor-Leste)",1
The Commission of Justice and Peace and Integrity of Creation of SSpS Timor-Leste (JPIC SSpS Timor- Leste),The Commission of Justice and Peace and Integrity of Creation of SVD Timor-Leste (JPIC SVD Timor-Leste),1
The Commission of Justice and Peace and Integrity of Creation of SSpS Timor-Leste (JPIC SSpS Timor- Leste),VIVAT International,1
The Commission of Justice and Peace and Integrity of Creation of SSpS Timor-Leste (JPIC SSpS Timor- Leste),"the Commission of Justice and Peace of Maliana Diocese (JP of Maliana Diocese), Vivat International- Indonesia",1
The Commission of Justice and Peace and Integrity of Creation of SVD Timor-Leste (JPIC SVD Timor-Leste),VIVAT International,1
The Commission of Justice and Peace and Integrity of Creation of SVD Timor-Leste (JPIC SVD Timor-Leste),"the Commission of Justice and Peace of Maliana Diocese (JP of Maliana Diocese), Vivat International- Indonesia",1
The Judicial System Monitoring Programme (JSMP),Timor-Leste Coalition for Education (TLCE),1
Lao Hamutuk - Timor-Leste Institute for Development Monitoring and Analysis,Rede Hametin Agrikultura Sustentável Timor Lorosae (HASATIL),1
Lao Hamutuk - Timor-Leste Institute for Development Monitoring and Analysis,Ra’es Hadomi Timor Oan (RHTO),1
Fundasaun Codiva - Coalition for Diversity and Action,Rede Ba Rai,1
Fundasaun Mahein,Timor-Leste Coalition for Education (TLCE),1
Fundasaun Codiva - Coalition for Diversity and Action,Rede Hametin Agrikultura Sustentável Timor Lorosae (HASATIL),1
Fundasaun Codiva - Coalition for Diversity and Action,The Judicial System Monitoring Programme (JSMP),1
Fundasaun Codiva - Coalition for Diversity and Action,Timor-Leste Coalition for Education (TLCE),1
Fundasaun Mahein,"JU,S Jurídico Social",1
Fundasaun Mahein,Lao Hamutuk - Timor-Leste Institute for Development Monitoring and Analysis,1
Fundasaun Mahein,Ra’es Hadomi Timor Oan (RHTO),1
Fundasaun Mahein,Rede Ba Rai,1
Fundasaun Mahein,Rede Hametin Agrikultura Sustentável Timor Lorosae (HASATIL),1
Fundasaun Mahein,The Judicial System Monitoring Programme (JSMP),1
"International Federation of Anti-Leprosy Associations (ILEP), Geneva (Switzerland)","Ra’es Hadomi Timor Oan (RHTO), Dili (Timor-Leste)",1
"Judicial System Monitoring Programme (JSMP), Dili (Timor- Leste)","La’o Hamutuk, Dili (Timor-Leste)",1
"International Federation of Anti-Leprosy Associations (ILEP), Geneva (Switzerland)",The Australia Timor- Leste Partnership for Human Development (PHD),1
"International Federation of Anti-Leprosy Associations (ILEP), Geneva (Switzerland)","The Leprosy Mission Timor-Leste (TLM-TL), Dili (Timor-Leste)",1
"International Volunteerism Organization for Women, Education and Development (VIDES International)",Istituto Internazionale Maria Ausiliatrice delle Salesiane di Don Bosco (IIMA),1
"JU,S Jurídico Social",Lao Hamutuk - Timor-Leste Institute for Development Monitoring and Analysis,1
"JU,S Jurídico Social",Ra’es Hadomi Timor Oan (RHTO),1
"JU,S Jurídico Social",Rede Ba Rai,1
"JU,S Jurídico Social",Rede Hametin Agrikultura Sustentável Timor Lorosae (HASATIL),1
"JU,S Jurídico Social",The Judicial System Monitoring Programme (JSMP),1
"JU,S Jurídico Social",Timor-Leste Coalition for Education (TLCE),1
"Associação de Deficientes de Timor-Leste (ADTL), Dili (Timor-Leste)","The Leprosy Mission Timor-Leste (TLM-TL), Dili (Timor-Leste)",1
"Associação de Deficientes de Timor-Leste (ADTL), Dili (Timor-Leste)","Ra’es Hadomi Timor Oan (RHTO), Dili (Timor-Leste)",1
Asia Justice and Rights (AJAR),Asosiasaun Chega ba Ita (ACbit),1
Asosiasaun Chega ba Ita (ACbit),Asosiasaun Hukum Dan Keadilan (HAK),1
Asisténsia Legál ba Feto no Labarik (ALFeLa),"JU,S Jurídico Social",1
Asisténsia Legál ba Feto no Labarik (ALFeLa),Lao Hamutuk - Timor-Leste Institute for Development Monitoring and Analysis,1
Asisténsia Legál ba Feto no Labarik (ALFeLa),Ra’es Hadomi Timor Oan (RHTO),1
Asisténsia Legál ba Feto no Labarik (ALFeLa),Rede Ba Rai,1
Asisténsia Legál ba Feto no Labarik (ALFeLa),Rede Hametin Agrikultura Sustentável Timor Lorosae (HASATIL),1
Asisténsia Legál ba Feto no Labarik (ALFeLa),The Judicial System Monitoring Programme (JSMP),1
Asisténsia Legál ba Feto no Labarik (ALFeLa),Timor-Leste Coalition for Education (TLCE),1
Asosiasaun Chega ba Ita (ACbit),Asosiasaun Defisiénsia Timor Leste (ADTL),1
Asosiasaun Chega ba Ita (ACbit),Asosiasaun Halibur Defisiensia Matan Timor-Leste (AHDMTL),1
Asosiasaun Chega ba Ita (ACbit),Belun,1
Asisténsia Legál ba Feto no Labarik (ALFeLa),Fundasaun Codiva - Coalition for Diversity and Action,1
Asosiasaun Chega ba Ita (ACbit),Community Based Rehabilitation Network – Timor-Leste (CBRN-TL),1
Asosiasaun Chega ba Ita (ACbit),FOKUPERS,1
Asosiasaun Chega ba Ita (ACbit),Fundasaun Codiva - Coalition for Diversity and Action,1
Asosiasaun Chega ba Ita (ACbit),Fundasaun Mahein,1
Asosiasaun Chega ba Ita (ACbit),"JU,S Jurídico Social",1
Asosiasaun Chega ba Ita (ACbit),Lao Hamutuk - Timor-Leste Institute for Development Monitoring and Analysis,1
Asosiasaun Chega ba Ita (ACbit),Ra’es Hadomi Timor Oan (RHTO),1
Asosiasaun Chega ba Ita (ACbit),Rede Ba Rai,1
Asosiasaun Chega ba Ita (ACbit),Rede Hametin Agrikultura Sustentável Timor Lorosae (HASATIL),1
Asisténsia Legál ba Feto no Labarik (ALFeLa),Fundasaun Mahein,1
Asisténsia Legál ba Feto no Labarik (ALFeLa),FOKUPERS,1
Asosiasaun Chega ba Ita (ACbit),Timor-Leste Coalition for Education (TLCE),1
Asia Justice and Rights (AJAR),Lao Hamutuk - Timor-Leste Institute for Development Monitoring and Analysis,1
Asia Justice and Rights (AJAR),Asosiasaun Defisiénsia Timor Leste (ADTL),1
Asia Justice and Rights (AJAR),Asosiasaun Halibur Defisiensia Matan Timor-Leste (AHDMTL),1
Asia Justice and Rights (AJAR),Asosiasaun Hukum Dan Keadilan (HAK),1
Asia Justice and Rights (AJAR),Belun,1
Asia Justice and Rights (AJAR),Community Based Rehabilitation Network – Timor-Leste (CBRN-TL),1
Asia Justice and Rights (AJAR),FOKUPERS,1
Asia Justice and Rights (AJAR),Fundasaun Codiva - Coalition for Diversity and Action,1
Asia Justice and Rights (AJAR),Fundasaun Mahein,1
Asia Justice and Rights (AJAR),"JU,S Jurídico Social",1
Asia Justice and Rights (AJAR),Ra’es Hadomi Timor Oan (RHTO),1
Asisténsia Legál ba Feto no Labarik (ALFeLa),Community Based Rehabilitation Network – Timor-Leste (CBRN-TL),1
Asia Justice and Rights (AJAR),Rede Ba Rai,1
Asia Justice and Rights (AJAR),Rede Hametin Agrikultura Sustentável Timor Lorosae (HASATIL),1
Asia Justice and Rights (AJAR),The Judicial System Monitoring Programme (JSMP),1
Asia Justice and Rights (AJAR),Timor-Leste Coalition for Education (TLCE),1
Asisténsia Legál ba Feto no Labarik (ALFeLa),Asosiasaun Chega ba Ita (ACbit),1
Asisténsia Legál ba Feto no Labarik (ALFeLa),Asosiasaun Defisiénsia Timor Leste (ADTL),1
Asisténsia Legál ba Feto no Labarik (ALFeLa),Asosiasaun Halibur Defisiensia Matan Timor-Leste (AHDMTL),1
Asisténsia Legál ba Feto no Labarik (ALFeLa),Asosiasaun Hukum Dan Keadilan (HAK),1
Asisténsia Legál ba Feto no Labarik (ALFeLa),Belun,1
Asosiasaun Chega ba Ita (ACbit),The Judicial System Monitoring Programme (JSMP),1
Asosiasaun Defisiénsia Timor Leste (ADTL),Asosiasaun Halibur Defisiensia Matan Timor-Leste (AHDMTL),1
"Associação de Deficientes de Timor-Leste (ADTL), Dili (Timor-Leste)","International Federation of Anti-Leprosy Associations (ILEP), Geneva (Switzerland)",1
Asosiasaun Hukum Dan Keadilan (HAK),FOKUPERS,1
Asosiasaun Halibur Defisiensia Matan Timor-Leste (AHDMTL),Timor-Leste Coalition for Education (TLCE),1
"Asosiasaun Halibur Defisíensia Matan Timor- Leste (AHDMTL), Dili (Timor-Leste)","Associação de Deficientes de Timor-Leste (ADTL), Dili (Timor-Leste)",1
"Asosiasaun Halibur Defisíensia Matan Timor- Leste (AHDMTL), Dili (Timor-Leste)","Community Based Rehabilitation Network Timor-Leste (CBRN-TL), Dili (Timor-Leste)",1
"Asosiasaun Halibur Defisíensia Matan Timor- Leste (AHDMTL), Dili (Timor-Leste)","International Federation of Anti-Leprosy Associations (ILEP), Geneva (Switzerland)",1
"Asosiasaun Halibur Defisíensia Matan Timor- Leste (AHDMTL), Dili (Timor-Leste)","Ra’es Hadomi Timor Oan (RHTO), Dili (Timor-Leste)",1
"Asosiasaun Halibur Defisíensia Matan Timor- Leste (AHDMTL), Dili (Timor-Leste)",The Australia Timor- Leste Partnership for Human Development (PHD),1
"Asosiasaun Halibur Defisíensia Matan Timor- Leste (AHDMTL), Dili (Timor-Leste)","The Leprosy Mission Timor-Leste (TLM-TL), Dili (Timor-Leste)",1
Asosiasaun Hukum Dan Keadilan (HAK),Belun,1
Asosiasaun Hukum Dan Keadilan (HAK),Community Based Rehabilitation Network – Timor-Leste (CBRN-TL),1
Asosiasaun Hukum Dan Keadilan (HAK),Fundasaun Codiva - Coalition for Diversity and Action,1
Asosiasaun Halibur Defisiensia Matan Timor-Leste (AHDMTL),Rede Hametin Agrikultura Sustentável Timor Lorosae (HASATIL),1
Asosiasaun Hukum Dan Keadilan (HAK),Fundasaun Mahein,1
Asosiasaun Hukum Dan Keadilan (HAK),"JU,S Jurídico Social",1
Asosiasaun Hukum Dan Keadilan (HAK),Lao Hamutuk - Timor-Leste Institute for Development Monitoring and Analysis,1
Asosiasaun Hukum Dan Keadilan (HAK),Ra’es Hadomi Timor Oan (RHTO),1
Asosiasaun Hukum Dan Keadilan (HAK),Rede Ba Rai,1
Asosiasaun Hukum Dan Keadilan (HAK),Rede Hametin Agrikultura Sustentável Timor Lorosae (HASATIL),1
Asosiasaun Hukum Dan Keadilan (HAK),The Judicial System Monitoring Programme (JSMP),1
Asosiasaun Hukum Dan Keadilan (HAK),Timor-Leste Coalition for Education (TLCE),1
"Associação de Deficientes de Timor-Leste (ADTL), Dili (Timor-Leste)","Community Based Rehabilitation Network Timor-Leste (CBRN-TL), Dili (Timor-Leste)",1
Asosiasaun Halibur Defisiensia Matan Timor-Leste (AHDMTL),The Judicial System Monitoring Programme (JSMP),1
Asosiasaun Halibur Defisiensia Matan Timor-Leste (AHDMTL),Rede Ba Rai,1
Asosiasaun Defisiénsia Timor Leste (ADTL),Asosiasaun Hukum Dan Keadilan (HAK),1
Asosiasaun Defisiénsia Timor Leste (ADTL),Rede Hametin Agrikultura Sustentável Timor Lorosae (HASATIL),1
Asosiasaun Defisiénsia Timor Leste (ADTL),Belun,1
Asosiasaun Defisiénsia Timor Leste (ADTL),Community Based Rehabilitation Network – Timor-Leste (CBRN-TL),1
Asosiasaun Defisiénsia Timor Leste (ADTL),FOKUPERS,1
Asosiasaun Defisiénsia Timor Leste (ADTL),Fundasaun Codiva - Coalition for Diversity and Action,1
Asosiasaun Defisiénsia Timor Leste (ADTL),Fundasaun Mahein,1
Asosiasaun Defisiénsia Timor Leste (ADTL),"JU,S Jurídico Social",1
Asosiasaun Defisiénsia Timor Leste (ADTL),Lao Hamutuk - Timor-Leste Institute for Development Monitoring and Analysis,1
Asosiasaun Defisiénsia Timor Leste (ADTL),Ra’es Hadomi Timor Oan (RHTO),1
Asosiasaun Defisiénsia Timor Leste (ADTL),Rede Ba Rai,1
Asosiasaun Defisiénsia Timor Leste (ADTL),The Judicial System Monitoring Programme (JSMP),1
Asosiasaun Halibur Defisiensia Matan Timor-Leste (AHDMTL),Ra’es Hadomi Timor Oan (RHTO),1
Asosiasaun Defisiénsia Timor Leste (ADTL),Timor-Leste Coalition for Education (TLCE),1
Asosiasaun Halibur Defisiensia Matan Timor-Leste (AHDMTL),Asosiasaun Hukum Dan Keadilan (HAK),1
Asosiasaun Halibur Defisiensia Matan Timor-Leste (AHDMTL),Belun,1
Asosiasaun Halibur Defisiensia Matan Timor-Leste (AHDMTL),Community Based Rehabilitation Network – Timor-Leste (CBRN-TL),1
Asosiasaun Halibur Defisiensia Matan Timor-Leste (AHDMTL),FOKUPERS,1
Asosiasaun Halibur Defisiensia Matan Timor-Leste (AHDMTL),Fundasaun Codiva - Coalition for Diversity and Action,1
Asosiasaun Halibur Defisiensia Matan Timor-Leste (AHDMTL),Fundasaun Mahein,1
Asosiasaun Halibur Defisiensia Matan Timor-Leste (AHDMTL),"JU,S Jurídico Social",1
Asosiasaun Halibur Defisiensia Matan Timor-Leste (AHDMTL),Lao Hamutuk - Timor-Leste Institute for Development Monitoring and Analysis,1
VIVAT International,"the Commission of Justice and Peace of Maliana Diocese (JP of Maliana Diocese), Vivat International- Indonesia",1
